mm:dd:yyyy hh:mm:ss,library_version,session_type,device_number,battery_voltage,motor_turns,pelletstoswitch,prob_left,prob_right,event,high_prob_poke,left_poke_count,right_poke_count,pellet_count,block_pellet_count,retrieval_time,interpelletinterval,poke_time
5/5/2025 13:32:30,1.17.0,Bandit80,9,4.18,,20,20,80,Right,Right,0,1,0,0,,,0.82
5/5/2025 13:32:35,1.17.0,Bandit80,9,4.18,2.0,20,20,80,Pellet,Right,0,1,1,0,3.41,,
5/5/2025 13:32:56,1.17.0,Bandit80,9,4.18,,20,20,80,Right,Right,0,2,1,1,,,0.05
5/5/2025 13:33:00,1.17.0,Bandit80,9,4.18,3.0,20,20,80,Pellet,Right,0,2,2,1,0.63,25.0,
5/5/2025 13:34:16,1.17.0,Bandit80,9,4.18,,20,20,80,Left,Right,1,2,2,2,,,0.13
5/5/2025 13:34:45,1.17.0,Bandit80,9,4.18,,20,20,80,Right,Right,1,3,2,2,,,0.34
5/5/2025 13:34:48,1.17.0,Bandit80,9,4.18,1.0,20,20,80,Pellet,Right,1,3,3,2,2.84,108.0,
5/5/2025 13:35:21,1.17.0,Bandit80,9,4.18,,20,20,80,Right,Right,1,4,3,3,,,0.32
5/5/2025 13:35:24,1.17.0,Bandit80,9,4.18,1.0,20,20,80,Pellet,Right,1,4,4,3,1.64,36.0,
5/5/2025 13:35:35,1.17.0,Bandit80,9,4.18,,20,20,80,Right,Right,1,5,4,4,,,0.2
5/5/2025 13:35:38,1.17.0,Bandit80,9,4.18,1.0,20,20,80,Pellet,Right,1,5,5,4,2.02,14.0,
5/5/2025 13:35:59,1.17.0,Bandit80,9,4.18,,20,20,80,Right,Right,1,6,5,5,,,0.1
5/5/2025 13:36:02,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,1,6,5,5,,,0.0
5/5/2025 13:36:08,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,1,6,5,5,,,0.0
5/5/2025 13:36:09,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,1,6,5,5,,,0.0
5/5/2025 13:36:09,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,1,6,5,5,,,0.0
5/5/2025 13:36:10,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,1,6,5,5,,,0.0
5/5/2025 13:36:12,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,1,6,5,5,,,0.0
5/5/2025 13:37:12,1.17.0,Bandit80,9,4.18,,20,20,80,Left,Right,2,6,5,5,,,0.19
5/5/2025 13:37:13,1.17.0,Bandit80,9,4.18,,20,20,80,LeftinTimeOut,Right,2,6,5,5,,,
5/5/2025 13:37:14,1.17.0,Bandit80,9,4.18,,20,20,80,LeftinTimeOut,Right,2,6,5,5,,,
5/5/2025 13:37:45,1.17.0,Bandit80,9,4.18,,20,20,80,Left,Right,3,6,5,5,,,0.2
5/5/2025 13:37:50,1.17.0,Bandit80,9,4.18,,20,20,80,LeftinTimeOut,Right,3,6,5,5,,,
5/5/2025 13:38:30,1.17.0,Bandit80,9,4.18,,20,20,80,Right,Right,3,7,5,5,,,0.22
5/5/2025 13:38:35,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,3,7,5,5,,,0.0
5/5/2025 13:38:36,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,3,7,5,5,,,0.0
5/5/2025 13:38:36,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,3,7,5,5,,,0.0
5/5/2025 13:38:37,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,3,7,5,5,,,0.0
5/5/2025 13:39:21,1.17.0,Bandit80,9,4.18,,20,20,80,Right,Right,3,8,5,5,,,0.2
5/5/2025 13:39:24,1.17.0,Bandit80,9,4.18,1.0,20,20,80,Pellet,Right,3,8,6,5,2.53,226.0,
5/5/2025 13:39:43,1.17.0,Bandit80,9,4.18,,20,20,80,Right,Right,3,9,6,6,,,0.12
5/5/2025 13:39:44,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,3,9,6,6,,,0.0
5/5/2025 13:39:45,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,3,9,6,6,,,0.0
5/5/2025 13:39:46,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,3,9,6,6,,,0.0
5/5/2025 13:39:46,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,3,9,6,6,,,0.0
5/5/2025 13:39:47,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,3,9,6,6,,,0.0
5/5/2025 13:39:52,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,3,9,6,6,,,0.0
5/5/2025 13:39:52,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,3,9,6,6,,,0.0
5/5/2025 13:39:55,1.17.0,Bandit80,9,4.18,,20,20,80,RightinTimeout,Right,3,9,6,6,,,0.0
5/5/2025 13:40:31,1.17.0,Bandit80,9,4.18,,20,20,80,Right,Right,3,10,6,6,,,0.39
5/5/2025 13:40:34,1.17.0,Bandit80,9,4.18,1.0,20,20,80,Pellet,Right,3,10,7,6,2.46,70.0,
5/5/2025 13:41:02,1.17.0,Bandit80,9,4.18,,20,20,80,Right,Right,3,11,7,7,,,0.21
5/5/2025 13:41:04,1.17.0,Bandit80,9,4.18,1.0,20,20,80,Pellet,Right,3,11,8,7,1.26,30.0,
