MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/6/2025 15:23:23,1.17.0,FR1,17,4.00,nan,1,Left,Left,1,0,0,0,nan,nan,0.02
3/6/2025 15:24:32,1.17.0,FR1,17,3.99,1,1,Pellet,Left,1,0,1,0,Timed_out,nan,nan
3/6/2025 15:26:37,1.17.0,FR1,17,3.99,nan,1,Left,Left,2,0,1,0,nan,nan,0.18
3/6/2025 15:26:38,1.17.0,FR1,17,3.99,nan,1,LeftDuringDispense,Left,3,0,1,0,nan,nan,0.04
3/6/2025 15:27:17,1.17.0,FR1,17,4.00,2,1,Pellet,Left,3,0,2,0,36.38,165,nan
3/6/2025 15:30:59,1.17.0,FR1,17,3.99,nan,1,Right,Left,3,1,2,0,nan,nan,0.12
3/6/2025 15:31:01,1.17.0,FR1,17,4.00,nan,1,Right,Left,3,2,2,0,nan,nan,0.20
3/6/2025 15:31:02,1.17.0,FR1,17,4.00,nan,1,Right,Left,3,3,2,0,nan,nan,0.36
3/6/2025 15:31:04,1.17.0,FR1,17,4.00,nan,1,Right,Left,3,4,2,0,nan,nan,0.16
3/6/2025 15:31:07,1.17.0,FR1,17,4.00,nan,1,Right,Left,3,5,2,0,nan,nan,0.14
3/6/2025 15:31:10,1.17.0,FR1,17,3.99,nan,1,Left,Left,4,5,2,0,nan,nan,0.32
3/6/2025 15:31:13,1.17.0,FR1,17,4.00,1,1,Pellet,Left,4,5,3,0,2.59,236,nan
3/6/2025 15:38:24,1.17.0,FR1,17,4.00,nan,1,Left,Left,5,5,3,0,nan,nan,0.05
3/6/2025 15:38:35,1.17.0,FR1,17,4.00,2,1,Pellet,Left,5,5,4,0,8.36,442,nan
3/6/2025 15:39:21,1.17.0,FR1,17,4.00,nan,1,Left,Left,6,5,4,0,nan,nan,0.16
3/6/2025 15:39:23,1.17.0,FR1,17,3.99,2,1,Pellet,Left,6,5,5,0,1.00,48,nan
3/6/2025 15:39:51,1.17.0,FR1,17,3.99,nan,1,Left,Left,7,5,5,0,nan,nan,0.08
3/6/2025 15:39:52,1.17.0,FR1,17,3.99,1,1,Pellet,Left,7,5,6,0,0.25,29,nan
3/6/2025 15:40:13,1.17.0,FR1,17,3.99,nan,1,Left,Left,8,5,6,0,nan,nan,0.25
3/6/2025 15:40:13,1.17.0,FR1,17,3.99,1,1,Pellet,Left,8,5,7,0,0.25,21,nan
3/6/2025 15:40:36,1.17.0,FR1,17,4.00,nan,1,Left,Left,9,5,7,0,nan,nan,0.03
3/6/2025 15:40:36,1.17.0,FR1,17,3.99,nan,1,LeftDuringDispense,Left,10,5,7,0,nan,nan,0.02
3/6/2025 15:40:39,1.17.0,FR1,17,3.99,2,1,Pellet,Left,10,5,8,0,0.44,26,nan
3/6/2025 16:45:23,1.17.0,FR1,17,3.99,nan,1,Left,Left,11,5,8,0,nan,nan,0.38
3/6/2025 16:45:25,1.17.0,FR1,17,3.99,1,1,Pellet,Left,11,5,9,0,0.94,3886,nan
3/6/2025 16:45:44,1.17.0,FR1,17,3.99,nan,1,Left,Left,12,5,9,0,nan,nan,0.07
3/6/2025 16:45:44,1.17.0,FR1,17,3.99,nan,1,LeftDuringDispense,Left,13,5,9,0,nan,nan,0.04
3/6/2025 16:45:48,1.17.0,FR1,17,4.00,2,1,Pellet,Left,13,5,10,0,0.75,23,nan
3/6/2025 16:46:08,1.17.0,FR1,17,3.99,nan,1,Left,Left,14,5,10,0,nan,nan,0.07
3/6/2025 16:46:09,1.17.0,FR1,17,3.99,1,1,Pellet,Left,14,5,11,0,0.63,21,nan
3/6/2025 16:46:35,1.17.0,FR1,17,4.00,nan,1,Left,Left,15,5,11,0,nan,nan,0.47
