MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/6/2025 15:15:27,1.17.0,FR1,11,4.03,nan,1,Left,Left,1,0,0,0,nan,nan,0.30
3/6/2025 15:17:55,1.17.0,FR1,11,4.03,nan,1,LeftWithPellet,Left,2,0,0,0,nan,nan,0.29
3/6/2025 15:18:23,1.17.0,FR1,11,4.03,nan,1,LeftWithPellet,Left,3,0,0,0,nan,nan,0.18
3/6/2025 15:20:14,1.17.0,FR1,11,4.03,nan,1,RightWithPellet,Left,3,1,0,0,nan,nan,0.41
3/6/2025 15:20:55,1.17.0,FR1,11,4.03,nan,1,LeftWithPellet,Left,4,1,0,0,nan,nan,0.33
3/6/2025 15:22:22,1.17.0,FR1,11,4.03,nan,1,RightWithPellet,Left,4,2,0,0,nan,nan,0.22
3/6/2025 15:22:25,1.17.0,FR1,11,4.03,nan,1,RightWithPellet,Left,4,3,0,0,nan,nan,0.67
3/6/2025 15:22:27,1.17.0,FR1,11,4.03,4,1,Pellet,Left,4,3,1,0,Timed_out,nan,nan
3/6/2025 15:24:33,1.17.0,FR1,11,4.03,nan,1,Right,Left,4,4,1,0,nan,nan,0.15
3/6/2025 15:24:57,1.17.0,FR1,11,4.03,nan,1,Right,Left,4,5,1,0,nan,nan,0.08
3/6/2025 15:25:25,1.17.0,FR1,11,4.03,nan,1,Left,Left,5,5,1,0,nan,nan,0.26
3/6/2025 15:25:28,1.17.0,FR1,11,4.03,3,1,Pellet,Left,5,5,2,0,0.75,181,nan
3/6/2025 15:25:48,1.17.0,FR1,11,4.03,nan,1,Right,Left,5,6,2,0,nan,nan,0.28
3/6/2025 15:27:50,1.17.0,FR1,11,4.03,nan,1,Right,Left,5,7,2,0,nan,nan,0.10
3/6/2025 15:27:56,1.17.0,FR1,11,4.03,nan,1,Right,Left,5,8,2,0,nan,nan,0.00
3/6/2025 15:27:59,1.17.0,FR1,11,4.03,nan,1,Right,Left,5,9,2,0,nan,nan,0.22
3/6/2025 15:29:29,1.17.0,FR1,11,4.03,nan,1,Left,Left,6,9,2,0,nan,nan,0.16
3/6/2025 15:29:30,1.17.0,FR1,11,4.03,nan,1,LeftDuringDispense,Left,7,9,2,0,nan,nan,0.21
