MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/6/2025 15:21:31,1.17.0,FR1,18,4.00,nan,1,Left,Left,1,0,0,0,nan,nan,0.47
3/6/2025 15:21:32,1.17.0,FR1,18,4.00,1,1,Pellet,Left,1,0,1,0,0.06,nan,nan
3/6/2025 16:25:22,1.17.0,FR1,18,4.00,nan,1,Right,Left,1,1,1,0,nan,nan,0.17
3/6/2025 16:27:50,1.17.0,FR1,18,4.00,nan,1,Left,Left,2,1,1,0,nan,nan,0.10
3/6/2025 16:27:52,1.17.0,FR1,18,4.00,2,1,Pellet,Left,2,1,2,0,1.26,3980,nan
3/6/2025 16:28:19,1.17.0,FR1,18,4.00,nan,1,Right,Left,2,2,2,0,nan,nan,0.21
3/6/2025 16:28:20,1.17.0,FR1,18,4.00,nan,1,Right,Left,2,3,2,0,nan,nan,0.21
3/6/2025 16:28:27,1.17.0,FR1,18,4.00,nan,1,Left,Left,3,3,2,0,nan,nan,0.00
3/6/2025 16:28:29,1.17.0,FR1,18,4.00,1,1,Pellet,Left,3,3,3,0,1.45,37,nan
3/6/2025 16:28:52,1.17.0,FR1,18,4.00,nan,1,Left,Left,4,3,3,0,nan,nan,0.40
3/6/2025 16:28:53,1.17.0,FR1,18,4.00,1,1,Pellet,Left,4,3,4,0,0.75,24,nan
3/6/2025 16:29:16,1.17.0,FR1,18,4.00,nan,1,Left,Left,5,3,4,0,nan,nan,0.14
3/6/2025 16:29:17,1.17.0,FR1,18,4.00,1,1,Pellet,Left,5,3,5,0,1.13,24,nan
3/6/2025 16:29:43,1.17.0,FR1,18,4.00,nan,1,Right,Left,5,4,5,0,nan,nan,0.25
3/6/2025 16:29:44,1.17.0,FR1,18,4.00,nan,1,Right,Left,5,5,5,0,nan,nan,0.21
3/6/2025 16:29:47,1.17.0,FR1,18,4.00,nan,1,Right,Left,5,6,5,0,nan,nan,0.14
3/6/2025 16:29:57,1.17.0,FR1,18,4.00,nan,1,Left,Left,6,6,5,0,nan,nan,0.01
3/6/2025 16:29:58,1.17.0,FR1,18,4.00,nan,1,LeftDuringDispense,Left,7,6,5,0,nan,nan,0.13
3/6/2025 16:30:02,1.17.0,FR1,18,4.00,2,1,Pellet,Left,7,6,6,0,1.13,45,nan
3/6/2025 16:30:20,1.17.0,FR1,18,4.00,nan,1,Left,Left,8,6,6,0,nan,nan,0.23
3/6/2025 16:30:21,1.17.0,FR1,18,4.00,nan,1,LeftDuringDispense,Left,9,6,6,0,nan,nan,0.05
3/6/2025 16:30:24,1.17.0,FR1,18,4.00,2,1,Pellet,Left,9,6,7,0,0.88,22,nan
3/6/2025 16:30:44,1.17.0,FR1,18,4.00,nan,1,Left,Left,10,6,7,0,nan,nan,0.12
3/6/2025 16:30:44,1.17.0,FR1,18,4.00,nan,1,LeftDuringDispense,Left,11,6,7,0,nan,nan,0.03
3/6/2025 16:30:45,1.17.0,FR1,18,4.00,nan,1,LeftDuringDispense,Left,12,6,7,0,nan,nan,0.26
3/6/2025 16:30:48,1.17.0,FR1,18,4.00,2,1,Pellet,Left,12,6,8,0,0.88,24,nan
3/6/2025 16:31:10,1.17.0,FR1,18,4.00,nan,1,Left,Left,13,6,8,0,nan,nan,0.04
3/6/2025 16:31:12,1.17.0,FR1,18,4.00,1,1,Pellet,Left,13,6,9,0,1.07,24,nan
3/6/2025 16:31:32,1.17.0,FR1,18,4.00,nan,1,Left,Left,14,6,9,0,nan,nan,0.06
3/6/2025 16:31:33,1.17.0,FR1,18,4.00,1,1,Pellet,Left,14,6,10,0,0.69,21,nan
3/6/2025 16:32:00,1.17.0,FR1,18,4.00,nan,1,Left,Left,15,6,10,0,nan,nan,0.13
3/6/2025 16:32:01,1.17.0,FR1,18,4.00,1,1,Pellet,Left,15,6,11,0,1.19,28,nan
3/6/2025 16:32:22,1.17.0,FR1,18,4.00,nan,1,Left,Left,16,6,11,0,nan,nan,0.01
3/6/2025 16:32:23,1.17.0,FR1,18,4.00,1,1,Pellet,Left,16,6,12,0,0.82,22,nan
3/6/2025 16:32:46,1.17.0,FR1,18,4.00,nan,1,Left,Left,17,6,12,0,nan,nan,0.27
3/6/2025 16:32:47,1.17.0,FR1,18,4.00,1,1,Pellet,Left,17,6,13,0,0.94,24,nan
