MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/6/2025 15:30:41,1.17.0,FR1,36,4.03,nan,1,Left,Left,1,0,0,0,nan,nan,0.36
3/6/2025 15:34:28,1.17.0,FR1,36,4.02,1,1,Pellet,Left,1,0,1,0,Timed_out,nan,nan
3/6/2025 15:35:15,1.17.0,FR1,36,4.02,nan,1,Left,Left,2,0,1,0,nan,nan,1.24
3/6/2025 15:35:15,1.17.0,FR1,36,4.03,nan,1,LeftDuringDispense,Left,3,0,1,0,nan,nan,0.13
3/6/2025 15:35:23,1.17.0,FR1,36,4.02,2,1,Pellet,Left,3,0,2,0,4.99,55,nan
3/6/2025 15:35:54,1.17.0,FR1,36,4.02,nan,1,Right,Left,3,1,2,0,nan,nan,0.23
3/6/2025 15:35:56,1.17.0,FR1,36,4.02,nan,1,Right,Left,3,2,2,0,nan,nan,0.53
3/6/2025 15:37:04,1.17.0,FR1,36,4.02,nan,1,Left,Left,4,2,2,0,nan,nan,0.07
3/6/2025 15:37:04,1.17.0,FR1,36,4.03,nan,1,LeftDuringDispense,Left,5,2,2,0,nan,nan,0.03
3/6/2025 15:37:08,1.17.0,FR1,36,4.02,2,1,Pellet,Left,5,2,3,0,0.75,105,nan
3/6/2025 15:37:25,1.17.0,FR1,36,4.03,nan,1,Left,Left,6,2,3,0,nan,nan,0.40
3/6/2025 15:37:25,1.17.0,FR1,36,4.02,1,1,Pellet,Left,6,2,4,0,0.25,17,nan
3/6/2025 15:45:43,1.17.0,FR1,36,4.03,nan,1,Right,Left,6,3,4,0,nan,nan,0.13
3/6/2025 15:45:49,1.17.0,FR1,36,4.02,nan,1,Left,Left,7,3,4,0,nan,nan,0.74
3/6/2025 15:45:50,1.17.0,FR1,36,4.02,1,1,Pellet,Left,7,3,5,0,0.44,505,nan
3/6/2025 15:49:09,1.17.0,FR1,36,4.03,nan,1,Left,Left,8,3,5,0,nan,nan,0.43
3/6/2025 15:49:10,1.17.0,FR1,36,4.02,1,1,Pellet,Left,8,3,6,0,0.25,200,nan
3/6/2025 15:56:03,1.17.0,FR1,36,4.02,nan,1,Left,Left,9,3,6,0,nan,nan,0.18
3/6/2025 15:56:04,1.17.0,FR1,36,4.03,nan,1,LeftDuringDispense,Left,10,3,6,0,nan,nan,0.03
3/6/2025 15:56:07,1.17.0,FR1,36,4.03,2,1,Pellet,Left,10,3,7,0,1.13,417,nan
3/6/2025 15:56:29,1.17.0,FR1,36,4.02,nan,1,Left,Left,11,3,7,0,nan,nan,0.14
3/6/2025 15:56:30,1.17.0,FR1,36,4.02,nan,1,LeftDuringDispense,Left,12,3,7,0,nan,nan,0.03
3/6/2025 15:56:33,1.17.0,FR1,36,4.02,2,1,Pellet,Left,12,3,8,0,0.37,26,nan
3/6/2025 15:56:54,1.17.0,FR1,36,4.02,nan,1,Left,Left,13,3,8,0,nan,nan,0.36
3/6/2025 15:56:55,1.17.0,FR1,36,4.03,1,1,Pellet,Left,13,3,9,0,0.31,22,nan
3/6/2025 15:57:10,1.17.0,FR1,36,4.03,nan,1,Left,Left,14,3,9,0,nan,nan,0.12
3/6/2025 15:57:10,1.17.0,FR1,36,4.02,nan,1,LeftDuringDispense,Left,15,3,9,0,nan,nan,0.02
3/6/2025 15:57:13,1.17.0,FR1,36,4.03,2,1,Pellet,Left,15,3,10,0,0.37,18,nan
3/6/2025 15:57:31,1.17.0,FR1,36,4.02,nan,1,Left,Left,16,3,10,0,nan,nan,0.42
3/6/2025 15:57:31,1.17.0,FR1,36,4.02,nan,1,LeftDuringDispense,Left,17,3,10,0,nan,nan,0.02
3/6/2025 15:57:34,1.17.0,FR1,36,4.02,2,1,Pellet,Left,17,3,11,0,0.31,21,nan
3/6/2025 17:28:47,1.17.0,FR1,36,4.02,nan,1,Left,Left,18,3,11,0,nan,nan,0.23
3/6/2025 17:28:49,1.17.0,FR1,36,4.02,1,1,Pellet,Left,18,3,12,0,0.37,5475,nan
3/6/2025 17:29:06,1.17.0,FR1,36,4.02,nan,1,Left,Left,19,3,12,0,nan,nan,0.28
3/6/2025 17:29:07,1.17.0,FR1,36,4.02,1,1,Pellet,Left,19,3,13,0,0.25,18,nan
3/6/2025 17:29:26,1.17.0,FR1,36,4.02,nan,1,Left,Left,20,3,13,0,nan,nan,0.18
3/6/2025 17:29:28,1.17.0,FR1,36,4.03,1,1,Pellet,Left,20,3,14,0,0.44,21,nan
3/6/2025 17:29:39,1.17.0,FR1,36,4.02,nan,1,Left,Left,21,3,14,0,nan,nan,0.02
3/6/2025 17:29:40,1.17.0,FR1,36,4.02,1,1,Pellet,Left,21,3,15,0,0.31,12,nan
3/6/2025 17:29:54,1.17.0,FR1,36,4.02,nan,1,Left,Left,22,3,15,0,nan,nan,0.17
3/6/2025 17:29:55,1.17.0,FR1,36,4.02,nan,1,LeftDuringDispense,Left,23,3,15,0,nan,nan,0.04
3/6/2025 17:29:58,1.17.0,FR1,36,4.02,2,1,Pellet,Left,23,3,16,0,0.75,18,nan
3/6/2025 17:30:09,1.17.0,FR1,36,4.02,nan,1,Left,Left,24,3,16,0,nan,nan,0.02
3/6/2025 17:30:11,1.17.0,FR1,36,4.02,1,1,Pellet,Left,24,3,17,0,1.32,13,nan
3/6/2025 17:30:37,1.17.0,FR1,36,4.02,nan,1,Left,Left,25,3,17,0,nan,nan,0.02
3/6/2025 17:30:37,1.17.0,FR1,36,4.02,nan,1,LeftDuringDispense,Left,26,3,17,0,nan,nan,0.03
3/6/2025 17:30:40,1.17.0,FR1,36,4.02,2,1,Pellet,Left,26,3,18,0,0.31,29,nan
