MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/6/2025 15:28:15,1.17.0,FR1,34,4.01,nan,1,Left,Left,1,0,0,0,nan,nan,0.29
3/6/2025 15:34:08,1.17.0,FR1,34,4.02,nan,1,LeftWithPellet,Left,2,0,0,0,nan,nan,0.37
3/6/2025 15:34:13,1.17.0,FR1,34,4.01,nan,1,LeftWithPellet,Left,3,0,0,0,nan,nan,0.10
3/6/2025 15:34:17,1.17.0,FR1,34,4.01,1,1,Pellet,Left,3,0,1,0,Timed_out,nan,nan
3/6/2025 15:36:20,1.17.0,FR1,34,4.01,nan,1,Right,Left,3,1,1,0,nan,nan,0.07
3/6/2025 15:37:16,1.17.0,FR1,34,4.00,nan,1,Left,Left,4,1,1,0,nan,nan,0.06
3/6/2025 15:37:20,1.17.0,FR1,34,4.02,1,1,Pellet,Left,4,1,2,0,3.47,183,nan
3/6/2025 15:40:27,1.17.0,FR1,34,4.01,nan,1,Left,Left,5,1,2,0,nan,nan,0.11
3/6/2025 15:40:30,1.17.0,FR1,34,4.01,1,1,Pellet,Left,5,1,3,0,2.40,190,nan
3/6/2025 15:40:45,1.17.0,FR1,34,4.01,nan,1,Left,Left,6,1,3,0,nan,nan,0.09
3/6/2025 15:40:46,1.17.0,FR1,34,4.01,1,1,Pellet,Left,6,1,4,0,0.44,16,nan
3/6/2025 15:48:52,1.17.0,FR1,34,4.01,nan,1,Left,Left,7,1,4,0,nan,nan,0.06
3/6/2025 15:49:10,1.17.0,FR1,34,4.01,nan,1,LeftWithPellet,Left,8,1,4,0,nan,nan,0.00
3/6/2025 15:49:14,1.17.0,FR1,34,4.00,1,1,Pellet,Left,8,1,5,0,20.94,507,nan
3/6/2025 15:50:40,1.17.0,FR1,34,4.02,nan,1,Left,Left,9,1,5,0,nan,nan,0.20
3/6/2025 15:53:44,1.17.0,FR1,34,4.01,1,1,Pellet,Left,9,1,6,0,Timed_out,271,nan
3/6/2025 15:54:02,1.17.0,FR1,34,4.02,nan,1,Left,Left,10,1,6,0,nan,nan,0.08
3/6/2025 15:54:04,1.17.0,FR1,34,4.01,1,1,Pellet,Left,10,1,7,0,0.63,20,nan
3/6/2025 15:54:19,1.17.0,FR1,34,4.01,nan,1,Left,Left,11,1,7,0,nan,nan,0.04
3/6/2025 15:54:20,1.17.0,FR1,34,4.01,1,1,Pellet,Left,11,1,8,0,0.56,16,nan
3/6/2025 15:55:52,1.17.0,FR1,34,4.01,nan,1,Right,Left,11,2,8,0,nan,nan,0.16
3/6/2025 15:55:55,1.17.0,FR1,34,4.01,nan,1,Right,Left,11,3,8,0,nan,nan,0.40
3/6/2025 16:05:24,1.17.0,FR1,34,4.01,nan,1,Right,Left,11,4,8,0,nan,nan,0.15
3/6/2025 16:05:25,1.17.0,FR1,34,4.01,nan,1,Right,Left,11,5,8,0,nan,nan,0.17
3/6/2025 16:05:27,1.17.0,FR1,34,4.01,nan,1,Right,Left,11,6,8,0,nan,nan,0.05
