MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/6/2025 15:24:20,1.17.0,FR1,20,4.01,nan,1,Right,Left,0,1,0,0,nan,nan,0.35
3/6/2025 15:24:39,1.17.0,FR1,20,4.00,nan,1,Left,Left,1,1,0,0,nan,nan,0.12
3/6/2025 15:24:41,1.17.0,FR1,20,4.00,1,1,Pellet,Left,1,1,1,0,0.75,nan,nan
3/6/2025 15:24:52,1.17.0,FR1,20,4.01,nan,1,Left,Left,2,1,1,0,nan,nan,0.23
3/6/2025 15:24:56,1.17.0,FR1,20,4.00,1,1,Pellet,Left,2,1,2,0,3.35,15,nan
3/6/2025 15:25:13,1.17.0,FR1,20,4.01,nan,1,Left,Left,3,1,2,0,nan,nan,0.09
3/6/2025 15:25:15,1.17.0,FR1,20,4.01,1,1,Pellet,Left,3,1,3,0,1.64,19,nan
3/6/2025 15:25:29,1.17.0,FR1,20,4.01,nan,1,Left,Left,4,1,3,0,nan,nan,0.13
3/6/2025 15:25:32,1.17.0,FR1,20,4.01,1,1,Pellet,Left,4,1,4,0,2.40,17,nan
3/6/2025 15:25:43,1.17.0,FR1,20,4.01,nan,1,Left,Left,5,1,4,0,nan,nan,0.16
3/6/2025 15:25:59,1.17.0,FR1,20,4.01,1,1,Pellet,Left,5,1,5,0,14.76,27,nan
3/6/2025 15:28:43,1.17.0,FR1,20,4.01,nan,1,Right,Left,5,2,5,0,nan,nan,0.37
3/6/2025 15:30:23,1.17.0,FR1,20,4.01,nan,1,Left,Left,6,2,5,0,nan,nan,0.12
3/6/2025 15:30:26,1.17.0,FR1,20,4.01,1,1,Pellet,Left,6,2,6,0,2.78,267,nan
3/6/2025 15:33:11,1.17.0,FR1,20,4.01,nan,1,Left,Left,7,2,6,0,nan,nan,0.23
3/6/2025 15:34:18,1.17.0,FR1,20,4.01,1,1,Pellet,Left,7,2,7,0,Timed_out,232,nan
3/6/2025 15:37:27,1.17.0,FR1,20,4.00,nan,1,Right,Left,7,3,7,0,nan,nan,0.10
3/6/2025 15:40:34,1.17.0,FR1,20,4.01,nan,1,Right,Left,7,4,7,0,nan,nan,0.04
3/6/2025 15:40:39,1.17.0,FR1,20,4.00,nan,1,Right,Left,7,5,7,0,nan,nan,1.99
3/6/2025 15:40:42,1.17.0,FR1,20,4.01,nan,1,Right,Left,7,6,7,0,nan,nan,1.25
3/6/2025 15:40:46,1.17.0,FR1,20,4.00,nan,1,Right,Left,7,7,7,0,nan,nan,0.82
3/6/2025 15:40:47,1.17.0,FR1,20,4.00,nan,1,Right,Left,7,8,7,0,nan,nan,0.52
3/6/2025 15:40:51,1.17.0,FR1,20,4.00,nan,1,Right,Left,7,9,7,0,nan,nan,0.31
3/6/2025 15:40:57,1.17.0,FR1,20,4.01,nan,1,Left,Left,8,9,7,0,nan,nan,0.24
3/6/2025 15:40:59,1.17.0,FR1,20,4.00,nan,1,LeftWithPellet,Left,9,9,7,0,nan,nan,0.16
3/6/2025 15:41:01,1.17.0,FR1,20,4.01,1,1,Pellet,Left,9,9,8,0,2.52,403,nan
3/6/2025 15:41:31,1.17.0,FR1,20,4.00,nan,1,Right,Left,9,10,8,0,nan,nan,0.37
3/6/2025 15:41:32,1.17.0,FR1,20,4.00,nan,1,Right,Left,9,11,8,0,nan,nan,0.00
3/6/2025 15:41:33,1.17.0,FR1,20,4.00,nan,1,Right,Left,9,12,8,0,nan,nan,0.01
3/6/2025 15:41:52,1.17.0,FR1,20,4.00,nan,1,Right,Left,9,13,8,0,nan,nan,0.06
3/6/2025 16:50:00,1.17.0,FR1,20,4.00,nan,1,Left,Left,10,13,8,0,nan,nan,0.62
3/6/2025 16:50:02,1.17.0,FR1,20,4.01,nan,1,LeftWithPellet,Left,11,13,8,0,nan,nan,0.17
3/6/2025 16:50:04,1.17.0,FR1,20,4.00,1,1,Pellet,Left,11,13,9,0,3.15,4143,nan
3/6/2025 16:50:30,1.17.0,FR1,20,4.00,nan,1,Left,Left,12,13,9,0,nan,nan,0.26
3/6/2025 16:50:32,1.17.0,FR1,20,4.00,nan,1,LeftWithPellet,Left,13,13,9,0,nan,nan,0.26
3/6/2025 16:50:34,1.17.0,FR1,20,4.00,1,1,Pellet,Left,13,13,10,0,2.80,30,nan
3/6/2025 16:50:53,1.17.0,FR1,20,4.01,nan,1,Left,Left,14,13,10,0,nan,nan,0.17
3/6/2025 16:50:53,1.17.0,FR1,20,4.00,nan,1,LeftDuringDispense,Left,15,13,10,0,nan,nan,0.06
3/6/2025 16:50:57,1.17.0,FR1,20,4.00,2,1,Pellet,Left,15,13,11,0,0.88,23,nan
3/6/2025 16:51:14,1.17.0,FR1,20,4.00,nan,1,Left,Left,16,13,11,0,nan,nan,0.27
3/6/2025 16:51:16,1.17.0,FR1,20,4.00,nan,1,LeftWithPellet,Left,17,13,11,0,nan,nan,0.18
3/6/2025 16:51:17,1.17.0,FR1,20,4.00,1,1,Pellet,Left,17,13,12,0,2.79,20,nan
3/6/2025 16:51:37,1.17.0,FR1,20,4.00,nan,1,Left,Left,18,13,12,0,nan,nan,0.03
3/6/2025 16:51:37,1.17.0,FR1,20,4.00,nan,1,LeftDuringDispense,Left,19,13,12,0,nan,nan,0.01
3/6/2025 16:51:42,1.17.0,FR1,20,4.00,2,1,Pellet,Left,19,13,13,0,2.08,25,nan
3/6/2025 16:51:59,1.17.0,FR1,20,4.00,nan,1,Left,Left,20,13,13,0,nan,nan,0.12
3/6/2025 16:52:01,1.17.0,FR1,20,4.00,1,1,Pellet,Left,20,13,14,0,1.07,19,nan
3/6/2025 17:32:27,1.17.0,FR1,20,4.00,nan,1,Left,Left,21,13,14,0,nan,nan,0.34
3/6/2025 17:32:28,1.17.0,FR1,20,4.00,1,1,Pellet,Left,21,13,15,0,0.75,2427,nan
3/6/2025 17:32:49,1.17.0,FR1,20,4.00,nan,1,Left,Left,22,13,15,0,nan,nan,0.32
3/6/2025 17:32:49,1.17.0,FR1,20,4.00,nan,1,LeftDuringDispense,Left,23,13,15,0,nan,nan,0.07
3/6/2025 17:32:54,1.17.0,FR1,20,4.00,2,1,Pellet,Left,23,13,16,0,1.32,26,nan
3/6/2025 17:33:09,1.17.0,FR1,20,4.00,nan,1,Left,Left,24,13,16,0,nan,nan,0.47
3/6/2025 17:33:13,1.17.0,FR1,20,4.00,2,1,Pellet,Left,24,13,17,0,0.82,19,nan
