MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/6/2025 15:18:59,1.17.0,FR1,15,4.02,nan,1,Left,Left,1,0,0,0,nan,nan,0.35
3/6/2025 15:20:18,1.17.0,FR1,15,4.02,nan,1,RightWithPellet,Left,1,1,0,0,nan,nan,0.10
3/6/2025 15:20:20,1.17.0,FR1,15,4.02,nan,1,RightWithPellet,Left,1,2,0,0,nan,nan,0.05
3/6/2025 15:20:24,1.17.0,FR1,15,4.03,nan,1,RightWithPellet,Left,1,3,0,0,nan,nan,0.08
3/6/2025 15:20:30,1.17.0,FR1,15,4.02,nan,1,LeftWithPellet,Left,2,3,0,0,nan,nan,0.02
3/6/2025 15:21:13,1.17.0,FR1,15,4.02,1,1,Pellet,Left,2,3,1,0,Timed_out,nan,nan
3/6/2025 15:21:36,1.17.0,FR1,15,4.02,nan,1,Left,Left,3,3,1,0,nan,nan,0.15
3/6/2025 15:21:39,1.17.0,FR1,15,4.02,1,1,Pellet,Left,3,3,2,0,1.70,26,nan
3/6/2025 15:22:34,1.17.0,FR1,15,4.02,nan,1,Left,Left,4,3,2,0,nan,nan,0.07
3/6/2025 15:26:45,1.17.0,FR1,15,4.02,1,1,Pellet,Left,4,3,3,0,Timed_out,306,nan
3/6/2025 15:27:24,1.17.0,FR1,15,4.02,nan,1,Left,Left,5,3,3,0,nan,nan,0.30
3/6/2025 15:27:28,1.17.0,FR1,15,4.02,2,1,Pellet,Left,5,3,4,0,0.75,43,nan
3/6/2025 15:31:34,1.17.0,FR1,15,4.02,nan,1,Left,Left,6,3,4,0,nan,nan,0.00
3/6/2025 15:31:36,1.17.0,FR1,15,4.02,1,1,Pellet,Left,6,3,5,0,1.00,248,nan
3/6/2025 15:31:56,1.17.0,FR1,15,4.02,nan,1,Left,Left,7,3,5,0,nan,nan,0.14
3/6/2025 15:31:58,1.17.0,FR1,15,4.02,1,1,Pellet,Left,7,3,6,0,0.94,22,nan
3/6/2025 15:32:15,1.17.0,FR1,15,4.02,nan,1,Left,Left,8,3,6,0,nan,nan,0.08
3/6/2025 15:32:17,1.17.0,FR1,15,4.02,1,1,Pellet,Left,8,3,7,0,0.75,19,nan
3/6/2025 15:32:34,1.17.0,FR1,15,4.02,nan,1,Left,Left,9,3,7,0,nan,nan,0.06
3/6/2025 15:32:35,1.17.0,FR1,15,4.02,1,1,Pellet,Left,9,3,8,0,0.63,18,nan
3/6/2025 15:50:35,1.17.0,FR1,15,4.02,nan,1,Left,Left,10,3,8,0,nan,nan,0.05
