MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/3/2025 15:04:47,1.17.0,FR1,6,4.01,nan,1,Left,Left,1,0,0,0,nan,nan,0.80
4/3/2025 15:04:52,1.17.0,FR1,6,4.01,3,1,Pellet,Left,1,0,1,0,0.63,nan,nan
4/3/2025 15:05:03,1.17.0,FR1,6,4.01,nan,1,Left,Left,2,0,1,0,nan,nan,0.21
4/3/2025 15:05:04,1.17.0,FR1,6,4.01,1,1,Pellet,Left,2,0,2,0,0.56,12,nan
4/3/2025 15:05:15,1.17.0,FR1,6,4.01,nan,1,Left,Left,3,0,2,0,nan,nan,0.04
4/3/2025 15:05:16,1.17.0,FR1,6,4.01,1,1,Pellet,Left,3,0,3,0,0.44,12,nan
4/3/2025 15:05:34,1.17.0,FR1,6,4.00,nan,1,Left,Left,4,0,3,0,nan,nan,0.09
4/3/2025 15:05:35,1.17.0,FR1,6,4.01,1,1,Pellet,Left,4,0,4,0,0.44,19,nan
4/3/2025 15:05:50,1.17.0,FR1,6,4.01,nan,1,Left,Left,5,0,4,0,nan,nan,0.02
4/3/2025 15:05:51,1.17.0,FR1,6,4.01,1,1,Pellet,Left,5,0,5,0,0.44,16,nan
4/3/2025 15:07:37,1.17.0,FR1,6,4.01,nan,1,Right,Left,5,1,5,0,nan,nan,0.56
4/3/2025 15:07:58,1.17.0,FR1,6,4.00,nan,1,Right,Left,5,2,5,0,nan,nan,0.10
4/3/2025 15:10:27,1.17.0,FR1,6,4.01,nan,1,Left,Left,6,2,5,0,nan,nan,0.19
4/3/2025 15:10:32,1.17.0,FR1,6,4.01,2,1,Pellet,Left,6,2,6,0,1.32,281,nan
4/3/2025 15:14:56,1.17.0,FR1,6,4.02,nan,1,Left,Left,7,2,6,0,nan,nan,0.14
4/3/2025 15:15:00,1.17.0,FR1,6,4.01,2,1,Pellet,Left,7,2,7,0,0.88,268,nan
4/3/2025 15:15:13,1.17.0,FR1,6,4.02,nan,1,Left,Left,8,2,7,0,nan,nan,0.09
4/3/2025 15:15:15,1.17.0,FR1,6,4.01,2,1,Pellet,Left,8,2,8,0,0.31,15,nan
4/3/2025 15:18:24,1.17.0,FR1,6,4.01,nan,1,Left,Left,9,2,8,0,nan,nan,0.01
4/3/2025 15:19:49,1.17.0,FR1,6,4.01,2,1,Pellet,Left,9,2,9,0,Timed_out,274,nan
