MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/1/2025 12:24:39,1.17.0,FR1,9,3.78,nan,1,Left,Left,1,0,0,0,nan,nan,0.22
5/1/2025 12:25:49,1.17.0,FR1,9,3.78,2,1,Pellet,Left,1,0,1,0,Timed_out,nan,nan
5/1/2025 12:28:18,1.17.0,FR1,9,3.78,nan,1,Left,Left,2,0,1,0,nan,nan,0.17
5/1/2025 12:28:20,1.17.0,FR1,9,3.78,1,1,Pellet,Left,2,0,2,0,0.69,151,nan
5/1/2025 12:29:34,1.17.0,FR1,9,3.78,nan,1,Left,Left,3,0,2,0,nan,nan,0.16
5/1/2025 13:31:51,1.17.0,FR1,9,3.78,nan,1,LeftWithPellet,Left,4,0,2,0,nan,nan,0.64
5/1/2025 13:31:53,1.17.0,FR1,9,3.77,nan,1,LeftWithPellet,Left,5,0,2,0,nan,nan,0.27
5/1/2025 13:31:57,1.17.0,FR1,9,3.78,1,1,Pellet,Left,5,0,3,0,Timed_out,3817,nan
5/1/2025 13:32:29,1.17.0,FR1,9,3.78,nan,1,Left,Left,6,0,3,0,nan,nan,0.23
5/1/2025 13:32:30,1.17.0,FR1,9,3.78,1,1,Pellet,Left,6,0,4,0,0.75,33,nan
5/1/2025 13:32:53,1.17.0,FR1,9,3.77,nan,1,Left,Left,7,0,4,0,nan,nan,0.16
5/1/2025 13:32:54,1.17.0,FR1,9,3.78,1,1,Pellet,Left,7,0,5,0,0.44,24,nan
5/1/2025 13:33:14,1.17.0,FR1,9,3.77,nan,1,Left,Left,8,0,5,0,nan,nan,0.14
5/1/2025 13:33:16,1.17.0,FR1,9,3.78,1,1,Pellet,Left,8,0,6,0,0.75,22,nan
5/1/2025 13:33:39,1.17.0,FR1,9,3.78,nan,1,Left,Left,9,0,6,0,nan,nan,0.13
5/1/2025 13:33:40,1.17.0,FR1,9,3.78,1,1,Pellet,Left,9,0,7,0,0.50,24,nan
5/1/2025 13:34:02,1.17.0,FR1,9,3.78,nan,1,Left,Left,10,0,7,0,nan,nan,0.35
5/1/2025 13:34:07,1.17.0,FR1,9,3.78,nan,1,LeftWithPellet,Left,11,0,7,0,nan,nan,0.52
5/1/2025 13:34:10,1.17.0,FR1,9,3.77,nan,1,LeftWithPellet,Left,12,0,7,0,nan,nan,0.16
5/1/2025 13:34:13,1.17.0,FR1,9,3.78,nan,1,LeftWithPellet,Left,13,0,7,0,nan,nan,0.18
5/1/2025 13:34:17,1.17.0,FR1,9,3.78,nan,1,LeftWithPellet,Left,14,0,7,0,nan,nan,0.12
5/1/2025 13:34:18,1.17.0,FR1,9,3.78,nan,1,LeftWithPellet,Left,15,0,7,0,nan,nan,0.12
5/1/2025 13:34:27,1.17.0,FR1,9,3.78,nan,1,RightWithPellet,Left,15,1,7,0,nan,nan,0.33
5/1/2025 13:34:31,1.17.0,FR1,9,3.78,nan,1,LeftWithPellet,Left,16,1,7,0,nan,nan,0.01
5/1/2025 14:22:36,1.17.0,FR1,9,3.78,nan,1,LeftWithPellet,Left,17,1,7,0,nan,nan,0.69
5/1/2025 14:22:38,1.17.0,FR1,9,3.78,nan,1,LeftWithPellet,Left,18,1,7,0,nan,nan,0.75
5/1/2025 14:22:43,1.17.0,FR1,9,3.78,1,1,Pellet,Left,18,1,8,0,Timed_out,2943,nan
