MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/1/2025 12:27:33,1.17.0,FR1,7,3.79,nan,1,Right,Left,0,1,0,0,nan,nan,0.16
5/1/2025 12:28:39,1.17.0,FR1,7,3.79,nan,1,Left,Left,1,1,0,0,nan,nan,0.08
5/1/2025 12:28:41,1.17.0,FR1,7,3.79,1,1,Pellet,Left,1,1,1,0,0.56,nan,nan
5/1/2025 12:29:31,1.17.0,FR1,7,3.78,nan,1,Left,Left,2,1,1,0,nan,nan,0.24
5/1/2025 12:29:35,1.17.0,FR1,7,3.79,2,1,Pellet,Left,2,1,2,0,0.82,54,nan
5/1/2025 12:29:54,1.17.0,FR1,7,3.79,nan,1,Left,Left,3,1,2,0,nan,nan,0.20
5/1/2025 12:29:55,1.17.0,FR1,7,3.80,1,1,Pellet,Left,3,1,3,0,0.50,20,nan
5/1/2025 12:30:13,1.17.0,FR1,7,3.78,nan,1,Left,Left,4,1,3,0,nan,nan,0.00
5/1/2025 12:30:15,1.17.0,FR1,7,3.78,1,1,Pellet,Left,4,1,4,0,0.56,20,nan
5/1/2025 12:31:54,1.17.0,FR1,7,3.78,nan,1,Right,Left,4,2,4,0,nan,nan,0.27
5/1/2025 12:33:01,1.17.0,FR1,7,3.79,nan,1,Right,Left,4,3,4,0,nan,nan,0.20
5/1/2025 12:40:12,1.17.0,FR1,7,3.79,nan,1,Right,Left,4,4,4,0,nan,nan,0.45
5/1/2025 12:43:54,1.17.0,FR1,7,3.79,nan,1,Right,Left,4,5,4,0,nan,nan,0.24
5/1/2025 12:43:56,1.17.0,FR1,7,3.79,nan,1,Right,Left,4,6,4,0,nan,nan,0.08
5/1/2025 12:43:57,1.17.0,FR1,7,3.79,nan,1,Right,Left,4,7,4,0,nan,nan,0.00
5/1/2025 12:43:58,1.17.0,FR1,7,3.79,nan,1,Right,Left,4,8,4,0,nan,nan,0.00
5/1/2025 12:43:59,1.17.0,FR1,7,3.79,nan,1,Right,Left,4,9,4,0,nan,nan,0.00
5/1/2025 12:44:00,1.17.0,FR1,7,3.79,nan,1,Right,Left,4,10,4,0,nan,nan,0.00
5/1/2025 12:44:02,1.17.0,FR1,7,3.79,nan,1,Right,Left,4,11,4,0,nan,nan,0.19
5/1/2025 12:44:07,1.17.0,FR1,7,3.79,nan,1,Right,Left,4,12,4,0,nan,nan,0.18
5/1/2025 12:44:08,1.17.0,FR1,7,3.79,nan,1,Right,Left,4,13,4,0,nan,nan,0.15
5/1/2025 12:44:11,1.17.0,FR1,7,3.79,nan,1,Right,Left,4,14,4,0,nan,nan,0.07
5/1/2025 12:45:21,1.17.0,FR1,7,3.79,nan,1,Left,Left,5,14,4,0,nan,nan,0.07
5/1/2025 12:45:24,1.17.0,FR1,7,3.78,1,1,Pellet,Left,5,14,5,0,2.27,909,nan
5/1/2025 12:45:47,1.17.0,FR1,7,3.78,nan,1,Left,Left,6,14,5,0,nan,nan,0.14
5/1/2025 12:45:48,1.17.0,FR1,7,3.79,1,1,Pellet,Left,6,14,6,0,0.44,24,nan
5/1/2025 12:46:10,1.17.0,FR1,7,3.78,nan,1,Left,Left,7,14,6,0,nan,nan,0.16
5/1/2025 12:46:11,1.17.0,FR1,7,3.79,1,1,Pellet,Left,7,14,7,0,0.31,23,nan
5/1/2025 12:46:31,1.17.0,FR1,7,3.79,nan,1,Left,Left,8,14,7,0,nan,nan,0.14
5/1/2025 12:46:33,1.17.0,FR1,7,3.79,1,1,Pellet,Left,8,14,8,0,0.50,22,nan
5/1/2025 12:47:53,1.17.0,FR1,7,3.79,nan,1,Left,Left,9,14,8,0,nan,nan,0.05
5/1/2025 12:47:55,1.17.0,FR1,7,3.79,1,1,Pellet,Left,9,14,9,0,0.81,82,nan
5/1/2025 12:49:51,1.17.0,FR1,7,3.79,nan,1,Right,Left,9,15,9,0,nan,nan,0.45
5/1/2025 12:49:56,1.17.0,FR1,7,3.78,nan,1,Right,Left,9,16,9,0,nan,nan,0.08
5/1/2025 12:49:57,1.17.0,FR1,7,3.78,nan,1,Right,Left,9,17,9,0,nan,nan,0.04
5/1/2025 12:50:20,1.17.0,FR1,7,3.79,nan,1,Right,Left,9,18,9,0,nan,nan,0.72
5/1/2025 12:50:28,1.17.0,FR1,7,3.78,nan,1,Right,Left,9,19,9,0,nan,nan,2.66
