MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/3/2025 13:44:06,1.17.0,FR1,15,4.02,nan,1,Right,Left,0,1,0,0,nan,nan,0.04
4/3/2025 13:44:07,1.17.0,FR1,15,4.02,nan,1,Right,Left,0,2,0,0,nan,nan,0.03
4/3/2025 13:44:09,1.17.0,FR1,15,4.02,nan,1,Right,Left,0,3,0,0,nan,nan,0.17
4/3/2025 13:44:10,1.17.0,FR1,15,4.02,nan,1,Right,Left,0,4,0,0,nan,nan,0.22
4/3/2025 13:46:41,1.17.0,FR1,15,4.03,nan,1,Right,Left,0,5,0,0,nan,nan,0.25
4/3/2025 13:48:26,1.17.0,FR1,15,4.02,nan,1,Right,Left,0,6,0,0,nan,nan,0.26
4/3/2025 13:49:01,1.17.0,FR1,15,4.02,nan,1,Right,Left,0,7,0,0,nan,nan,0.14
4/3/2025 13:49:02,1.17.0,FR1,15,4.02,nan,1,Right,Left,0,8,0,0,nan,nan,0.11
4/3/2025 13:49:46,1.17.0,FR1,15,4.02,nan,1,Left,Left,1,8,0,0,nan,nan,0.02
4/3/2025 13:49:50,1.17.0,FR1,15,4.02,1,1,Pellet,Left,1,8,1,0,3.16,nan,nan
4/3/2025 13:50:26,1.17.0,FR1,15,4.03,nan,1,Right,Left,1,9,1,0,nan,nan,0.05
4/3/2025 13:50:47,1.17.0,FR1,15,4.02,nan,1,Right,Left,1,10,1,0,nan,nan,0.02
4/3/2025 13:50:49,1.17.0,FR1,15,4.02,nan,1,Right,Left,1,11,1,0,nan,nan,0.04
4/3/2025 13:50:54,1.17.0,FR1,15,4.02,nan,1,Right,Left,1,12,1,0,nan,nan,0.10
4/3/2025 13:50:56,1.17.0,FR1,15,4.02,nan,1,Right,Left,1,13,1,0,nan,nan,0.12
4/3/2025 13:51:26,1.17.0,FR1,15,4.02,nan,1,Right,Left,1,14,1,0,nan,nan,0.07
4/3/2025 13:51:46,1.17.0,FR1,15,4.02,nan,1,Right,Left,1,15,1,0,nan,nan,0.06
4/3/2025 13:51:51,1.17.0,FR1,15,4.03,nan,1,Left,Left,2,15,1,0,nan,nan,0.25
4/3/2025 13:51:52,1.17.0,FR1,15,4.02,1,1,Pellet,Left,2,15,2,0,0.69,122,nan
4/3/2025 13:52:14,1.17.0,FR1,15,4.02,nan,1,Right,Left,2,16,2,0,nan,nan,0.03
4/3/2025 13:52:15,1.17.0,FR1,15,4.02,nan,1,Right,Left,2,17,2,0,nan,nan,0.02
4/3/2025 13:52:21,1.17.0,FR1,15,4.02,nan,1,Right,Left,2,18,2,0,nan,nan,0.00
4/3/2025 13:52:32,1.17.0,FR1,15,4.02,nan,1,Left,Left,3,18,2,0,nan,nan,0.26
4/3/2025 13:52:33,1.17.0,FR1,15,4.02,1,1,Pellet,Left,3,18,3,0,0.44,41,nan
4/3/2025 13:52:50,1.17.0,FR1,15,4.02,nan,1,Left,Left,4,18,3,0,nan,nan,0.09
4/3/2025 13:52:51,1.17.0,FR1,15,4.02,1,1,Pellet,Left,4,18,4,0,0.44,18,nan
4/3/2025 13:53:06,1.17.0,FR1,15,4.02,nan,1,Left,Left,5,18,4,0,nan,nan,0.15
4/3/2025 13:53:08,1.17.0,FR1,15,4.02,1,1,Pellet,Left,5,18,5,0,0.88,17,nan
4/3/2025 13:53:24,1.17.0,FR1,15,4.02,nan,1,Left,Left,6,18,5,0,nan,nan,0.02
4/3/2025 13:53:25,1.17.0,FR1,15,4.02,1,1,Pellet,Left,6,18,6,0,0.50,17,nan
4/3/2025 13:53:43,1.17.0,FR1,15,4.02,nan,1,Left,Left,7,18,6,0,nan,nan,0.00
4/3/2025 13:53:45,1.17.0,FR1,15,4.02,1,1,Pellet,Left,7,18,7,0,0.44,20,nan
4/3/2025 13:54:01,1.17.0,FR1,15,4.02,nan,1,Left,Left,8,18,7,0,nan,nan,0.04
