MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/1/2025 12:22:21,1.17.0,FR1,10,3.76,nan,1,Left,Left,1,0,0,0,nan,nan,0.05
5/1/2025 12:24:09,1.17.0,FR1,10,3.76,1,1,Pellet,Left,1,0,1,0,Timed_out,nan,nan
5/1/2025 13:39:10,1.17.0,FR1,10,3.75,nan,1,Right,Left,1,1,1,0,nan,nan,0.17
5/1/2025 13:39:12,1.17.0,FR1,10,3.75,nan,1,Left,Left,2,1,1,0,nan,nan,0.03
5/1/2025 13:39:14,1.17.0,FR1,10,3.76,1,1,Pellet,Left,2,1,2,0,1.13,4505,nan
5/1/2025 13:39:49,1.17.0,FR1,10,3.75,nan,1,Left,Left,3,1,2,0,nan,nan,0.46
5/1/2025 13:39:50,1.17.0,FR1,10,3.75,nan,1,LeftDuringDispense,Left,4,1,2,0,nan,nan,0.15
5/1/2025 13:39:53,1.17.0,FR1,10,3.76,3,1,Pellet,Left,4,1,3,0,0.06,39,nan
5/1/2025 13:40:21,1.17.0,FR1,10,3.75,nan,1,Left,Left,5,1,3,0,nan,nan,0.05
5/1/2025 13:40:22,1.17.0,FR1,10,3.75,nan,1,LeftDuringDispense,Left,6,1,3,0,nan,nan,0.38
5/1/2025 13:40:25,1.17.0,FR1,10,3.75,2,1,Pellet,Left,6,1,4,0,0.56,32,nan
5/1/2025 13:40:51,1.17.0,FR1,10,3.76,nan,1,Left,Left,7,1,4,0,nan,nan,0.02
5/1/2025 13:40:52,1.17.0,FR1,10,3.76,nan,1,LeftDuringDispense,Left,8,1,4,0,nan,nan,0.01
5/1/2025 13:40:52,1.17.0,FR1,10,3.76,nan,1,LeftDuringDispense,Left,9,1,4,0,nan,nan,0.27
5/1/2025 13:40:55,1.17.0,FR1,10,3.76,2,1,Pellet,Left,9,1,5,0,0.75,30,nan
5/1/2025 13:41:24,1.17.0,FR1,10,3.75,nan,1,Left,Left,10,1,5,0,nan,nan,0.13
5/1/2025 13:41:25,1.17.0,FR1,10,3.76,1,1,Pellet,Left,10,1,6,0,0.63,30,nan
5/1/2025 13:41:54,1.17.0,FR1,10,3.76,nan,1,Left,Left,11,1,6,0,nan,nan,0.02
5/1/2025 13:41:55,1.17.0,FR1,10,3.76,1,1,Pellet,Left,11,1,7,0,0.25,30,nan
5/1/2025 13:42:44,1.17.0,FR1,10,3.75,nan,1,Left,Left,12,1,7,0,nan,nan,0.24
5/1/2025 13:42:45,1.17.0,FR1,10,3.76,1,1,Pellet,Left,12,1,8,0,0.25,50,nan
5/1/2025 13:43:10,1.17.0,FR1,10,3.75,nan,1,Left,Left,13,1,8,0,nan,nan,0.05
5/1/2025 13:43:11,1.17.0,FR1,10,3.75,1,1,Pellet,Left,13,1,9,0,0.18,26,nan
5/1/2025 15:14:40,1.17.0,FR1,10,3.75,nan,1,Left,Left,14,1,9,0,nan,nan,0.17
5/1/2025 15:14:42,1.17.0,FR1,10,3.75,1,1,Pellet,Left,14,1,10,0,0.88,5491,nan
5/1/2025 15:15:24,1.17.0,FR1,10,3.75,nan,1,Right,Left,14,2,10,0,nan,nan,0.84
5/1/2025 15:15:32,1.17.0,FR1,10,3.75,nan,1,Left,Left,15,2,10,0,nan,nan,0.14
5/1/2025 15:15:34,1.17.0,FR1,10,3.75,1,1,Pellet,Left,15,2,11,0,1.19,52,nan
5/1/2025 15:16:10,1.17.0,FR1,10,3.75,nan,1,Left,Left,16,2,11,0,nan,nan,0.16
5/1/2025 15:16:11,1.17.0,FR1,10,3.75,1,1,Pellet,Left,16,2,12,0,0.88,37,nan
5/1/2025 15:16:36,1.17.0,FR1,10,3.75,nan,1,Left,Left,17,2,12,0,nan,nan,0.57
5/1/2025 15:16:37,1.17.0,FR1,10,3.75,1,1,Pellet,Left,17,2,13,0,0.31,26,nan
5/1/2025 15:17:10,1.17.0,FR1,10,3.75,nan,1,Left,Left,18,2,13,0,nan,nan,0.40
5/1/2025 15:17:11,1.17.0,FR1,10,3.74,1,1,Pellet,Left,18,2,14,0,0.75,34,nan
5/1/2025 15:17:35,1.17.0,FR1,10,3.76,nan,1,Left,Left,19,2,14,0,nan,nan,0.08
5/1/2025 15:17:36,1.17.0,FR1,10,3.75,1,1,Pellet,Left,19,2,15,0,0.31,25,nan
5/1/2025 15:24:59,1.17.0,FR1,10,3.75,nan,1,Right,Left,19,3,15,0,nan,nan,0.04
5/1/2025 15:35:43,1.17.0,FR1,10,3.75,nan,1,Right,Left,19,4,15,0,nan,nan,0.37
5/1/2025 15:35:45,1.17.0,FR1,10,3.75,nan,1,Right,Left,19,5,15,0,nan,nan,0.34
5/1/2025 15:35:47,1.17.0,FR1,10,3.75,nan,1,Left,Left,20,5,15,0,nan,nan,0.03
5/1/2025 15:35:49,1.17.0,FR1,10,3.75,1,1,Pellet,Left,20,5,16,0,0.31,1093,nan
5/1/2025 15:36:25,1.17.0,FR1,10,3.75,nan,1,Left,Left,21,5,16,0,nan,nan,0.10
5/1/2025 15:36:27,1.17.0,FR1,10,3.76,1,1,Pellet,Left,21,5,17,0,0.44,37,nan
5/1/2025 15:36:59,1.17.0,FR1,10,3.75,nan,1,Left,Left,22,5,17,0,nan,nan,0.10
5/1/2025 15:37:00,1.17.0,FR1,10,3.74,1,1,Pellet,Left,22,5,18,0,0.50,34,nan
5/1/2025 15:37:31,1.17.0,FR1,10,3.75,nan,1,Left,Left,23,5,18,0,nan,nan,0.12
5/1/2025 15:37:32,1.17.0,FR1,10,3.75,1,1,Pellet,Left,23,5,19,0,0.25,32,nan
5/1/2025 16:23:53,1.17.0,FR1,10,3.75,nan,1,Left,Left,24,5,19,0,nan,nan,0.07
5/1/2025 16:23:54,1.17.0,FR1,10,3.75,1,1,Pellet,Left,24,5,20,0,0.75,2782,nan
5/1/2025 16:24:17,1.17.0,FR1,10,3.74,nan,1,Left,Left,25,5,20,0,nan,nan,0.03
5/1/2025 16:24:17,1.17.0,FR1,10,3.75,nan,1,LeftDuringDispense,Left,26,5,20,0,nan,nan,0.15
5/1/2025 16:24:21,1.17.0,FR1,10,3.74,3,1,Pellet,Left,26,5,21,0,0.50,27,nan
5/1/2025 16:24:49,1.17.0,FR1,10,3.75,nan,1,Left,Left,27,5,21,0,nan,nan,0.05
5/1/2025 16:24:50,1.17.0,FR1,10,3.75,1,1,Pellet,Left,27,5,22,0,0.44,29,nan
5/1/2025 16:25:17,1.17.0,FR1,10,3.75,nan,1,Left,Left,28,5,22,0,nan,nan,0.04
5/1/2025 16:25:18,1.17.0,FR1,10,3.75,1,1,Pellet,Left,28,5,23,0,0.25,28,nan
5/1/2025 16:36:04,1.17.0,FR1,10,3.75,nan,1,Left,Left,29,5,23,0,nan,nan,0.04
5/1/2025 16:36:26,1.17.0,FR1,10,3.74,1,1,Pellet,Left,29,5,24,0,21.07,668,nan
5/1/2025 17:02:09,1.17.0,FR1,10,3.74,nan,1,Right,Left,29,6,24,0,nan,nan,0.14
5/1/2025 17:02:10,1.17.0,FR1,10,3.74,nan,1,Right,Left,29,7,24,0,nan,nan,0.00
5/1/2025 17:02:17,1.17.0,FR1,10,3.74,nan,1,Left,Left,30,7,24,0,nan,nan,0.03
5/1/2025 17:02:19,1.17.0,FR1,10,3.74,1,1,Pellet,Left,30,7,25,0,1.07,1553,nan
5/1/2025 17:02:59,1.17.0,FR1,10,3.75,nan,1,Left,Left,31,7,25,0,nan,nan,0.26
5/1/2025 17:03:00,1.17.0,FR1,10,3.74,1,1,Pellet,Left,31,7,26,0,0.37,41,nan
5/1/2025 17:03:32,1.17.0,FR1,10,3.74,nan,1,Left,Left,32,7,26,0,nan,nan,0.10
5/1/2025 17:03:33,1.17.0,FR1,10,3.75,nan,1,LeftDuringDispense,Left,33,7,26,0,nan,nan,0.14
5/1/2025 17:03:34,1.17.0,FR1,10,3.74,1,1,Pellet,Left,33,7,27,0,0.88,34,nan
5/1/2025 17:03:54,1.17.0,FR1,10,3.74,nan,1,Left,Left,34,7,27,0,nan,nan,0.13
5/1/2025 17:03:56,1.17.0,FR1,10,3.74,2,1,Pellet,Left,34,7,28,0,0.37,22,nan
5/1/2025 17:04:30,1.17.0,FR1,10,3.74,nan,1,Left,Left,35,7,28,0,nan,nan,0.04
5/1/2025 17:04:31,1.17.0,FR1,10,3.74,2,1,Pellet,Left,35,7,29,0,0.12,35,nan
5/1/2025 17:04:57,1.17.0,FR1,10,3.75,nan,1,Left,Left,36,7,29,0,nan,nan,0.41
