mm:dd:yyyy hh:mm:ss,library_version,session_type,device_number,battery_voltage,motor_turns,pelletstoswitch,prob_left,prob_right,event,high_prob_poke,left_poke_count,right_poke_count,pellet_count,block_pellet_count,retrieval_time,interpelletinterval,poke_time
5/5/2025 13:28:27,1.17.0,Bandit80,7,4.19,,20,20,80,Right,Right,0,1,0,0,,,0.25
5/5/2025 13:30:01,1.17.0,Bandit80,7,4.18,2.0,20,20,80,Pellet,Right,0,1,1,0,Timed_out,,
5/5/2025 13:30:12,1.17.0,Bandit80,7,4.19,,20,20,80,Right,Right,0,2,1,1,,,0.04
5/5/2025 13:30:14,1.17.0,Bandit80,7,4.18,1.0,20,20,80,Pellet,Right,0,2,2,1,1.64,13.0,
5/5/2025 13:30:29,1.17.0,Bandit80,7,4.18,,20,20,80,Right,Right,0,3,2,2,,,0.17
5/5/2025 13:30:32,1.17.0,Bandit80,7,4.18,1.0,20,20,80,Pellet,Right,0,3,3,2,1.45,18.0,
5/5/2025 13:31:09,1.17.0,Bandit80,7,4.18,,20,20,80,Right,Right,0,4,3,3,,,0.42
5/5/2025 13:31:11,1.17.0,Bandit80,7,4.18,1.0,20,20,80,Pellet,Right,0,4,4,3,0.94,39.0,
5/5/2025 13:31:18,1.17.0,Bandit80,7,4.18,,20,20,80,Right,Right,0,5,4,4,,,0.28
5/5/2025 13:31:20,1.17.0,Bandit80,7,4.18,1.0,20,20,80,Pellet,Right,0,5,5,4,0.82,9.0,
5/5/2025 13:31:29,1.17.0,Bandit80,7,4.18,,20,20,80,Right,Right,0,6,5,5,,,0.28
5/5/2025 13:31:34,1.17.0,Bandit80,7,4.18,,20,20,80,RightinTimeout,Right,0,6,5,5,,,0.0
5/5/2025 13:32:07,1.17.0,Bandit80,7,4.18,,20,20,80,Right,Right,0,7,5,5,,,0.31
5/5/2025 13:32:09,1.17.0,Bandit80,7,4.18,1.0,20,20,80,Pellet,Right,0,7,6,5,0.88,49.0,
5/5/2025 13:32:19,1.17.0,Bandit80,7,4.19,,20,20,80,Right,Right,0,8,6,6,,,0.19
5/5/2025 13:32:21,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,0,8,6,6,,,
5/5/2025 13:32:25,1.17.0,Bandit80,7,4.19,,20,20,80,LeftinTimeOut,Right,0,8,6,6,,,
5/5/2025 13:32:33,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,0,8,6,6,,,
5/5/2025 13:32:42,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,0,8,6,6,,,
5/5/2025 13:32:42,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,0,8,6,6,,,
5/5/2025 13:32:46,1.17.0,Bandit80,7,4.18,,20,20,80,RightinTimeout,Right,0,8,6,6,,,0.0
5/5/2025 13:33:09,1.17.0,Bandit80,7,4.19,,20,20,80,Left,Right,1,8,6,6,,,0.22
5/5/2025 13:33:10,1.17.0,Bandit80,7,4.18,,20,20,80,RightinTimeout,Right,1,8,6,6,,,0.0
5/5/2025 13:33:11,1.17.0,Bandit80,7,4.18,,20,20,80,RightinTimeout,Right,1,8,6,6,,,0.0
5/5/2025 13:33:15,1.17.0,Bandit80,7,4.18,,20,20,80,RightinTimeout,Right,1,8,6,6,,,0.0
5/5/2025 13:33:21,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,1,8,6,6,,,
5/5/2025 13:33:24,1.17.0,Bandit80,7,4.19,,20,20,80,LeftinTimeOut,Right,1,8,6,6,,,
5/5/2025 13:33:25,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,1,8,6,6,,,
5/5/2025 13:33:25,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,1,8,6,6,,,
5/5/2025 13:33:28,1.17.0,Bandit80,7,4.18,,20,20,80,RightinTimeout,Right,1,8,6,6,,,0.0
5/5/2025 13:33:28,1.17.0,Bandit80,7,4.19,,20,20,80,RightinTimeout,Right,1,8,6,6,,,0.0
5/5/2025 13:33:35,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,1,8,6,6,,,
5/5/2025 13:33:35,1.17.0,Bandit80,7,4.19,,20,20,80,LeftinTimeOut,Right,1,8,6,6,,,
5/5/2025 13:33:50,1.17.0,Bandit80,7,4.18,,20,20,80,Left,Right,2,8,6,6,,,0.21
5/5/2025 13:33:52,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,2,8,6,6,,,
5/5/2025 13:33:54,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,2,8,6,6,,,
5/5/2025 13:34:00,1.17.0,Bandit80,7,4.19,,20,20,80,RightinTimeout,Right,2,8,6,6,,,0.0
5/5/2025 13:34:03,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,2,8,6,6,,,
5/5/2025 13:34:04,1.17.0,Bandit80,7,4.19,,20,20,80,LeftinTimeOut,Right,2,8,6,6,,,
5/5/2025 13:34:06,1.17.0,Bandit80,7,4.19,,20,20,80,LeftinTimeOut,Right,2,8,6,6,,,
5/5/2025 13:34:07,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,2,8,6,6,,,
5/5/2025 13:34:25,1.17.0,Bandit80,7,4.18,,20,20,80,Left,Right,3,8,6,6,,,0.27
5/5/2025 13:35:18,1.17.0,Bandit80,7,4.18,,20,20,80,Left,Right,4,8,6,6,,,0.12
5/5/2025 13:35:20,1.17.0,Bandit80,7,4.19,,20,20,80,LeftinTimeOut,Right,4,8,6,6,,,
5/5/2025 13:35:22,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,4,8,6,6,,,
5/5/2025 13:35:26,1.17.0,Bandit80,7,4.18,,20,20,80,RightinTimeout,Right,4,8,6,6,,,0.0
5/5/2025 13:35:26,1.17.0,Bandit80,7,4.19,,20,20,80,RightinTimeout,Right,4,8,6,6,,,0.0
5/5/2025 13:35:26,1.17.0,Bandit80,7,4.18,,20,20,80,RightinTimeout,Right,4,8,6,6,,,0.0
5/5/2025 13:35:48,1.17.0,Bandit80,7,4.18,,20,20,80,Left,Right,5,8,6,6,,,0.0
5/5/2025 13:35:51,1.17.0,Bandit80,7,4.18,1.0,20,20,80,Pellet,Right,5,8,7,6,2.27,222.0,
5/5/2025 13:36:06,1.17.0,Bandit80,7,4.18,,20,20,80,Left,Right,6,8,7,7,,,0.15
5/5/2025 13:36:08,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,6,8,7,7,,,
5/5/2025 13:36:11,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,6,8,7,7,,,
5/5/2025 13:36:12,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,6,8,7,7,,,
5/5/2025 13:36:13,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,6,8,7,7,,,
5/5/2025 13:36:13,1.17.0,Bandit80,7,4.18,,20,20,80,LeftinTimeOut,Right,6,8,7,7,,,
5/5/2025 13:36:15,1.17.0,Bandit80,7,4.19,,20,20,80,LeftinTimeOut,Right,6,8,7,7,,,
5/5/2025 13:36:58,1.17.0,Bandit80,7,4.18,,20,20,80,Left,Right,7,8,7,7,,,0.01
5/5/2025 13:37:30,1.17.0,Bandit80,7,4.19,,20,20,80,Right,Right,7,9,7,7,,,0.34
5/5/2025 13:37:31,1.17.0,Bandit80,7,4.18,1.0,20,20,80,Pellet,Right,7,9,8,7,0.63,100.0,
5/5/2025 13:37:48,1.17.0,Bandit80,7,4.18,,20,20,80,Right,Right,7,10,8,8,,,0.22
5/5/2025 13:37:50,1.17.0,Bandit80,7,4.18,1.0,20,20,80,Pellet,Right,7,10,9,8,0.50,19.0,
