MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/7/2025 11:54:15,1.17.0,Bandit80,18,4.18,nan,20,20,80,Right,Right,0,1,0,0,nan,nan,0.36
4/7/2025 12:27:50,1.17.0,Bandit80,18,4.18,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.16
4/7/2025 12:27:52,1.17.0,Bandit80,18,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.09
4/7/2025 12:28:18,1.17.0,Bandit80,18,4.18,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.08
4/7/2025 12:28:20,1.17.0,Bandit80,18,4.18,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.06
4/7/2025 12:29:02,1.17.0,Bandit80,18,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.12
4/7/2025 12:29:03,1.17.0,Bandit80,18,4.18,5,20,20,80,Pellet,Right,0,1,1,0,Timed_out,nan,nan
4/7/2025 12:29:26,1.17.0,Bandit80,18,4.18,nan,20,20,80,Right,Right,0,2,1,1,nan,nan,0.23
4/7/2025 12:29:30,1.17.0,Bandit80,18,4.18,2,20,20,80,Pellet,Right,0,2,2,1,0.88,27,nan
4/7/2025 12:30:14,1.17.0,Bandit80,18,4.18,nan,20,20,80,Right,Right,0,3,2,2,nan,nan,0.21
4/7/2025 12:30:22,1.17.0,Bandit80,18,4.18,1,20,20,80,Pellet,Right,0,3,3,2,6.40,51,nan
4/7/2025 12:31:22,1.17.0,Bandit80,18,4.18,nan,20,20,80,Left,Right,1,3,3,3,nan,nan,0.09
4/7/2025 12:31:26,1.17.0,Bandit80,18,4.18,nan,20,20,80,RightinTimeout,Right,1,3,3,3,nan,nan,0.00
4/7/2025 12:32:37,1.17.0,Bandit80,18,4.18,nan,20,20,80,Left,Right,2,3,3,3,nan,nan,0.08
4/7/2025 12:32:42,1.17.0,Bandit80,18,4.18,nan,20,20,80,RightinTimeout,Right,2,3,3,3,nan,nan,0.00
4/7/2025 12:33:55,1.17.0,Bandit80,18,4.18,nan,20,20,80,Right,Right,2,4,3,3,nan,nan,0.03
4/7/2025 12:34:07,1.17.0,Bandit80,18,4.18,1,20,20,80,Pellet,Right,2,4,4,3,10.90,226,nan
4/7/2025 12:34:24,1.17.0,Bandit80,18,4.18,nan,20,20,80,Left,Right,3,4,4,4,nan,nan,0.17
4/7/2025 12:34:26,1.17.0,Bandit80,18,4.18,1,20,20,80,Pellet,Right,3,4,5,4,1.20,19,nan
4/7/2025 12:36:48,1.17.0,Bandit80,18,4.18,nan,20,20,80,Right,Right,3,5,5,5,nan,nan,0.16
4/7/2025 12:37:49,1.17.0,Bandit80,18,4.18,nan,20,20,80,Left,Right,4,5,5,5,nan,nan,0.15
4/7/2025 12:38:16,1.17.0,Bandit80,18,4.18,nan,20,20,80,Left,Right,5,5,5,5,nan,nan,0.12
4/7/2025 12:38:21,1.17.0,Bandit80,18,4.18,1,20,20,80,Pellet,Right,5,5,6,5,4.87,235,nan
4/7/2025 12:38:52,1.17.0,Bandit80,18,4.18,nan,20,20,80,Right,Right,5,6,6,6,nan,nan,0.35
4/7/2025 12:39:54,1.17.0,Bandit80,18,4.18,nan,20,20,80,Left,Right,6,6,6,6,nan,nan,0.14
