MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/28/2025 12:10:38,1.17.0,Bandit100,10,3.86,nan,20,0,100,Right,Right,0,1,0,0,nan,nan,0.48
4/28/2025 12:12:12,1.17.0,Bandit100,10,3.85,nan,20,0,100,LeftWithPellet,Right,0,1,0,0,nan,nan,0.02
4/28/2025 12:13:55,1.17.0,Bandit100,10,3.86,2,20,0,100,Pellet,Right,0,1,1,0,Timed_out,nan,nan
4/28/2025 12:14:04,1.17.0,Bandit100,10,3.86,nan,20,0,100,Left,Right,1,1,1,1,nan,nan,0.13
4/28/2025 12:14:11,1.17.0,Bandit100,10,3.86,nan,20,0,100,RightinTimeout,Right,1,1,1,1,nan,nan,0.00
4/28/2025 12:20:02,1.17.0,Bandit100,10,3.86,nan,20,0,100,Left,Right,2,1,1,1,nan,nan,0.18
4/28/2025 12:20:03,1.17.0,Bandit100,10,3.85,nan,20,0,100,LeftinTimeOut,Right,2,1,1,1,nan,nan,nan
4/28/2025 12:22:10,1.17.0,Bandit100,10,3.86,nan,20,0,100,Left,Right,3,1,1,1,nan,nan,0.16
4/28/2025 13:43:10,1.17.0,Bandit100,10,3.85,nan,20,0,100,Left,Right,4,1,1,1,nan,nan,0.37
4/28/2025 13:43:11,1.17.0,Bandit100,10,3.86,nan,20,0,100,LeftinTimeOut,Right,4,1,1,1,nan,nan,nan
4/28/2025 13:43:13,1.17.0,Bandit100,10,3.86,nan,20,0,100,LeftinTimeOut,Right,4,1,1,1,nan,nan,nan
4/28/2025 13:43:15,1.17.0,Bandit100,10,3.85,nan,20,0,100,LeftinTimeOut,Right,4,1,1,1,nan,nan,nan
4/28/2025 13:45:55,1.17.0,Bandit100,10,3.86,nan,20,0,100,Left,Right,5,1,1,1,nan,nan,0.00
4/28/2025 13:45:55,1.17.0,Bandit100,10,3.86,nan,20,0,100,LeftinTimeOut,Right,5,1,1,1,nan,nan,nan
4/28/2025 13:45:56,1.17.0,Bandit100,10,3.86,nan,20,0,100,LeftinTimeOut,Right,5,1,1,1,nan,nan,nan
4/28/2025 13:45:57,1.17.0,Bandit100,10,3.86,nan,20,0,100,LeftinTimeOut,Right,5,1,1,1,nan,nan,nan
4/28/2025 13:45:58,1.17.0,Bandit100,10,3.85,nan,20,0,100,LeftinTimeOut,Right,5,1,1,1,nan,nan,nan
4/28/2025 13:45:59,1.17.0,Bandit100,10,3.87,nan,20,0,100,LeftinTimeOut,Right,5,1,1,1,nan,nan,nan
4/28/2025 13:46:00,1.17.0,Bandit100,10,3.85,nan,20,0,100,LeftinTimeOut,Right,5,1,1,1,nan,nan,nan
4/28/2025 13:46:03,1.17.0,Bandit100,10,3.87,nan,20,0,100,LeftinTimeOut,Right,5,1,1,1,nan,nan,nan
4/28/2025 13:46:03,1.17.0,Bandit100,10,3.85,nan,20,0,100,LeftinTimeOut,Right,5,1,1,1,nan,nan,nan
4/28/2025 13:46:04,1.17.0,Bandit100,10,3.86,nan,20,0,100,LeftinTimeOut,Right,5,1,1,1,nan,nan,nan
4/28/2025 13:46:04,1.17.0,Bandit100,10,3.86,nan,20,0,100,LeftinTimeOut,Right,5,1,1,1,nan,nan,nan
4/28/2025 13:46:07,1.17.0,Bandit100,10,3.85,nan,20,0,100,LeftinTimeOut,Right,5,1,1,1,nan,nan,nan
4/28/2025 13:46:09,1.17.0,Bandit100,10,3.85,nan,20,0,100,LeftinTimeOut,Right,5,1,1,1,nan,nan,nan
4/28/2025 13:46:30,1.17.0,Bandit100,10,3.85,nan,20,0,100,Right,Right,5,2,1,1,nan,nan,0.19
4/28/2025 13:46:32,1.17.0,Bandit100,10,3.86,1,20,0,100,Pellet,Right,5,2,2,1,1.13,5557,nan
4/28/2025 13:47:02,1.17.0,Bandit100,10,3.86,nan,20,0,100,Left,Right,6,2,2,2,nan,nan,0.00
4/28/2025 13:47:05,1.17.0,Bandit100,10,3.86,nan,20,0,100,LeftinTimeOut,Right,6,2,2,2,nan,nan,nan
4/28/2025 13:47:08,1.17.0,Bandit100,10,3.85,nan,20,0,100,LeftinTimeOut,Right,6,2,2,2,nan,nan,nan
4/28/2025 13:47:08,1.17.0,Bandit100,10,3.86,nan,20,0,100,LeftinTimeOut,Right,6,2,2,2,nan,nan,nan
4/28/2025 13:47:10,1.17.0,Bandit100,10,3.86,nan,20,0,100,LeftinTimeOut,Right,6,2,2,2,nan,nan,nan
