MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/14/2025 13:11:23,1.17.0,Bandit80,11,4.18,nan,20,20,80,Right,Right,0,1,0,0,nan,nan,0.49
7/14/2025 13:18:45,1.17.0,Bandit80,11,4.18,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.04
7/14/2025 13:18:53,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.26
7/14/2025 13:21:37,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.15
7/14/2025 13:21:54,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.47
7/14/2025 13:22:07,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.06
7/14/2025 13:22:36,1.17.0,Bandit80,11,4.18,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.62
7/14/2025 13:22:48,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.52
7/14/2025 13:22:51,1.17.0,Bandit80,11,4.18,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.85
7/14/2025 13:23:02,1.17.0,Bandit80,11,4.19,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.23
7/14/2025 13:23:17,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.35
7/14/2025 13:23:24,1.17.0,Bandit80,11,4.18,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.57
7/14/2025 13:23:32,1.17.0,Bandit80,11,4.19,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.03
7/14/2025 13:23:37,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.17
7/14/2025 13:24:05,1.17.0,Bandit80,11,4.18,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.41
7/14/2025 13:24:08,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.21
7/14/2025 13:24:14,1.17.0,Bandit80,11,4.18,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.17
7/14/2025 13:24:15,1.17.0,Bandit80,11,4.18,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.10
7/14/2025 13:24:17,1.17.0,Bandit80,11,4.18,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.45
7/14/2025 13:27:26,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.27
7/14/2025 13:27:28,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.11
7/14/2025 13:27:30,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.23
7/14/2025 13:27:34,1.17.0,Bandit80,11,4.18,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.24
7/14/2025 13:27:40,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.14
7/14/2025 13:28:12,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.31
7/14/2025 13:28:13,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.28
7/14/2025 13:28:14,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.08
7/14/2025 13:28:15,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.20
7/14/2025 13:28:24,1.17.0,Bandit80,11,4.18,nan,20,20,80,RightWithPellet,Right,0,1,0,0,nan,nan,0.04
7/14/2025 13:28:59,1.17.0,Bandit80,11,4.18,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.24
7/14/2025 13:29:01,1.17.0,Bandit80,11,4.18,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.07
7/14/2025 13:29:11,1.17.0,Bandit80,11,4.18,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.03
7/14/2025 13:29:18,1.17.0,Bandit80,11,4.18,nan,20,20,80,LeftWithPellet,Right,0,1,0,0,nan,nan,0.25
