MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/31/2025 12:46:30,1.17.0,Bandit100,18,4.18,nan,20,0,100,Right,Right,0,1,0,0,nan,nan,0.28
3/31/2025 12:50:54,1.17.0,Bandit100,18,4.18,3,20,0,100,Pellet,Right,0,1,1,0,Timed_out,nan,nan
3/31/2025 12:51:52,1.17.0,Bandit100,18,4.18,nan,20,0,100,Right,Right,0,2,1,1,nan,nan,0.04
3/31/2025 12:52:02,1.17.0,Bandit100,18,4.18,1,20,0,100,Pellet,Right,0,2,2,1,9.06,68,nan
3/31/2025 12:53:21,1.17.0,Bandit100,18,4.18,nan,20,0,100,Left,Right,1,2,2,2,nan,nan,0.25
3/31/2025 12:53:22,1.17.0,Bandit100,18,4.18,nan,20,0,100,LeftinTimeOut,Right,1,2,2,2,nan,nan,nan
3/31/2025 12:53:26,1.17.0,Bandit100,18,4.18,nan,20,0,100,LeftinTimeOut,Right,1,2,2,2,nan,nan,nan
3/31/2025 12:53:28,1.17.0,Bandit100,18,4.18,nan,20,0,100,LeftinTimeOut,Right,1,2,2,2,nan,nan,nan
3/31/2025 12:53:30,1.17.0,Bandit100,18,4.18,nan,20,0,100,LeftinTimeOut,Right,1,2,2,2,nan,nan,nan
3/31/2025 12:57:10,1.17.0,Bandit100,18,4.18,nan,20,0,100,Right,Right,1,3,2,2,nan,nan,0.02
3/31/2025 12:57:12,1.17.0,Bandit100,18,4.18,1,20,0,100,Pellet,Right,1,3,3,2,1.77,310,nan
3/31/2025 12:58:10,1.17.0,Bandit100,18,4.18,nan,20,0,100,Right,Right,1,4,3,3,nan,nan,0.17
3/31/2025 12:58:13,1.17.0,Bandit100,18,4.18,1,20,0,100,Pellet,Right,1,4,4,3,1.77,61,nan
3/31/2025 12:58:32,1.17.0,Bandit100,18,4.18,nan,20,0,100,Right,Right,1,5,4,4,nan,nan,0.27
3/31/2025 12:58:34,1.17.0,Bandit100,18,4.18,1,20,0,100,Pellet,Right,1,5,5,4,1.32,21,nan
3/31/2025 12:59:26,1.17.0,Bandit100,18,4.18,nan,20,0,100,Left,Right,2,5,5,5,nan,nan,0.15
3/31/2025 12:59:39,1.17.0,Bandit100,18,4.18,nan,20,0,100,Right,Right,2,6,5,5,nan,nan,0.30
3/31/2025 12:59:41,1.17.0,Bandit100,18,4.18,1,20,0,100,Pellet,Right,2,6,6,5,1.20,67,nan
3/31/2025 13:03:49,1.17.0,Bandit100,18,4.18,nan,20,0,100,Left,Right,3,6,6,6,nan,nan,0.29
3/31/2025 13:03:55,1.17.0,Bandit100,18,4.18,nan,20,0,100,LeftinTimeOut,Right,3,6,6,6,nan,nan,nan
3/31/2025 13:04:02,1.17.0,Bandit100,18,4.18,nan,20,0,100,RightinTimeout,Right,3,6,6,6,nan,nan,0.00
3/31/2025 13:04:02,1.17.0,Bandit100,18,4.18,nan,20,0,100,RightinTimeout,Right,3,6,6,6,nan,nan,0.00
3/31/2025 13:04:03,1.17.0,Bandit100,18,4.18,nan,20,0,100,RightinTimeout,Right,3,6,6,6,nan,nan,0.00
3/31/2025 13:04:04,1.17.0,Bandit100,18,4.18,nan,20,0,100,RightinTimeout,Right,3,6,6,6,nan,nan,0.00
3/31/2025 13:04:04,1.17.0,Bandit100,18,4.18,nan,20,0,100,RightinTimeout,Right,3,6,6,6,nan,nan,0.00
3/31/2025 13:04:06,1.17.0,Bandit100,18,4.18,nan,20,0,100,RightinTimeout,Right,3,6,6,6,nan,nan,0.00
3/31/2025 13:04:06,1.17.0,Bandit100,18,4.18,nan,20,0,100,RightinTimeout,Right,3,6,6,6,nan,nan,0.00
3/31/2025 13:04:11,1.17.0,Bandit100,18,4.18,nan,20,0,100,RightinTimeout,Right,3,6,6,6,nan,nan,0.00
3/31/2025 13:04:11,1.17.0,Bandit100,18,4.18,nan,20,0,100,RightinTimeout,Right,3,6,6,6,nan,nan,0.00
3/31/2025 13:05:47,1.17.0,Bandit100,18,4.18,nan,20,0,100,Right,Right,3,7,6,6,nan,nan,0.32
3/31/2025 13:05:49,1.17.0,Bandit100,18,4.18,1,20,0,100,Pellet,Right,3,7,7,6,1.39,368,nan
3/31/2025 13:07:05,1.17.0,Bandit100,18,4.18,nan,20,0,100,Left,Right,4,7,7,7,nan,nan,0.02
3/31/2025 13:09:37,1.17.0,Bandit100,18,4.18,nan,20,0,100,Right,Right,4,8,7,7,nan,nan,0.17
3/31/2025 13:09:54,1.17.0,Bandit100,18,4.18,1,20,0,100,Pellet,Right,4,8,8,7,16.62,245,nan
3/31/2025 13:11:38,1.17.0,Bandit100,18,4.18,nan,20,0,100,Right,Right,4,9,8,8,nan,nan,0.34
3/31/2025 13:13:18,1.17.0,Bandit100,18,4.18,nan,20,0,100,RightWithPellet,Right,4,9,8,8,nan,nan,0.20
3/31/2025 13:15:02,1.17.0,Bandit100,18,4.18,nan,20,0,100,RightWithPellet,Right,4,9,8,8,nan,nan,0.11
