MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/28/2025 12:21:38,1.17.0,Bandit100,17,3.79,nan,20,0,100,Right,Right,0,1,0,0,nan,nan,0.40
4/28/2025 12:23:16,1.17.0,Bandit100,17,3.80,3,20,0,100,Pellet,Right,0,1,1,0,Timed_out,nan,nan
4/28/2025 12:24:17,1.17.0,Bandit100,17,3.79,nan,20,0,100,Left,Right,1,1,1,1,nan,nan,0.05
4/28/2025 12:24:17,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,1,1,1,1,nan,nan,nan
4/28/2025 12:24:29,1.17.0,Bandit100,17,3.79,nan,20,0,100,Right,Right,1,2,1,1,nan,nan,0.06
4/28/2025 12:24:34,1.17.0,Bandit100,17,3.79,1,20,0,100,Pellet,Right,1,2,2,1,4.30,78,nan
4/28/2025 12:26:04,1.17.0,Bandit100,17,3.79,nan,20,0,100,Right,Right,1,3,2,2,nan,nan,0.25
4/28/2025 12:26:05,1.17.0,Bandit100,17,3.79,1,20,0,100,Pellet,Right,1,3,3,2,0.94,91,nan
4/28/2025 12:26:20,1.17.0,Bandit100,17,3.79,nan,20,0,100,Right,Right,1,4,3,3,nan,nan,0.31
4/28/2025 12:26:24,1.17.0,Bandit100,17,3.79,1,20,0,100,Pellet,Right,1,4,4,3,2.84,19,nan
4/28/2025 12:26:36,1.17.0,Bandit100,17,3.80,nan,20,0,100,Left,Right,2,4,4,4,nan,nan,0.14
4/28/2025 12:26:40,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,2,4,4,4,nan,nan,nan
4/28/2025 12:28:09,1.17.0,Bandit100,17,3.79,nan,20,0,100,Right,Right,2,5,4,4,nan,nan,0.15
4/28/2025 12:28:11,1.17.0,Bandit100,17,3.79,1,20,0,100,Pellet,Right,2,5,5,4,0.82,107,nan
4/28/2025 12:28:28,1.17.0,Bandit100,17,3.79,nan,20,0,100,Right,Right,2,6,5,5,nan,nan,0.15
4/28/2025 12:28:30,1.17.0,Bandit100,17,3.79,nan,20,0,100,RightWithPellet,Right,2,7,5,5,nan,nan,0.14
4/28/2025 12:28:31,1.17.0,Bandit100,17,3.79,1,20,0,100,Pellet,Right,2,7,6,5,1.87,20,nan
4/28/2025 12:28:46,1.17.0,Bandit100,17,3.79,nan,20,0,100,Left,Right,3,7,6,6,nan,nan,0.10
4/28/2025 12:29:51,1.17.0,Bandit100,17,3.79,nan,20,0,100,Right,Right,3,8,6,6,nan,nan,0.20
4/28/2025 12:29:53,1.17.0,Bandit100,17,3.79,nan,20,0,100,RightWithPellet,Right,3,9,6,6,nan,nan,0.16
4/28/2025 12:29:55,1.17.0,Bandit100,17,3.80,nan,20,0,100,RightWithPellet,Right,3,10,6,6,nan,nan,0.07
4/28/2025 12:29:56,1.17.0,Bandit100,17,3.80,1,20,0,100,Pellet,Right,3,10,7,6,3.83,85,nan
4/28/2025 12:31:12,1.17.0,Bandit100,17,3.79,nan,20,0,100,Right,Right,3,11,7,7,nan,nan,0.15
4/28/2025 12:31:13,1.17.0,Bandit100,17,3.79,nan,20,0,100,RightWithPellet,Right,3,12,7,7,nan,nan,0.11
4/28/2025 12:31:15,1.17.0,Bandit100,17,3.79,1,20,0,100,Pellet,Right,3,12,8,7,2.16,79,nan
4/28/2025 12:31:44,1.17.0,Bandit100,17,3.79,nan,20,0,100,Left,Right,4,12,8,8,nan,nan,0.11
4/28/2025 12:33:06,1.17.0,Bandit100,17,3.80,nan,20,0,100,Left,Right,5,12,8,8,nan,nan,0.08
4/28/2025 12:33:46,1.17.0,Bandit100,17,3.79,nan,20,0,100,Right,Right,5,13,8,8,nan,nan,0.19
4/28/2025 12:33:47,1.17.0,Bandit100,17,3.80,nan,20,0,100,RightWithPellet,Right,5,14,8,8,nan,nan,0.15
4/28/2025 12:33:48,1.17.0,Bandit100,17,3.79,1,20,0,100,Pellet,Right,5,14,9,8,1.82,153,nan
4/28/2025 12:34:00,1.17.0,Bandit100,17,3.79,nan,20,0,100,Right,Right,5,15,9,9,nan,nan,0.13
4/28/2025 12:34:02,1.17.0,Bandit100,17,3.79,nan,20,0,100,RightWithPellet,Right,5,16,9,9,nan,nan,0.13
4/28/2025 12:34:03,1.17.0,Bandit100,17,3.79,1,20,0,100,Pellet,Right,5,16,10,9,2.56,15,nan
4/28/2025 12:35:40,1.17.0,Bandit100,17,3.79,nan,20,0,100,Left,Right,6,16,10,10,nan,nan,0.23
4/28/2025 12:35:41,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,6,16,10,10,nan,nan,nan
4/28/2025 12:38:59,1.17.0,Bandit100,17,3.79,nan,20,0,100,Left,Right,7,16,10,10,nan,nan,0.09
4/28/2025 12:41:19,1.17.0,Bandit100,17,3.80,nan,20,0,100,Left,Right,8,16,10,10,nan,nan,0.18
4/28/2025 12:44:05,1.17.0,Bandit100,17,3.79,nan,20,0,100,Left,Right,9,16,10,10,nan,nan,0.24
4/28/2025 12:44:07,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,9,16,10,10,nan,nan,nan
4/28/2025 12:47:33,1.17.0,Bandit100,17,3.80,nan,20,0,100,Right,Right,9,17,10,10,nan,nan,0.19
4/28/2025 12:47:34,1.17.0,Bandit100,17,3.79,1,20,0,100,Pellet,Right,9,17,11,10,0.69,811,nan
4/28/2025 15:10:14,1.17.0,Bandit100,17,3.79,nan,20,0,100,Left,Right,10,17,11,11,nan,nan,0.07
4/28/2025 15:10:14,1.17.0,Bandit100,17,3.78,nan,20,0,100,LeftinTimeOut,Right,10,17,11,11,nan,nan,nan
4/28/2025 15:24:30,1.17.0,Bandit100,17,3.79,nan,20,0,100,Left,Right,11,17,11,11,nan,nan,0.23
4/28/2025 15:24:32,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,11,17,11,11,nan,nan,nan
4/28/2025 15:24:33,1.17.0,Bandit100,17,3.78,nan,20,0,100,LeftinTimeOut,Right,11,17,11,11,nan,nan,nan
4/28/2025 15:24:37,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,11,17,11,11,nan,nan,nan
4/28/2025 15:24:37,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,11,17,11,11,nan,nan,nan
4/28/2025 15:24:41,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,11,17,11,11,nan,nan,nan
4/28/2025 15:24:42,1.17.0,Bandit100,17,3.78,nan,20,0,100,LeftinTimeOut,Right,11,17,11,11,nan,nan,nan
4/28/2025 15:24:46,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,11,17,11,11,nan,nan,nan
4/28/2025 15:24:46,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,11,17,11,11,nan,nan,nan
4/28/2025 15:38:51,1.17.0,Bandit100,17,3.79,nan,20,0,100,Left,Right,12,17,11,11,nan,nan,0.27
4/28/2025 15:38:53,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,12,17,11,11,nan,nan,nan
4/28/2025 15:38:54,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,12,17,11,11,nan,nan,nan
4/28/2025 16:12:05,1.17.0,Bandit100,17,3.79,nan,20,0,100,Left,Right,13,17,11,11,nan,nan,0.30
4/28/2025 16:12:09,1.17.0,Bandit100,17,3.78,nan,20,0,100,LeftinTimeOut,Right,13,17,11,11,nan,nan,nan
4/28/2025 16:32:36,1.17.0,Bandit100,17,3.79,nan,20,0,100,Left,Right,14,17,11,11,nan,nan,0.64
4/28/2025 16:32:39,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,14,17,11,11,nan,nan,nan
4/28/2025 16:32:40,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,14,17,11,11,nan,nan,nan
4/28/2025 16:32:42,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,14,17,11,11,nan,nan,nan
4/28/2025 16:51:13,1.17.0,Bandit100,17,3.78,nan,20,0,100,Left,Right,15,17,11,11,nan,nan,0.04
4/28/2025 16:51:14,1.17.0,Bandit100,17,3.78,nan,20,0,100,LeftinTimeOut,Right,15,17,11,11,nan,nan,nan
4/28/2025 16:51:15,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,15,17,11,11,nan,nan,nan
4/28/2025 16:51:16,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,15,17,11,11,nan,nan,nan
4/28/2025 16:51:17,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,15,17,11,11,nan,nan,nan
4/28/2025 16:51:19,1.17.0,Bandit100,17,3.78,nan,20,0,100,LeftinTimeOut,Right,15,17,11,11,nan,nan,nan
4/28/2025 16:51:25,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,15,17,11,11,nan,nan,nan
4/28/2025 16:51:26,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,15,17,11,11,nan,nan,nan
4/28/2025 16:51:36,1.17.0,Bandit100,17,3.79,nan,20,0,100,Left,Right,16,17,11,11,nan,nan,0.12
4/28/2025 16:51:38,1.17.0,Bandit100,17,3.78,nan,20,0,100,LeftinTimeOut,Right,16,17,11,11,nan,nan,nan
4/28/2025 16:51:40,1.17.0,Bandit100,17,3.78,nan,20,0,100,LeftinTimeOut,Right,16,17,11,11,nan,nan,nan
4/28/2025 16:51:41,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,16,17,11,11,nan,nan,nan
4/28/2025 16:51:42,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,16,17,11,11,nan,nan,nan
4/28/2025 16:51:43,1.17.0,Bandit100,17,3.78,nan,20,0,100,LeftinTimeOut,Right,16,17,11,11,nan,nan,nan
4/28/2025 16:51:43,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,16,17,11,11,nan,nan,nan
4/28/2025 16:51:44,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,16,17,11,11,nan,nan,nan
4/28/2025 16:51:45,1.17.0,Bandit100,17,3.78,nan,20,0,100,LeftinTimeOut,Right,16,17,11,11,nan,nan,nan
4/28/2025 16:51:52,1.17.0,Bandit100,17,3.78,nan,20,0,100,RightinTimeout,Right,16,17,11,11,nan,nan,0.00
4/28/2025 16:51:53,1.17.0,Bandit100,17,3.78,nan,20,0,100,RightinTimeout,Right,16,17,11,11,nan,nan,0.00
4/28/2025 16:52:47,1.17.0,Bandit100,17,3.79,nan,20,0,100,Left,Right,17,17,11,11,nan,nan,0.35
4/28/2025 16:52:50,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,17,17,11,11,nan,nan,nan
4/28/2025 16:52:51,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,17,17,11,11,nan,nan,nan
4/28/2025 16:53:27,1.17.0,Bandit100,17,3.79,nan,20,0,100,Right,Right,17,18,11,11,nan,nan,0.17
4/28/2025 16:53:29,1.17.0,Bandit100,17,3.78,nan,20,0,100,RightWithPellet,Right,17,19,11,11,nan,nan,0.03
4/28/2025 16:53:33,1.17.0,Bandit100,17,3.79,1,20,0,100,Pellet,Right,17,19,12,11,4.93,14759,nan
4/28/2025 16:53:52,1.17.0,Bandit100,17,3.78,nan,20,0,100,Left,Right,18,19,12,12,nan,nan,0.14
4/28/2025 16:53:56,1.17.0,Bandit100,17,3.78,nan,20,0,100,LeftinTimeOut,Right,18,19,12,12,nan,nan,nan
4/28/2025 16:53:57,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,18,19,12,12,nan,nan,nan
4/28/2025 16:53:58,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,18,19,12,12,nan,nan,nan
4/28/2025 16:53:59,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,18,19,12,12,nan,nan,nan
4/28/2025 16:53:59,1.17.0,Bandit100,17,3.79,nan,20,0,100,LeftinTimeOut,Right,18,19,12,12,nan,nan,nan
4/28/2025 16:54:07,1.17.0,Bandit100,17,3.78,nan,20,0,100,RightinTimeout,Right,18,19,12,12,nan,nan,0.00
4/28/2025 16:54:09,1.17.0,Bandit100,17,3.79,nan,20,0,100,RightinTimeout,Right,18,19,12,12,nan,nan,0.00
4/28/2025 17:07:55,1.17.0,Bandit100,17,3.78,nan,20,0,100,Right,Right,18,20,12,12,nan,nan,0.11
4/28/2025 17:07:58,1.17.0,Bandit100,17,3.78,1,20,0,100,Pellet,Right,18,20,13,12,2.46,865,nan
4/28/2025 17:08:14,1.17.0,Bandit100,17,3.78,nan,20,0,100,Right,Right,18,21,13,13,nan,nan,0.11
4/28/2025 17:08:16,1.17.0,Bandit100,17,3.79,1,20,0,100,Pellet,Right,18,21,14,13,1.51,18,nan
4/28/2025 17:08:38,1.17.0,Bandit100,17,3.79,nan,20,0,100,Right,Right,18,22,14,14,nan,nan,0.15
4/28/2025 17:08:41,1.17.0,Bandit100,17,3.78,1,20,0,100,Pellet,Right,18,22,15,14,2.08,25,nan
4/28/2025 17:09:00,1.17.0,Bandit100,17,3.78,nan,20,0,100,Right,Right,18,23,15,15,nan,nan,0.29
4/28/2025 17:09:03,1.17.0,Bandit100,17,3.79,1,20,0,100,Pellet,Right,18,23,16,15,2.15,22,nan
4/28/2025 17:09:23,1.17.0,Bandit100,17,3.79,nan,20,0,100,Right,Right,18,24,16,16,nan,nan,0.12
4/28/2025 17:09:24,1.17.0,Bandit100,17,3.79,1,20,0,100,Pellet,Right,18,24,17,16,0.44,21,nan
4/28/2025 17:09:47,1.17.0,Bandit100,17,3.78,nan,20,0,100,Right,Right,18,25,17,17,nan,nan,0.13
4/28/2025 17:09:50,1.17.0,Bandit100,17,3.78,1,20,0,100,Pellet,Right,18,25,18,17,2.72,26,nan
4/28/2025 17:13:41,1.17.0,Bandit100,17,3.78,nan,20,0,100,Right,Right,18,26,18,18,nan,nan,0.05
4/28/2025 17:13:42,1.17.0,Bandit100,17,3.79,nan,20,0,100,RightWithPellet,Right,18,27,18,18,nan,nan,0.05
4/28/2025 17:13:43,1.17.0,Bandit100,17,3.78,1,20,0,100,Pellet,Right,18,27,19,18,1.98,233,nan
4/28/2025 17:14:01,1.17.0,Bandit100,17,3.78,nan,20,0,100,Right,Right,18,28,19,19,nan,nan,0.11
4/28/2025 17:14:02,1.17.0,Bandit100,17,3.78,nan,20,0,100,RightWithPellet,Right,18,29,19,19,nan,nan,0.07
4/28/2025 17:14:03,1.17.0,Bandit100,17,3.78,1,20,0,100,Pellet,Right,18,29,20,19,1.68,20,nan
4/28/2025 17:21:37,1.17.0,Bandit100,17,3.79,nan,20,100,0,Right,Left,18,30,20,0,nan,nan,0.18
4/28/2025 17:22:38,1.17.0,Bandit100,17,3.79,nan,20,100,0,Right,Left,18,31,20,0,nan,nan,0.14
4/28/2025 17:22:39,1.17.0,Bandit100,17,3.79,nan,20,100,0,RightinTimeout,Left,18,31,20,0,nan,nan,0.00
4/28/2025 17:27:56,1.17.0,Bandit100,17,3.79,nan,20,100,0,Right,Left,18,32,20,0,nan,nan,0.08
4/28/2025 17:37:42,1.17.0,Bandit100,17,3.78,nan,20,100,0,Right,Left,18,33,20,0,nan,nan,0.04
4/28/2025 18:14:56,1.17.0,Bandit100,17,3.79,nan,20,100,0,Left,Left,19,33,20,0,nan,nan,0.22
4/28/2025 18:14:58,1.17.0,Bandit100,17,3.78,1,20,100,0,Pellet,Left,19,33,21,0,1.96,3655,nan
4/28/2025 18:15:19,1.17.0,Bandit100,17,3.79,nan,20,100,0,Left,Left,20,33,21,1,nan,nan,0.15
4/28/2025 18:15:22,1.17.0,Bandit100,17,3.78,1,20,100,0,Pellet,Left,20,33,22,1,2.21,24,nan
4/28/2025 18:15:40,1.17.0,Bandit100,17,3.78,nan,20,100,0,Right,Left,20,34,22,2,nan,nan,0.08
4/28/2025 18:15:43,1.17.0,Bandit100,17,3.78,nan,20,100,0,LeftinTimeOut,Left,20,34,22,2,nan,nan,nan
4/28/2025 18:15:43,1.17.0,Bandit100,17,3.78,nan,20,100,0,LeftinTimeOut,Left,20,34,22,2,nan,nan,nan
4/28/2025 18:15:47,1.17.0,Bandit100,17,3.80,nan,20,100,0,LeftinTimeOut,Left,20,34,22,2,nan,nan,nan
4/28/2025 18:15:48,1.17.0,Bandit100,17,3.78,nan,20,100,0,LeftinTimeOut,Left,20,34,22,2,nan,nan,nan
4/28/2025 18:15:50,1.17.0,Bandit100,17,3.79,nan,20,100,0,LeftinTimeOut,Left,20,34,22,2,nan,nan,nan
4/28/2025 18:15:50,1.17.0,Bandit100,17,3.78,nan,20,100,0,LeftinTimeOut,Left,20,34,22,2,nan,nan,nan
4/28/2025 18:15:51,1.17.0,Bandit100,17,3.78,nan,20,100,0,LeftinTimeOut,Left,20,34,22,2,nan,nan,nan
4/28/2025 18:15:52,1.17.0,Bandit100,17,3.79,nan,20,100,0,LeftinTimeOut,Left,20,34,22,2,nan,nan,nan
4/28/2025 18:15:54,1.17.0,Bandit100,17,3.79,nan,20,100,0,LeftinTimeOut,Left,20,34,22,2,nan,nan,nan
4/28/2025 18:15:55,1.17.0,Bandit100,17,3.79,nan,20,100,0,LeftinTimeOut,Left,20,34,22,2,nan,nan,nan
4/28/2025 18:15:57,1.17.0,Bandit100,17,3.78,nan,20,100,0,LeftinTimeOut,Left,20,34,22,2,nan,nan,nan
4/28/2025 18:16:00,1.17.0,Bandit100,17,3.78,nan,20,100,0,LeftinTimeOut,Left,20,34,22,2,nan,nan,nan
4/28/2025 18:16:01,1.17.0,Bandit100,17,3.78,nan,20,100,0,LeftinTimeOut,Left,20,34,22,2,nan,nan,nan
4/28/2025 18:16:08,1.17.0,Bandit100,17,3.79,nan,20,100,0,RightinTimeout,Left,20,34,22,2,nan,nan,0.00
4/28/2025 18:16:08,1.17.0,Bandit100,17,3.79,nan,20,100,0,RightinTimeout,Left,20,34,22,2,nan,nan,0.00
4/28/2025 18:16:10,1.17.0,Bandit100,17,3.78,nan,20,100,0,RightinTimeout,Left,20,34,22,2,nan,nan,0.00
4/28/2025 18:16:27,1.17.0,Bandit100,17,3.78,nan,20,100,0,Left,Left,21,34,22,2,nan,nan,0.16
4/28/2025 18:16:28,1.17.0,Bandit100,17,3.79,1,20,100,0,Pellet,Left,21,34,23,2,0.82,66,nan
4/28/2025 18:16:50,1.17.0,Bandit100,17,3.78,nan,20,100,0,Left,Left,22,34,23,3,nan,nan,0.32
4/28/2025 18:16:53,1.17.0,Bandit100,17,3.79,1,20,100,0,Pellet,Left,22,34,24,3,1.64,25,nan
4/28/2025 18:17:15,1.17.0,Bandit100,17,3.78,nan,20,100,0,Left,Left,23,34,24,4,nan,nan,0.37
4/28/2025 18:17:16,1.17.0,Bandit100,17,3.78,1,20,100,0,Pellet,Left,23,34,25,4,0.75,23,nan
4/28/2025 18:17:39,1.17.0,Bandit100,17,3.78,nan,20,100,0,Left,Left,24,34,25,5,nan,nan,0.13
4/28/2025 18:17:41,1.17.0,Bandit100,17,3.78,1,20,100,0,Pellet,Left,24,34,26,5,1.07,25,nan
4/28/2025 18:18:06,1.17.0,Bandit100,17,3.79,nan,20,100,0,Left,Left,25,34,26,6,nan,nan,0.14
4/28/2025 18:18:08,1.17.0,Bandit100,17,3.79,1,20,100,0,Pellet,Left,25,34,27,6,0.75,27,nan
4/28/2025 18:18:38,1.17.0,Bandit100,17,3.78,nan,20,100,0,Left,Left,26,34,27,7,nan,nan,0.17
4/28/2025 18:18:42,1.17.0,Bandit100,17,3.79,2,20,100,0,Pellet,Left,26,34,28,7,1.32,34,nan
4/28/2025 18:19:06,1.17.0,Bandit100,17,3.79,nan,20,100,0,Left,Left,27,34,28,8,nan,nan,0.20
4/28/2025 18:19:07,1.17.0,Bandit100,17,3.79,1,20,100,0,Pellet,Left,27,34,29,8,0.50,25,nan
4/28/2025 18:19:23,1.17.0,Bandit100,17,3.78,nan,20,100,0,Left,Left,28,34,29,9,nan,nan,0.17
4/28/2025 18:19:25,1.17.0,Bandit100,17,3.78,2,20,100,0,Pellet,Left,28,34,30,9,0.82,18,nan
4/28/2025 18:19:45,1.17.0,Bandit100,17,3.78,nan,20,100,0,Left,Left,29,34,30,10,nan,nan,0.22
4/28/2025 18:19:47,1.17.0,Bandit100,17,3.78,1,20,100,0,Pellet,Left,29,34,31,10,0.94,22,nan
4/28/2025 18:20:16,1.17.0,Bandit100,17,3.79,nan,20,100,0,Left,Left,30,34,31,11,nan,nan,0.02
4/28/2025 18:20:18,1.17.0,Bandit100,17,3.78,1,20,100,0,Pellet,Left,30,34,32,11,0.56,31,nan
4/28/2025 18:20:46,1.17.0,Bandit100,17,3.78,nan,20,100,0,Left,Left,31,34,32,12,nan,nan,0.05
4/28/2025 18:20:47,1.17.0,Bandit100,17,3.78,1,20,100,0,Pellet,Left,31,34,33,12,0.56,29,nan
4/28/2025 18:21:21,1.17.0,Bandit100,17,3.78,nan,20,100,0,Left,Left,32,34,33,13,nan,nan,0.16
4/28/2025 18:21:23,1.17.0,Bandit100,17,3.78,1,20,100,0,Pellet,Left,32,34,34,13,0.88,36,nan
4/28/2025 19:06:42,1.17.0,Bandit100,17,3.78,nan,20,100,0,Left,Left,33,34,34,14,nan,nan,0.03
4/28/2025 19:06:44,1.17.0,Bandit100,17,3.78,1,20,100,0,Pellet,Left,33,34,35,14,1.39,2721,nan
4/28/2025 19:07:16,1.17.0,Bandit100,17,3.78,nan,20,100,0,Left,Left,34,34,35,15,nan,nan,0.13
4/28/2025 19:07:17,1.17.0,Bandit100,17,3.78,1,20,100,0,Pellet,Left,34,34,36,15,0.75,33,nan
4/28/2025 19:07:42,1.17.0,Bandit100,17,3.78,nan,20,100,0,Left,Left,35,34,36,16,nan,nan,0.16
4/28/2025 19:07:44,1.17.0,Bandit100,17,3.78,1,20,100,0,Pellet,Left,35,34,37,16,1.26,27,nan
4/28/2025 19:08:02,1.17.0,Bandit100,17,3.78,nan,20,100,0,Left,Left,36,34,37,17,nan,nan,0.17
4/28/2025 19:08:04,1.17.0,Bandit100,17,3.78,1,20,100,0,Pellet,Left,36,34,38,17,0.44,20,nan
4/28/2025 19:08:24,1.17.0,Bandit100,17,3.78,nan,20,100,0,Left,Left,37,34,38,18,nan,nan,0.15
4/28/2025 19:08:25,1.17.0,Bandit100,17,3.78,1,20,100,0,Pellet,Left,37,34,39,18,0.69,21,nan
4/28/2025 19:08:38,1.17.0,Bandit100,17,3.78,nan,20,100,0,Left,Left,38,34,39,19,nan,nan,0.05
4/28/2025 19:08:39,1.17.0,Bandit100,17,3.79,1,20,100,0,Pellet,Left,38,34,40,19,0.63,14,nan
4/28/2025 19:09:01,1.17.0,Bandit100,17,3.78,nan,20,0,100,Left,Right,39,34,40,0,nan,nan,0.21
4/28/2025 19:09:03,1.17.0,Bandit100,17,3.78,nan,20,0,100,LeftinTimeOut,Right,39,34,40,0,nan,nan,nan
4/28/2025 19:10:43,1.17.0,Bandit100,17,3.78,nan,20,0,100,Right,Right,39,35,40,0,nan,nan,0.09
4/28/2025 19:10:44,1.17.0,Bandit100,17,3.78,1,20,0,100,Pellet,Right,39,35,41,0,1.01,125,nan
4/28/2025 19:25:13,1.17.0,Bandit100,17,3.78,nan,20,0,100,Left,Right,40,35,41,1,nan,nan,0.23
4/28/2025 19:43:01,1.17.0,Bandit100,17,3.78,nan,20,0,100,Left,Right,41,35,41,1,nan,nan,0.10
