MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/28/2025 12:10:52,1.17.0,Bandit100,9,3.88,nan,20,0,100,Left,Right,1,0,0,0,nan,nan,0.51
4/28/2025 12:10:53,1.17.0,Bandit100,9,3.88,nan,20,0,100,LeftinTimeOut,Right,1,0,0,0,nan,nan,nan
4/28/2025 12:19:07,1.17.0,Bandit100,9,3.88,nan,20,0,100,Left,Right,2,0,0,0,nan,nan,0.57
4/28/2025 12:20:09,1.17.0,Bandit100,9,3.87,nan,20,0,100,Left,Right,3,0,0,0,nan,nan,0.09
4/28/2025 12:20:18,1.17.0,Bandit100,9,3.88,nan,20,0,100,LeftinTimeOut,Right,3,0,0,0,nan,nan,nan
4/28/2025 12:20:20,1.17.0,Bandit100,9,3.88,nan,20,0,100,LeftinTimeOut,Right,3,0,0,0,nan,nan,nan
4/28/2025 12:20:22,1.17.0,Bandit100,9,3.88,nan,20,0,100,LeftinTimeOut,Right,3,0,0,0,nan,nan,nan
4/28/2025 13:32:20,1.17.0,Bandit100,9,3.88,nan,20,0,100,Left,Right,4,0,0,0,nan,nan,0.00
4/28/2025 13:38:07,1.17.0,Bandit100,9,3.87,nan,20,0,100,Left,Right,5,0,0,0,nan,nan,0.50
4/28/2025 13:38:10,1.17.0,Bandit100,9,3.88,nan,20,0,100,LeftinTimeOut,Right,5,0,0,0,nan,nan,nan
4/28/2025 13:38:11,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,5,0,0,0,nan,nan,nan
4/28/2025 14:01:58,1.17.0,Bandit100,9,3.88,nan,20,0,100,Left,Right,6,0,0,0,nan,nan,0.29
4/28/2025 14:02:02,1.17.0,Bandit100,9,3.88,nan,20,0,100,LeftinTimeOut,Right,6,0,0,0,nan,nan,nan
4/28/2025 14:02:06,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,6,0,0,0,nan,nan,nan
4/28/2025 14:37:20,1.17.0,Bandit100,9,3.87,nan,20,0,100,Left,Right,7,0,0,0,nan,nan,0.29
4/28/2025 14:37:23,1.17.0,Bandit100,9,3.88,nan,20,0,100,LeftinTimeOut,Right,7,0,0,0,nan,nan,nan
4/28/2025 14:37:25,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,7,0,0,0,nan,nan,nan
4/28/2025 14:37:30,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,7,0,0,0,nan,nan,nan
4/28/2025 14:37:31,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,7,0,0,0,nan,nan,nan
4/28/2025 14:37:33,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,7,0,0,0,nan,nan,nan
4/28/2025 14:45:44,1.17.0,Bandit100,9,3.87,nan,20,0,100,Left,Right,8,0,0,0,nan,nan,0.60
4/28/2025 14:45:48,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,8,0,0,0,nan,nan,nan
4/28/2025 14:45:51,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,8,0,0,0,nan,nan,nan
4/28/2025 14:45:56,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,8,0,0,0,nan,nan,nan
4/28/2025 14:46:01,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,8,0,0,0,nan,nan,nan
4/28/2025 14:46:05,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,8,0,0,0,nan,nan,nan
4/28/2025 14:46:06,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,8,0,0,0,nan,nan,nan
4/28/2025 15:05:10,1.17.0,Bandit100,9,3.87,nan,20,0,100,Left,Right,9,0,0,0,nan,nan,0.00
4/28/2025 15:05:11,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,9,0,0,0,nan,nan,nan
4/28/2025 15:05:13,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,9,0,0,0,nan,nan,nan
4/28/2025 15:05:15,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,9,0,0,0,nan,nan,nan
4/28/2025 15:05:17,1.17.0,Bandit100,9,3.88,nan,20,0,100,LeftinTimeOut,Right,9,0,0,0,nan,nan,nan
4/28/2025 15:05:21,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,9,0,0,0,nan,nan,nan
4/28/2025 15:05:22,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,9,0,0,0,nan,nan,nan
4/28/2025 15:05:26,1.17.0,Bandit100,9,3.88,nan,20,0,100,LeftinTimeOut,Right,9,0,0,0,nan,nan,nan
4/28/2025 15:05:27,1.17.0,Bandit100,9,3.88,nan,20,0,100,LeftinTimeOut,Right,9,0,0,0,nan,nan,nan
4/28/2025 15:16:41,1.17.0,Bandit100,9,3.87,nan,20,0,100,Left,Right,10,0,0,0,nan,nan,0.22
4/28/2025 15:17:00,1.17.0,Bandit100,9,3.87,nan,20,0,100,Left,Right,11,0,0,0,nan,nan,0.28
4/28/2025 15:17:01,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,11,0,0,0,nan,nan,nan
4/28/2025 15:17:39,1.17.0,Bandit100,9,3.87,nan,20,0,100,Left,Right,12,0,0,0,nan,nan,0.07
4/28/2025 15:17:43,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,12,0,0,0,nan,nan,nan
4/28/2025 15:17:44,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,12,0,0,0,nan,nan,nan
4/28/2025 15:17:45,1.17.0,Bandit100,9,3.88,nan,20,0,100,LeftinTimeOut,Right,12,0,0,0,nan,nan,nan
4/28/2025 15:18:14,1.17.0,Bandit100,9,3.87,nan,20,0,100,Left,Right,13,0,0,0,nan,nan,0.03
4/28/2025 15:18:17,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,13,0,0,0,nan,nan,nan
4/28/2025 15:18:47,1.17.0,Bandit100,9,3.87,nan,20,0,100,Left,Right,14,0,0,0,nan,nan,0.13
4/28/2025 15:18:47,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,14,0,0,0,nan,nan,nan
4/28/2025 15:18:48,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,14,0,0,0,nan,nan,nan
4/28/2025 15:18:48,1.17.0,Bandit100,9,3.88,nan,20,0,100,LeftinTimeOut,Right,14,0,0,0,nan,nan,nan
4/28/2025 15:18:50,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,14,0,0,0,nan,nan,nan
4/28/2025 15:18:55,1.17.0,Bandit100,9,3.87,nan,20,0,100,RightinTimeout,Right,14,0,0,0,nan,nan,0.00
4/28/2025 15:18:56,1.17.0,Bandit100,9,3.87,nan,20,0,100,RightinTimeout,Right,14,0,0,0,nan,nan,0.00
4/28/2025 15:18:57,1.17.0,Bandit100,9,3.87,nan,20,0,100,RightinTimeout,Right,14,0,0,0,nan,nan,0.00
4/28/2025 15:19:04,1.17.0,Bandit100,9,3.87,nan,20,0,100,RightinTimeout,Right,14,0,0,0,nan,nan,0.00
4/28/2025 15:19:04,1.17.0,Bandit100,9,3.88,nan,20,0,100,RightinTimeout,Right,14,0,0,0,nan,nan,0.00
4/28/2025 15:19:59,1.17.0,Bandit100,9,3.88,nan,20,0,100,Left,Right,15,0,0,0,nan,nan,0.20
4/28/2025 15:20:01,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,15,0,0,0,nan,nan,nan
4/28/2025 15:20:02,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,15,0,0,0,nan,nan,nan
4/28/2025 15:20:05,1.17.0,Bandit100,9,3.87,nan,20,0,100,RightinTimeout,Right,15,0,0,0,nan,nan,0.00
4/28/2025 15:20:38,1.17.0,Bandit100,9,3.88,nan,20,0,100,Right,Right,15,1,0,0,nan,nan,0.05
4/28/2025 15:20:43,1.17.0,Bandit100,9,3.87,2,20,0,100,Pellet,Right,15,1,1,0,2.53,nan,nan
4/28/2025 15:21:14,1.17.0,Bandit100,9,3.87,nan,20,0,100,Left,Right,16,1,1,1,nan,nan,0.00
4/28/2025 15:21:17,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,16,1,1,1,nan,nan,nan
4/28/2025 15:21:18,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,16,1,1,1,nan,nan,nan
4/28/2025 15:21:19,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,16,1,1,1,nan,nan,nan
4/28/2025 15:21:27,1.17.0,Bandit100,9,3.87,nan,20,0,100,RightinTimeout,Right,16,1,1,1,nan,nan,0.00
4/28/2025 15:21:28,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,16,1,1,1,nan,nan,nan
4/28/2025 15:22:16,1.17.0,Bandit100,9,3.88,nan,20,0,100,Left,Right,17,1,1,1,nan,nan,0.03
4/28/2025 15:24:14,1.17.0,Bandit100,9,3.87,nan,20,0,100,Left,Right,18,1,1,1,nan,nan,0.00
4/28/2025 15:37:36,1.17.0,Bandit100,9,3.87,nan,20,0,100,Left,Right,19,1,1,1,nan,nan,0.06
4/28/2025 15:37:37,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,19,1,1,1,nan,nan,nan
4/28/2025 15:37:37,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,19,1,1,1,nan,nan,nan
4/28/2025 15:37:38,1.17.0,Bandit100,9,3.87,nan,20,0,100,LeftinTimeOut,Right,19,1,1,1,nan,nan,nan
