MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/10/2025 13:53:37,1.17.0,FR1,26,3.87,nan,1,Left,Left,1,0,0,0,nan,nan,0.28
7/10/2025 13:53:43,1.17.0,FR1,26,3.87,3,1,Pellet,Left,1,0,1,0,1.23,nan,nan
7/10/2025 13:54:07,1.17.0,FR1,26,3.87,nan,1,Right,Left,1,1,1,0,nan,nan,0.61
7/10/2025 13:54:31,1.17.0,FR1,26,3.86,nan,1,Left,Left,2,1,1,0,nan,nan,0.30
7/10/2025 13:54:34,1.17.0,FR1,26,3.87,1,1,Pellet,Left,2,1,2,0,1.67,51,nan
7/10/2025 13:54:44,1.17.0,FR1,26,3.87,nan,1,Left,Left,3,1,2,0,nan,nan,0.06
7/10/2025 13:54:45,1.17.0,FR1,26,3.87,1,1,Pellet,Left,3,1,3,0,0.85,11,nan
7/10/2025 13:55:18,1.17.0,FR1,26,3.87,nan,1,Left,Left,4,1,3,0,nan,nan,0.23
7/10/2025 13:55:20,1.17.0,FR1,26,3.87,1,1,Pellet,Left,4,1,4,0,0.72,35,nan
7/10/2025 13:57:26,1.17.0,FR1,26,3.86,nan,1,Left,Left,5,1,4,0,nan,nan,0.00
7/10/2025 13:57:31,1.17.0,FR1,26,3.86,2,1,Pellet,Left,5,1,5,0,4.01,131,nan
7/10/2025 13:57:51,1.17.0,FR1,26,3.87,nan,1,Left,Left,6,1,5,0,nan,nan,0.30
7/10/2025 13:57:53,1.17.0,FR1,26,3.87,1,1,Pellet,Left,6,1,6,0,1.67,22,nan
7/10/2025 13:58:06,1.17.0,FR1,26,3.86,nan,1,Left,Left,7,1,6,0,nan,nan,0.12
7/10/2025 13:58:07,1.17.0,FR1,26,3.86,1,1,Pellet,Left,7,1,7,0,0.66,14,nan
7/10/2025 13:59:30,1.17.0,FR1,26,3.87,nan,1,Right,Left,7,2,7,0,nan,nan,0.32
7/10/2025 14:02:57,1.17.0,FR1,26,3.87,nan,1,Left,Left,8,2,7,0,nan,nan,0.66
7/10/2025 14:03:02,1.17.0,FR1,26,3.86,nan,1,LeftWithPellet,Left,9,2,7,0,nan,nan,0.10
7/10/2025 14:03:17,1.17.0,FR1,26,3.87,nan,1,LeftWithPellet,Left,10,2,7,0,nan,nan,0.24
7/10/2025 14:06:37,1.17.0,FR1,26,3.87,1,1,Pellet,Left,10,2,8,0,Timed_out,510,nan
7/10/2025 14:06:53,1.17.0,FR1,26,3.87,nan,1,Right,Left,10,3,8,0,nan,nan,0.60
7/10/2025 14:06:59,1.17.0,FR1,26,3.87,nan,1,Left,Left,11,3,8,0,nan,nan,0.29
7/10/2025 14:07:00,1.17.0,FR1,26,3.86,nan,1,LeftDuringDispense,Left,12,3,8,0,nan,nan,0.12
7/10/2025 14:14:23,1.17.0,FR1,26,3.87,nan,1,LeftWithPellet,Left,13,3,8,0,nan,nan,0.28
7/10/2025 14:15:04,1.17.0,FR1,26,3.86,nan,1,RightWithPellet,Left,13,4,8,0,nan,nan,0.25
