MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/10/2025 13:07:01,1.17.0,FR1,4,4.00,nan,1,Left,Left,1,0,0,0,nan,nan,0.17
7/10/2025 13:07:22,1.17.0,FR1,4,4.00,2,1,Pellet,Left,1,0,1,0,18.24,nan,nan
7/10/2025 13:07:38,1.17.0,FR1,4,4.00,nan,1,Left,Left,2,0,1,0,nan,nan,0.05
7/10/2025 13:07:40,1.17.0,FR1,4,4.00,1,1,Pellet,Left,2,0,2,0,0.56,18,nan
7/10/2025 13:08:00,1.17.0,FR1,4,4.00,nan,1,Left,Left,3,0,2,0,nan,nan,0.41
7/10/2025 13:08:01,1.17.0,FR1,4,4.00,1,1,Pellet,Left,3,0,3,0,0.88,21,nan
7/10/2025 13:08:32,1.17.0,FR1,4,4.00,nan,1,Left,Left,4,0,3,0,nan,nan,0.41
7/10/2025 13:08:35,1.17.0,FR1,4,3.99,1,1,Pellet,Left,4,0,4,0,2.65,34,nan
7/10/2025 13:08:50,1.17.0,FR1,4,4.00,nan,1,Left,Left,5,0,4,0,nan,nan,0.36
7/10/2025 13:08:52,1.17.0,FR1,4,4.00,1,1,Pellet,Left,5,0,5,0,1.13,16,nan
7/10/2025 15:36:30,1.17.0,FR1,4,3.99,nan,1,Left,Left,6,0,5,0,nan,nan,0.65
7/10/2025 15:36:33,1.17.0,FR1,4,3.99,1,1,Pellet,Left,6,0,6,0,2.02,8862,nan
7/10/2025 15:36:58,1.17.0,FR1,4,3.99,nan,1,Left,Left,7,0,6,0,nan,nan,0.04
7/10/2025 15:37:01,1.17.0,FR1,4,3.99,2,1,Pellet,Left,7,0,7,0,0.50,28,nan
7/10/2025 15:37:17,1.17.0,FR1,4,3.99,nan,1,Left,Left,8,0,7,0,nan,nan,0.04
7/10/2025 15:37:18,1.17.0,FR1,4,3.99,1,1,Pellet,Left,8,0,8,0,0.56,17,nan
7/10/2025 15:37:40,1.17.0,FR1,4,3.98,nan,1,Left,Left,9,0,8,0,nan,nan,0.20
7/10/2025 15:37:41,1.17.0,FR1,4,3.99,1,1,Pellet,Left,9,0,9,0,0.69,23,nan
7/10/2025 15:38:06,1.17.0,FR1,4,3.98,nan,1,Left,Left,10,0,9,0,nan,nan,0.26
7/10/2025 15:38:08,1.17.0,FR1,4,3.99,1,1,Pellet,Left,10,0,10,0,0.94,27,nan
7/10/2025 15:38:27,1.17.0,FR1,4,3.99,nan,1,Left,Left,11,0,10,0,nan,nan,0.07
7/10/2025 15:38:28,1.17.0,FR1,4,3.99,1,1,Pellet,Left,11,0,11,0,0.56,20,nan
7/10/2025 15:38:44,1.17.0,FR1,4,3.99,nan,1,Left,Left,12,0,11,0,nan,nan,0.10
7/10/2025 15:38:46,1.17.0,FR1,4,3.98,1,1,Pellet,Left,12,0,12,0,0.63,18,nan
7/10/2025 15:39:01,1.17.0,FR1,4,3.99,nan,1,Left,Left,13,0,12,0,nan,nan,0.05
7/10/2025 15:39:20,1.17.0,FR1,4,3.99,1,1,Pellet,Left,13,0,13,0,18.06,34,nan
7/10/2025 15:39:36,1.17.0,FR1,4,3.99,nan,1,Left,Left,14,0,13,0,nan,nan,0.21
7/10/2025 15:39:37,1.17.0,FR1,4,3.99,1,1,Pellet,Left,14,0,14,0,0.63,17,nan
7/10/2025 15:39:50,1.17.0,FR1,4,3.99,nan,1,Left,Left,15,0,14,0,nan,nan,0.04
7/10/2025 15:39:50,1.17.0,FR1,4,3.99,nan,1,LeftDuringDispense,Left,16,0,14,0,nan,nan,0.02
7/10/2025 15:39:54,1.17.0,FR1,4,3.98,2,1,Pellet,Left,16,0,15,0,0.37,17,nan
7/10/2025 15:40:04,1.17.0,FR1,4,3.99,nan,1,Left,Left,17,0,15,0,nan,nan,0.09
7/10/2025 15:40:05,1.17.0,FR1,4,3.99,nan,1,LeftDuringDispense,Left,18,0,15,0,nan,nan,0.03
7/10/2025 15:40:09,1.17.0,FR1,4,3.99,2,1,Pellet,Left,18,0,16,0,1.00,15,nan
7/10/2025 15:40:26,1.17.0,FR1,4,3.99,nan,1,Left,Left,19,0,16,0,nan,nan,0.39
7/10/2025 15:40:26,1.17.0,FR1,4,3.99,nan,1,LeftDuringDispense,Left,20,0,16,0,nan,nan,0.11
