MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/10/2025 12:54:20,1.17.0,FR1,10,4.01,nan,1,Left,Left,1,0,0,0,nan,nan,0.00
7/10/2025 12:55:55,1.17.0,FR1,10,4.02,3,1,Pellet,Left,1,0,1,0,Timed_out,nan,nan
7/10/2025 12:57:35,1.17.0,FR1,10,4.02,nan,1,Right,Left,1,1,1,0,nan,nan,0.09
7/10/2025 12:58:04,1.17.0,FR1,10,4.02,nan,1,Right,Left,1,2,1,0,nan,nan,0.06
7/10/2025 12:58:07,1.17.0,FR1,10,4.02,nan,1,Right,Left,1,3,1,0,nan,nan,0.22
7/10/2025 12:58:09,1.17.0,FR1,10,4.02,nan,1,Right,Left,1,4,1,0,nan,nan,0.35
7/10/2025 12:58:21,1.17.0,FR1,10,4.02,nan,1,Left,Left,2,4,1,0,nan,nan,0.17
7/10/2025 12:58:24,1.17.0,FR1,10,4.02,2,1,Pellet,Left,2,4,2,0,0.18,149,nan
7/10/2025 13:00:16,1.17.0,FR1,10,4.02,nan,1,Right,Left,2,5,2,0,nan,nan,0.16
7/10/2025 13:00:17,1.17.0,FR1,10,4.02,nan,1,Right,Left,2,6,2,0,nan,nan,0.19
7/10/2025 13:00:33,1.17.0,FR1,10,4.01,nan,1,Right,Left,2,7,2,0,nan,nan,0.15
7/10/2025 13:00:41,1.17.0,FR1,10,4.01,nan,1,Left,Left,3,7,2,0,nan,nan,0.10
7/10/2025 13:00:42,1.17.0,FR1,10,4.02,nan,1,LeftDuringDispense,Left,4,7,2,0,nan,nan,0.20
7/10/2025 13:00:45,1.17.0,FR1,10,4.02,2,1,Pellet,Left,4,7,3,0,0.37,141,nan
7/10/2025 13:01:18,1.17.0,FR1,10,4.00,nan,1,Left,Left,5,7,3,0,nan,nan,0.28
7/10/2025 13:01:19,1.17.0,FR1,10,4.02,1,1,Pellet,Left,5,7,4,0,0.50,34,nan
7/10/2025 13:01:43,1.17.0,FR1,10,4.02,nan,1,Right,Left,5,8,4,0,nan,nan,0.19
7/10/2025 13:01:45,1.17.0,FR1,10,4.02,nan,1,Right,Left,5,9,4,0,nan,nan,0.18
7/10/2025 13:01:48,1.17.0,FR1,10,4.02,nan,1,Right,Left,5,10,4,0,nan,nan,0.15
7/10/2025 13:01:50,1.17.0,FR1,10,4.02,nan,1,Right,Left,5,11,4,0,nan,nan,0.17
7/10/2025 13:01:51,1.17.0,FR1,10,4.02,nan,1,Right,Left,5,12,4,0,nan,nan,0.24
7/10/2025 13:01:53,1.17.0,FR1,10,4.01,nan,1,Right,Left,5,13,4,0,nan,nan,0.20
