MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/7/2025 13:00:03,1.17.0,FR1,8,4.02,nan,1,Left,Left,1,0,0,0,nan,nan,0.08
7/7/2025 13:00:18,1.17.0,FR1,8,4.02,1,1,Pellet,Left,1,0,1,0,14.85,nan,nan
7/7/2025 13:01:36,1.17.0,FR1,8,4.02,nan,1,Right,Left,1,1,1,0,nan,nan,0.15
7/7/2025 13:01:39,1.17.0,FR1,8,4.02,nan,1,Right,Left,1,2,1,0,nan,nan,0.31
7/7/2025 13:01:42,1.17.0,FR1,8,4.02,nan,1,Right,Left,1,3,1,0,nan,nan,0.31
7/7/2025 13:01:43,1.17.0,FR1,8,4.01,nan,1,Right,Left,1,4,1,0,nan,nan,0.40
7/7/2025 13:01:48,1.17.0,FR1,8,4.02,nan,1,Right,Left,1,5,1,0,nan,nan,0.24
7/7/2025 13:01:51,1.17.0,FR1,8,4.02,nan,1,Left,Left,2,5,1,0,nan,nan,0.13
7/7/2025 13:01:52,1.17.0,FR1,8,4.02,1,1,Pellet,Left,2,5,2,0,0.66,94,nan
7/7/2025 13:02:11,1.17.0,FR1,8,4.02,nan,1,Left,Left,3,5,2,0,nan,nan,0.11
7/7/2025 13:02:12,1.17.0,FR1,8,4.02,1,1,Pellet,Left,3,5,3,0,0.66,20,nan
7/7/2025 13:02:28,1.17.0,FR1,8,4.02,nan,1,Left,Left,4,5,3,0,nan,nan,0.25
7/7/2025 13:02:29,1.17.0,FR1,8,4.02,1,1,Pellet,Left,4,5,4,0,0.66,17,nan
7/7/2025 13:04:45,1.17.0,FR1,8,4.02,nan,1,Left,Left,5,5,4,0,nan,nan,0.11
7/7/2025 13:04:46,1.17.0,FR1,8,4.02,1,1,Pellet,Left,5,5,5,0,0.66,137,nan
7/7/2025 13:05:08,1.17.0,FR1,8,4.02,nan,1,Left,Left,6,5,5,0,nan,nan,0.11
7/7/2025 13:05:10,1.17.0,FR1,8,4.02,1,1,Pellet,Left,6,5,6,0,0.66,24,nan
7/7/2025 13:05:55,1.17.0,FR1,8,4.02,nan,1,Left,Left,7,5,6,0,nan,nan,0.23
7/7/2025 13:05:56,1.17.0,FR1,8,4.02,1,1,Pellet,Left,7,5,7,0,0.66,46,nan
7/7/2025 13:06:45,1.17.0,FR1,8,4.02,nan,1,Left,Left,8,5,7,0,nan,nan,0.14
7/7/2025 13:06:47,1.17.0,FR1,8,4.02,2,1,Pellet,Left,8,5,8,0,0.66,51,nan
7/7/2025 13:07:18,1.17.0,FR1,8,4.02,nan,1,Left,Left,9,5,8,0,nan,nan,0.24
7/7/2025 13:07:19,1.17.0,FR1,8,4.02,1,1,Pellet,Left,9,5,9,0,0.79,32,nan
7/7/2025 13:09:47,1.17.0,FR1,8,4.02,nan,1,Left,Left,10,5,9,0,nan,nan,0.53
7/7/2025 13:09:51,1.17.0,FR1,8,4.02,2,1,Pellet,Left,10,5,10,0,0.72,152,nan
7/7/2025 13:10:32,1.17.0,FR1,8,4.02,nan,1,Left,Left,11,5,10,0,nan,nan,0.17
