MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/10/2025 13:22:49,1.17.0,FR1,17,3.93,nan,1,Left,Left,1,0,0,0,nan,nan,0.42
7/10/2025 13:23:06,1.17.0,FR1,17,3.94,2,1,Pellet,Left,1,0,1,0,14.25,nan,nan
7/10/2025 13:23:15,1.17.0,FR1,17,3.93,nan,1,Left,Left,2,0,1,0,nan,nan,0.17
7/10/2025 13:23:16,1.17.0,FR1,17,3.93,1,1,Pellet,Left,2,0,2,0,0.44,10,nan
7/10/2025 13:24:17,1.17.0,FR1,17,3.93,nan,1,Left,Left,3,0,2,0,nan,nan,0.15
7/10/2025 13:24:18,1.17.0,FR1,17,3.93,1,1,Pellet,Left,3,0,3,0,0.63,62,nan
7/10/2025 13:24:40,1.17.0,FR1,17,3.93,nan,1,Left,Left,4,0,3,0,nan,nan,0.20
7/10/2025 13:24:41,1.17.0,FR1,17,3.93,1,1,Pellet,Left,4,0,4,0,0.37,23,nan
7/10/2025 13:25:38,1.17.0,FR1,17,3.93,nan,1,Right,Left,4,1,4,0,nan,nan,0.10
7/10/2025 13:32:24,1.17.0,FR1,17,3.93,nan,1,Left,Left,5,1,4,0,nan,nan,0.25
7/10/2025 13:32:26,1.17.0,FR1,17,3.93,1,1,Pellet,Left,5,1,5,0,0.75,465,nan
7/10/2025 13:32:58,1.17.0,FR1,17,3.93,nan,1,Right,Left,5,2,5,0,nan,nan,0.21
7/10/2025 13:33:23,1.17.0,FR1,17,3.93,nan,1,Left,Left,6,2,5,0,nan,nan,0.09
7/10/2025 13:33:25,1.17.0,FR1,17,3.93,nan,1,LeftWithPellet,Left,7,2,5,0,nan,nan,0.03
7/10/2025 13:33:53,1.17.0,FR1,17,3.93,1,1,Pellet,Left,7,2,6,0,28.69,87,nan
7/10/2025 14:29:40,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,3,6,0,nan,nan,1.32
7/10/2025 14:29:46,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,4,6,0,nan,nan,0.89
7/10/2025 14:30:02,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,5,6,0,nan,nan,2.53
7/10/2025 14:30:08,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,6,6,0,nan,nan,3.01
7/10/2025 14:30:16,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,7,6,0,nan,nan,0.43
7/10/2025 14:30:21,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,8,6,0,nan,nan,0.19
7/10/2025 14:30:28,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,9,6,0,nan,nan,0.02
7/10/2025 14:43:55,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,10,6,0,nan,nan,0.02
7/10/2025 14:43:57,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,11,6,0,nan,nan,0.01
7/10/2025 14:44:03,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,12,6,0,nan,nan,0.34
7/10/2025 14:44:05,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,13,6,0,nan,nan,0.32
7/10/2025 14:44:10,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,14,6,0,nan,nan,0.06
7/10/2025 14:58:22,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,15,6,0,nan,nan,0.70
7/10/2025 15:22:42,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,16,6,0,nan,nan,0.12
7/10/2025 15:22:44,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,17,6,0,nan,nan,0.96
7/10/2025 15:22:45,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,18,6,0,nan,nan,0.04
7/10/2025 15:22:47,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,19,6,0,nan,nan,0.70
7/10/2025 15:22:50,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,20,6,0,nan,nan,0.05
7/10/2025 15:22:53,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,21,6,0,nan,nan,0.00
7/10/2025 15:23:00,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,22,6,0,nan,nan,0.59
7/10/2025 15:23:02,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,23,6,0,nan,nan,1.24
7/10/2025 15:23:05,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,24,6,0,nan,nan,0.29
7/10/2025 15:23:12,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,25,6,0,nan,nan,1.31
7/10/2025 15:23:17,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,26,6,0,nan,nan,0.18
7/10/2025 15:23:19,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,27,6,0,nan,nan,0.18
7/10/2025 15:23:20,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,28,6,0,nan,nan,0.05
7/10/2025 15:23:24,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,29,6,0,nan,nan,0.36
7/10/2025 15:23:25,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,30,6,0,nan,nan,0.30
7/10/2025 15:23:29,1.17.0,FR1,17,3.93,nan,1,Right,Left,7,31,6,0,nan,nan,0.31
7/10/2025 15:23:35,1.17.0,FR1,17,3.93,nan,1,Left,Left,8,31,6,0,nan,nan,0.38
7/10/2025 15:23:36,1.17.0,FR1,17,3.93,nan,1,LeftDuringDispense,Left,9,31,6,0,nan,nan,0.27
7/10/2025 15:23:42,1.17.0,FR1,17,3.93,2,1,Pellet,Left,9,31,7,0,3.79,6589,nan
7/10/2025 15:24:48,1.17.0,FR1,17,3.93,nan,1,Left,Left,10,31,7,0,nan,nan,0.16
7/10/2025 15:24:53,1.17.0,FR1,17,3.93,1,1,Pellet,Left,10,31,8,0,4.55,71,nan
