MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/10/2025 12:49:46,1.17.0,FR1,6,4.00,nan,1,Left,Left,1,0,0,0,nan,nan,0.46
7/10/2025 12:52:24,1.17.0,FR1,6,4.00,7,1,Pellet,Left,1,0,1,0,Timed_out,nan,nan
7/10/2025 12:54:49,1.17.0,FR1,6,4.00,nan,1,Right,Left,1,1,1,0,nan,nan,0.10
7/10/2025 12:54:50,1.17.0,FR1,6,4.00,nan,1,Right,Left,1,2,1,0,nan,nan,0.00
7/10/2025 12:55:16,1.17.0,FR1,6,4.00,nan,1,Right,Left,1,3,1,0,nan,nan,0.36
7/10/2025 12:55:36,1.17.0,FR1,6,4.00,nan,1,Right,Left,1,4,1,0,nan,nan,0.02
7/10/2025 12:55:36,1.17.0,FR1,6,4.00,nan,1,Right,Left,1,5,1,0,nan,nan,0.10
7/10/2025 12:55:43,1.17.0,FR1,6,4.00,nan,1,Right,Left,1,6,1,0,nan,nan,0.05
7/10/2025 12:55:48,1.17.0,FR1,6,4.00,nan,1,Right,Left,1,7,1,0,nan,nan,0.00
7/10/2025 12:56:09,1.17.0,FR1,6,4.00,nan,1,Left,Left,2,7,1,0,nan,nan,0.49
7/10/2025 12:56:09,1.17.0,FR1,6,4.00,nan,1,LeftDuringDispense,Left,3,7,1,0,nan,nan,0.21
7/10/2025 12:56:12,1.17.0,FR1,6,4.00,nan,1,LeftDuringDispense,Left,4,7,1,0,nan,nan,0.12
7/10/2025 12:56:16,1.17.0,FR1,6,4.00,nan,1,LeftDuringDispense,Left,5,7,1,0,nan,nan,0.22
7/10/2025 12:56:24,1.17.0,FR1,6,4.00,nan,1,LeftDuringDispense,Left,6,7,1,0,nan,nan,0.20
7/10/2025 12:56:31,1.17.0,FR1,6,4.00,9,1,Pellet,Left,6,7,2,0,2.08,247,nan
7/10/2025 12:56:49,1.17.0,FR1,6,4.00,nan,1,Left,Left,7,7,2,0,nan,nan,0.21
7/10/2025 12:56:50,1.17.0,FR1,6,4.00,1,1,Pellet,Left,7,7,3,0,0.31,19,nan
7/10/2025 12:57:05,1.17.0,FR1,6,4.00,nan,1,Left,Left,8,7,3,0,nan,nan,0.13
7/10/2025 12:57:06,1.17.0,FR1,6,4.00,1,1,Pellet,Left,8,7,4,0,0.37,16,nan
7/10/2025 12:58:07,1.17.0,FR1,6,4.00,nan,1,Left,Left,9,7,4,0,nan,nan,0.11
7/10/2025 12:58:08,1.17.0,FR1,6,4.00,nan,1,LeftDuringDispense,Left,10,7,4,0,nan,nan,0.13
7/10/2025 12:58:09,1.17.0,FR1,6,4.00,1,1,Pellet,Left,10,7,5,0,0.75,63,nan
7/10/2025 12:59:23,1.17.0,FR1,6,4.00,nan,1,Left,Left,11,7,5,0,nan,nan,0.17
7/10/2025 12:59:30,1.17.0,FR1,6,4.00,5,1,Pellet,Left,11,7,6,0,0.06,81,nan
7/10/2025 12:59:39,1.17.0,FR1,6,4.00,nan,1,Left,Left,12,7,6,0,nan,nan,0.24
7/10/2025 12:59:40,1.17.0,FR1,6,4.00,2,1,Pellet,Left,12,7,7,0,0.31,10,nan
7/10/2025 13:00:01,1.17.0,FR1,6,4.00,nan,1,Left,Left,13,7,7,0,nan,nan,0.15
