MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/10/2025 13:57:20,1.17.0,FR1,28,3.88,nan,1,Left,Left,1,0,0,0,nan,nan,0.04
7/10/2025 13:57:47,1.17.0,FR1,28,3.89,2,1,Pellet,Left,1,0,1,0,23.82,nan,nan
7/10/2025 13:58:02,1.17.0,FR1,28,3.88,nan,1,Left,Left,2,0,1,0,nan,nan,0.08
7/10/2025 13:58:05,1.17.0,FR1,28,3.89,1,1,Pellet,Left,2,0,2,0,1.99,18,nan
7/10/2025 14:02:11,1.17.0,FR1,28,3.89,nan,1,Left,Left,3,0,2,0,nan,nan,0.76
7/10/2025 14:02:51,1.17.0,FR1,28,3.89,nan,1,RightWithPellet,Left,3,1,2,0,nan,nan,0.15
7/10/2025 14:03:40,1.17.0,FR1,28,3.89,nan,1,RightWithPellet,Left,3,2,2,0,nan,nan,0.11
7/10/2025 14:04:07,1.17.0,FR1,28,3.89,nan,1,RightWithPellet,Left,3,3,2,0,nan,nan,0.06
7/10/2025 14:04:23,1.17.0,FR1,28,3.89,1,1,Pellet,Left,3,3,3,0,Timed_out,378,nan
7/10/2025 14:06:23,1.17.0,FR1,28,3.88,nan,1,Left,Left,4,3,3,0,nan,nan,0.00
7/10/2025 14:08:51,1.17.0,FR1,28,3.88,1,1,Pellet,Left,4,3,4,0,Timed_out,268,nan
7/10/2025 15:37:36,1.17.0,FR1,28,3.88,nan,1,Left,Left,5,3,4,0,nan,nan,0.66
7/10/2025 15:37:39,1.17.0,FR1,28,3.88,2,1,Pellet,Left,5,3,5,0,1.67,5327,nan
7/10/2025 15:38:11,1.17.0,FR1,28,3.88,nan,1,Left,Left,6,3,5,0,nan,nan,0.00
7/10/2025 15:38:12,1.17.0,FR1,28,3.88,1,1,Pellet,Left,6,3,6,0,0.79,34,nan
7/10/2025 15:38:42,1.17.0,FR1,28,3.88,nan,1,Left,Left,7,3,6,0,nan,nan,0.12
7/10/2025 15:38:43,1.17.0,FR1,28,3.89,1,1,Pellet,Left,7,3,7,0,0.66,31,nan
7/10/2025 15:39:05,1.17.0,FR1,28,3.88,nan,1,Left,Left,8,3,7,0,nan,nan,0.06
7/10/2025 15:39:07,1.17.0,FR1,28,3.88,1,1,Pellet,Left,8,3,8,0,0.66,24,nan
7/10/2025 15:39:35,1.17.0,FR1,28,3.88,nan,1,Left,Left,9,3,8,0,nan,nan,0.10
7/10/2025 15:39:36,1.17.0,FR1,28,3.88,1,1,Pellet,Left,9,3,9,0,0.66,29,nan
7/10/2025 15:40:12,1.17.0,FR1,28,3.88,nan,1,Left,Left,10,3,9,0,nan,nan,0.16
7/10/2025 15:40:14,1.17.0,FR1,28,3.87,1,1,Pellet,Left,10,3,10,0,0.79,38,nan
7/10/2025 15:53:14,1.17.0,FR1,28,3.88,nan,1,Left,Left,11,3,10,0,nan,nan,0.26
7/10/2025 15:53:17,1.17.0,FR1,28,3.89,nan,1,LeftWithPellet,Left,12,3,10,0,nan,nan,0.12
7/10/2025 15:53:19,1.17.0,FR1,28,3.88,1,1,Pellet,Left,12,3,11,0,4.73,785,nan
7/10/2025 15:53:52,1.17.0,FR1,28,3.87,nan,1,Left,Left,13,3,11,0,nan,nan,0.34
7/10/2025 15:53:54,1.17.0,FR1,28,3.88,1,1,Pellet,Left,13,3,12,0,1.48,35,nan
7/10/2025 15:54:19,1.17.0,FR1,28,3.87,nan,1,Left,Left,14,3,12,0,nan,nan,0.30
7/10/2025 15:54:21,1.17.0,FR1,28,3.87,1,1,Pellet,Left,14,3,13,0,0.85,27,nan
7/10/2025 16:59:29,1.17.0,FR1,28,3.88,nan,1,Left,Left,15,3,13,0,nan,nan,0.17
7/10/2025 16:59:31,1.17.0,FR1,28,3.88,nan,1,LeftWithPellet,Left,16,3,13,0,nan,nan,0.18
7/10/2025 16:59:33,1.17.0,FR1,28,3.88,1,1,Pellet,Left,16,3,14,0,2.57,3912,nan
7/10/2025 17:00:00,1.17.0,FR1,28,3.87,nan,1,Left,Left,17,3,14,0,nan,nan,0.33
7/10/2025 17:00:02,1.17.0,FR1,28,3.88,1,1,Pellet,Left,17,3,15,0,1.04,29,nan
