MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/10/2025 13:29:42,1.17.0,FR1,15,4.00,nan,1,Right,Left,0,1,0,0,nan,nan,182.18
7/10/2025 13:29:43,1.17.0,FR1,15,4.01,nan,1,Right,Left,0,2,0,0,nan,nan,0.92
7/10/2025 13:30:00,1.17.0,FR1,15,4.00,nan,1,Right,Left,0,3,0,0,nan,nan,0.07
7/10/2025 13:30:32,1.17.0,FR1,15,4.00,nan,1,Left,Left,1,3,0,0,nan,nan,0.08
7/10/2025 13:30:37,1.17.0,FR1,15,4.01,3,1,Pellet,Left,1,3,1,0,0.88,nan,nan
7/10/2025 13:31:39,1.17.0,FR1,15,4.00,nan,1,Right,Left,1,4,1,0,nan,nan,0.22
7/10/2025 13:31:40,1.17.0,FR1,15,4.00,nan,1,Right,Left,1,5,1,0,nan,nan,0.26
7/10/2025 13:31:45,1.17.0,FR1,15,4.00,nan,1,Right,Left,1,6,1,0,nan,nan,0.44
7/10/2025 13:31:48,1.17.0,FR1,15,4.00,nan,1,Right,Left,1,7,1,0,nan,nan,0.10
7/10/2025 13:32:17,1.17.0,FR1,15,4.00,nan,1,Left,Left,2,7,1,0,nan,nan,0.11
7/10/2025 13:32:18,1.17.0,FR1,15,4.01,1,1,Pellet,Left,2,7,2,0,0.50,101,nan
7/10/2025 13:32:49,1.17.0,FR1,15,4.00,nan,1,Right,Left,2,8,2,0,nan,nan,0.24
7/10/2025 13:32:53,1.17.0,FR1,15,4.00,nan,1,Right,Left,2,9,2,0,nan,nan,0.15
7/10/2025 13:33:15,1.17.0,FR1,15,4.01,nan,1,Right,Left,2,10,2,0,nan,nan,0.16
7/10/2025 13:33:17,1.17.0,FR1,15,4.00,nan,1,Right,Left,2,11,2,0,nan,nan,0.11
7/10/2025 13:33:21,1.17.0,FR1,15,4.01,nan,1,Left,Left,3,11,2,0,nan,nan,0.04
7/10/2025 13:33:22,1.17.0,FR1,15,4.00,1,1,Pellet,Left,3,11,3,0,0.88,64,nan
7/10/2025 13:34:33,1.17.0,FR1,15,4.00,nan,1,Right,Left,3,12,3,0,nan,nan,0.08
7/10/2025 13:34:36,1.17.0,FR1,15,4.00,nan,1,Right,Left,3,13,3,0,nan,nan,0.28
7/10/2025 13:34:39,1.17.0,FR1,15,4.00,nan,1,Right,Left,3,14,3,0,nan,nan,0.10
7/10/2025 13:36:13,1.17.0,FR1,15,4.00,nan,1,Right,Left,3,15,3,0,nan,nan,0.21
7/10/2025 13:36:15,1.17.0,FR1,15,4.00,nan,1,Right,Left,3,16,3,0,nan,nan,0.08
7/10/2025 13:36:44,1.17.0,FR1,15,4.00,nan,1,Right,Left,3,17,3,0,nan,nan,0.10
7/10/2025 13:36:45,1.17.0,FR1,15,4.00,nan,1,Right,Left,3,18,3,0,nan,nan,0.20
7/10/2025 13:37:07,1.17.0,FR1,15,4.00,nan,1,Right,Left,3,19,3,0,nan,nan,0.15
7/10/2025 13:37:08,1.17.0,FR1,15,4.00,nan,1,Right,Left,3,20,3,0,nan,nan,0.23
7/10/2025 13:37:09,1.17.0,FR1,15,4.00,nan,1,Right,Left,3,21,3,0,nan,nan,0.19
7/10/2025 13:37:17,1.17.0,FR1,15,4.00,nan,1,Right,Left,3,22,3,0,nan,nan,0.30
7/10/2025 13:37:19,1.17.0,FR1,15,4.00,nan,1,Right,Left,3,23,3,0,nan,nan,0.19
7/10/2025 13:37:21,1.17.0,FR1,15,4.00,nan,1,Right,Left,3,24,3,0,nan,nan,0.33
7/10/2025 13:37:22,1.17.0,FR1,15,4.00,nan,1,Right,Left,3,25,3,0,nan,nan,0.14
7/10/2025 13:37:25,1.17.0,FR1,15,4.00,nan,1,Right,Left,3,26,3,0,nan,nan,0.17
7/10/2025 13:37:27,1.17.0,FR1,15,4.00,nan,1,Right,Left,3,27,3,0,nan,nan,0.14
7/10/2025 13:37:36,1.17.0,FR1,15,4.01,nan,1,Left,Left,4,27,3,0,nan,nan,0.15
7/10/2025 13:37:37,1.17.0,FR1,15,4.00,1,1,Pellet,Left,4,27,4,0,0.88,255,nan
7/10/2025 13:38:40,1.17.0,FR1,15,4.00,nan,1,Right,Left,4,28,4,0,nan,nan,0.13
7/10/2025 13:38:44,1.17.0,FR1,15,4.00,nan,1,Right,Left,4,29,4,0,nan,nan,0.08
7/10/2025 13:38:45,1.17.0,FR1,15,4.01,nan,1,Right,Left,4,30,4,0,nan,nan,0.09
7/10/2025 13:38:50,1.17.0,FR1,15,4.00,nan,1,Right,Left,4,31,4,0,nan,nan,0.09
7/10/2025 13:38:56,1.17.0,FR1,15,4.00,nan,1,Left,Left,5,31,4,0,nan,nan,0.14
7/10/2025 13:39:13,1.17.0,FR1,15,4.00,1,1,Pellet,Left,5,31,5,0,16.73,96,nan
7/10/2025 13:39:51,1.17.0,FR1,15,4.00,nan,1,Left,Left,6,31,5,0,nan,nan,0.14
7/10/2025 13:40:04,1.17.0,FR1,15,4.00,2,1,Pellet,Left,6,31,6,0,11.46,51,nan
7/10/2025 13:42:58,1.17.0,FR1,15,4.00,nan,1,Right,Left,6,32,6,0,nan,nan,0.16
7/10/2025 13:44:03,1.17.0,FR1,15,4.00,nan,1,Right,Left,6,33,6,0,nan,nan,0.10
7/10/2025 13:44:05,1.17.0,FR1,15,4.00,nan,1,Left,Left,7,33,6,0,nan,nan,0.16
7/10/2025 13:44:09,1.17.0,FR1,15,4.00,3,1,Pellet,Left,7,33,7,0,0.69,245,nan
7/10/2025 13:44:49,1.17.0,FR1,15,4.00,nan,1,Right,Left,7,34,7,0,nan,nan,0.17
7/10/2025 13:44:54,1.17.0,FR1,15,4.00,nan,1,Left,Left,8,34,7,0,nan,nan,0.11
7/10/2025 13:44:58,1.17.0,FR1,15,4.00,3,1,Pellet,Left,8,34,8,0,0.44,49,nan
7/10/2025 13:45:30,1.17.0,FR1,15,4.00,nan,1,Left,Left,9,34,8,0,nan,nan,0.12
7/10/2025 13:45:32,1.17.0,FR1,15,4.00,2,1,Pellet,Left,9,34,9,0,0.50,34,nan
7/10/2025 13:48:26,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,35,9,0,nan,nan,0.19
7/10/2025 13:48:27,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,36,9,0,nan,nan,0.12
7/10/2025 13:52:20,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,37,9,0,nan,nan,0.01
7/10/2025 13:52:23,1.17.0,FR1,15,4.01,nan,1,Right,Left,9,38,9,0,nan,nan,0.12
7/10/2025 13:52:27,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,39,9,0,nan,nan,0.04
7/10/2025 14:05:34,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,40,9,0,nan,nan,0.72
7/10/2025 14:05:41,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,41,9,0,nan,nan,0.25
7/10/2025 14:07:16,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,42,9,0,nan,nan,0.34
7/10/2025 14:21:22,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,43,9,0,nan,nan,1.13
7/10/2025 14:21:24,1.17.0,FR1,15,4.01,nan,1,Right,Left,9,44,9,0,nan,nan,0.57
7/10/2025 14:21:31,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,45,9,0,nan,nan,0.75
7/10/2025 14:21:34,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,46,9,0,nan,nan,0.64
7/10/2025 14:32:50,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,47,9,0,nan,nan,0.47
7/10/2025 14:32:54,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,48,9,0,nan,nan,1.59
7/10/2025 14:32:58,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,49,9,0,nan,nan,1.08
7/10/2025 14:33:00,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,50,9,0,nan,nan,0.95
7/10/2025 14:43:01,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,51,9,0,nan,nan,0.94
7/10/2025 15:02:23,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,52,9,0,nan,nan,0.35
7/10/2025 15:02:26,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,53,9,0,nan,nan,0.50
7/10/2025 15:09:07,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,54,9,0,nan,nan,0.80
7/10/2025 15:09:10,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,55,9,0,nan,nan,0.50
7/10/2025 15:09:12,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,56,9,0,nan,nan,0.84
7/10/2025 15:09:14,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,57,9,0,nan,nan,0.41
7/10/2025 15:09:16,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,58,9,0,nan,nan,0.57
7/10/2025 15:09:20,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,59,9,0,nan,nan,0.33
7/10/2025 15:09:21,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,60,9,0,nan,nan,0.61
7/10/2025 15:09:22,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,61,9,0,nan,nan,0.38
7/10/2025 15:09:24,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,62,9,0,nan,nan,0.41
7/10/2025 15:09:26,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,63,9,0,nan,nan,0.19
7/10/2025 15:09:28,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,64,9,0,nan,nan,0.69
7/10/2025 15:09:34,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,65,9,0,nan,nan,0.13
7/10/2025 15:10:18,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,66,9,0,nan,nan,0.53
7/10/2025 15:10:19,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,67,9,0,nan,nan,0.38
7/10/2025 15:10:20,1.17.0,FR1,15,4.00,nan,1,Right,Left,9,68,9,0,nan,nan,0.16
7/10/2025 15:10:24,1.17.0,FR1,15,4.00,nan,1,Left,Left,10,68,9,0,nan,nan,0.39
7/10/2025 15:10:26,1.17.0,FR1,15,4.00,1,1,Pellet,Left,10,68,10,0,1.07,5094,nan
7/10/2025 15:11:10,1.17.0,FR1,15,4.00,nan,1,Left,Left,11,68,10,0,nan,nan,0.31
7/10/2025 15:11:11,1.17.0,FR1,15,4.00,1,1,Pellet,Left,11,68,11,0,0.50,45,nan
7/10/2025 15:11:52,1.17.0,FR1,15,4.00,nan,1,Left,Left,12,68,11,0,nan,nan,0.26
7/10/2025 15:11:56,1.17.0,FR1,15,4.00,2,1,Pellet,Left,12,68,12,0,0.63,45,nan
7/10/2025 15:12:24,1.17.0,FR1,15,4.00,nan,1,Left,Left,13,68,12,0,nan,nan,0.37
7/10/2025 15:12:25,1.17.0,FR1,15,4.00,1,1,Pellet,Left,13,68,13,0,0.56,29,nan
7/10/2025 15:12:51,1.17.0,FR1,15,4.00,nan,1,Right,Left,13,69,13,0,nan,nan,0.21
7/10/2025 15:12:53,1.17.0,FR1,15,4.00,nan,1,Right,Left,13,70,13,0,nan,nan,0.60
7/10/2025 15:12:54,1.17.0,FR1,15,4.00,nan,1,Right,Left,13,71,13,0,nan,nan,0.37
7/10/2025 15:12:59,1.17.0,FR1,15,4.00,nan,1,Left,Left,14,71,13,0,nan,nan,0.30
7/10/2025 15:13:01,1.17.0,FR1,15,4.00,1,1,Pellet,Left,14,71,14,0,1.26,36,nan
7/10/2025 15:13:22,1.17.0,FR1,15,4.00,nan,1,Right,Left,14,72,14,0,nan,nan,0.16
7/10/2025 15:13:23,1.17.0,FR1,15,4.00,nan,1,Right,Left,14,73,14,0,nan,nan,0.23
7/10/2025 15:13:26,1.17.0,FR1,15,4.00,nan,1,Right,Left,14,74,14,0,nan,nan,0.65
7/10/2025 15:13:27,1.17.0,FR1,15,4.00,nan,1,Right,Left,14,75,14,0,nan,nan,0.15
7/10/2025 15:13:30,1.17.0,FR1,15,4.00,nan,1,Right,Left,14,76,14,0,nan,nan,0.20
