MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/1/2025 12:30:38,1.17.0,FR1,18,3.65,nan,1,Right,Left,0,1,0,0,nan,nan,0.10
5/1/2025 12:31:45,1.17.0,FR1,18,3.65,nan,1,Left,Left,1,1,0,0,nan,nan,0.16
5/1/2025 12:31:46,1.17.0,FR1,18,3.65,1,1,Pellet,Left,1,1,1,0,0.50,nan,nan
5/1/2025 12:32:05,1.17.0,FR1,18,3.65,nan,1,Left,Left,2,1,1,0,nan,nan,0.07
5/1/2025 12:32:06,1.17.0,FR1,18,3.65,1,1,Pellet,Left,2,1,2,0,0.37,20,nan
5/1/2025 12:33:10,1.17.0,FR1,18,3.64,nan,1,Left,Left,3,1,2,0,nan,nan,0.13
5/1/2025 12:33:12,1.17.0,FR1,18,3.65,1,1,Pellet,Left,3,1,3,0,1.45,66,nan
5/1/2025 12:36:21,1.17.0,FR1,18,3.65,nan,1,Left,Left,4,1,3,0,nan,nan,0.03
5/1/2025 12:36:27,1.17.0,FR1,18,3.65,1,1,Pellet,Left,4,1,4,0,5.56,195,nan
5/1/2025 12:41:45,1.17.0,FR1,18,3.65,nan,1,Right,Left,4,2,4,0,nan,nan,0.14
5/1/2025 12:49:16,1.17.0,FR1,18,3.65,nan,1,Left,Left,5,2,4,0,nan,nan,0.20
5/1/2025 12:49:20,1.17.0,FR1,18,3.65,1,1,Pellet,Left,5,2,5,0,3.03,772,nan
5/1/2025 12:49:45,1.17.0,FR1,18,3.65,nan,1,Left,Left,6,2,5,0,nan,nan,0.19
5/1/2025 12:49:46,1.17.0,FR1,18,3.65,1,1,Pellet,Left,6,2,6,0,0.37,27,nan
5/1/2025 13:03:18,1.17.0,FR1,18,3.64,nan,1,Left,Left,7,2,6,0,nan,nan,0.99
5/1/2025 13:03:19,1.17.0,FR1,18,3.65,1,1,Pellet,Left,7,2,7,0,0.88,813,nan
5/1/2025 13:03:42,1.17.0,FR1,18,3.65,nan,1,Left,Left,8,2,7,0,nan,nan,0.24
5/1/2025 13:03:45,1.17.0,FR1,18,3.65,3,1,Pellet,Left,8,2,8,0,0.06,26,nan
5/1/2025 13:04:06,1.17.0,FR1,18,3.65,nan,1,Left,Left,9,2,8,0,nan,nan,0.17
5/1/2025 13:04:29,1.17.0,FR1,18,3.64,3,1,Pellet,Left,9,2,9,0,19.14,44,nan
5/1/2025 13:04:53,1.17.0,FR1,18,3.65,nan,1,Left,Left,10,2,9,0,nan,nan,0.02
5/1/2025 13:04:55,1.17.0,FR1,18,3.65,2,1,Pellet,Left,10,2,10,0,0.37,26,nan
5/1/2025 13:05:22,1.17.0,FR1,18,3.65,nan,1,Left,Left,11,2,10,0,nan,nan,0.17
5/1/2025 13:05:23,1.17.0,FR1,18,3.64,2,1,Pellet,Left,11,2,11,0,0.37,28,nan
5/1/2025 13:05:45,1.17.0,FR1,18,3.64,nan,1,Left,Left,12,2,11,0,nan,nan,0.36
5/1/2025 13:05:46,1.17.0,FR1,18,3.65,1,1,Pellet,Left,12,2,12,0,0.19,23,nan
5/1/2025 13:20:33,1.17.0,FR1,18,3.64,nan,1,Left,Left,13,2,12,0,nan,nan,0.33
5/1/2025 13:20:35,1.17.0,FR1,18,3.64,1,1,Pellet,Left,13,2,13,0,1.95,889,nan
5/1/2025 13:21:03,1.17.0,FR1,18,3.65,nan,1,Left,Left,14,2,13,0,nan,nan,0.54
5/1/2025 13:21:03,1.17.0,FR1,18,3.65,nan,1,LeftDuringDispense,Left,15,2,13,0,nan,nan,0.01
5/1/2025 13:21:07,1.17.0,FR1,18,3.65,3,1,Pellet,Left,15,2,14,0,0.56,32,nan
5/1/2025 13:21:31,1.17.0,FR1,18,3.65,nan,1,Left,Left,16,2,14,0,nan,nan,0.77
5/1/2025 13:21:32,1.17.0,FR1,18,3.65,1,1,Pellet,Left,16,2,15,0,0.63,25,nan
5/1/2025 14:05:02,1.17.0,FR1,18,3.64,nan,1,Left,Left,17,2,15,0,nan,nan,0.90
5/1/2025 14:05:03,1.17.0,FR1,18,3.64,nan,1,LeftDuringDispense,Left,18,2,15,0,nan,nan,0.82
5/1/2025 14:05:10,1.17.0,FR1,18,3.64,2,1,Pellet,Left,18,2,16,0,4.04,2618,nan
5/1/2025 14:05:37,1.17.0,FR1,18,3.64,nan,1,Left,Left,19,2,16,0,nan,nan,0.58
5/1/2025 14:05:38,1.17.0,FR1,18,3.64,1,1,Pellet,Left,19,2,17,0,0.31,28,nan
5/1/2025 14:06:07,1.17.0,FR1,18,3.64,nan,1,Left,Left,20,2,17,0,nan,nan,1.23
5/1/2025 14:06:07,1.17.0,FR1,18,3.65,nan,1,LeftDuringDispense,Left,21,2,17,0,nan,nan,0.02
5/1/2025 14:06:10,1.17.0,FR1,18,3.64,3,1,Pellet,Left,21,2,18,0,0.18,32,nan
5/1/2025 14:06:35,1.17.0,FR1,18,3.65,nan,1,Left,Left,22,2,18,0,nan,nan,0.12
5/1/2025 14:06:36,1.17.0,FR1,18,3.65,nan,1,LeftDuringDispense,Left,23,2,18,0,nan,nan,0.07
5/1/2025 14:06:39,1.17.0,FR1,18,3.64,2,1,Pellet,Left,23,2,19,0,0.19,29,nan
5/1/2025 14:07:04,1.17.0,FR1,18,3.65,nan,1,Left,Left,24,2,19,0,nan,nan,0.93
5/1/2025 14:07:04,1.17.0,FR1,18,3.65,nan,1,LeftDuringDispense,Left,25,2,19,0,nan,nan,0.01
5/1/2025 14:07:07,1.17.0,FR1,18,3.65,nan,1,LeftDuringDispense,Left,26,2,19,0,nan,nan,0.52
5/1/2025 14:07:08,1.17.0,FR1,18,3.65,nan,1,LeftDuringDispense,Left,27,2,19,0,nan,nan,0.61
5/1/2025 14:07:11,1.17.0,FR1,18,3.64,nan,1,LeftDuringDispense,Left,28,2,19,0,nan,nan,2.76
5/1/2025 14:07:14,1.17.0,FR1,18,3.65,3,1,Pellet,Left,28,2,20,0,0.31,35,nan
5/1/2025 14:07:40,1.17.0,FR1,18,3.64,nan,1,Left,Left,29,2,20,0,nan,nan,0.40
5/1/2025 14:07:41,1.17.0,FR1,18,3.65,nan,1,LeftDuringDispense,Left,30,2,20,0,nan,nan,0.05
5/1/2025 14:07:44,1.17.0,FR1,18,3.65,2,1,Pellet,Left,30,2,21,0,0.56,30,nan
5/1/2025 14:11:26,1.17.0,FR1,18,3.64,nan,1,Left,Left,31,2,21,0,nan,nan,0.02
5/1/2025 14:11:27,1.17.0,FR1,18,3.65,1,1,Pellet,Left,31,2,22,0,0.56,223,nan
5/1/2025 14:11:54,1.17.0,FR1,18,3.64,nan,1,Left,Left,32,2,22,0,nan,nan,0.03
5/1/2025 14:11:54,1.17.0,FR1,18,3.64,nan,1,LeftDuringDispense,Left,33,2,22,0,nan,nan,0.17
5/1/2025 14:11:57,1.17.0,FR1,18,3.65,nan,1,LeftDuringDispense,Left,34,2,22,0,nan,nan,0.28
5/1/2025 14:12:00,1.17.0,FR1,18,3.64,3,1,Pellet,Left,34,2,23,0,0.50,33,nan
5/1/2025 14:12:26,1.17.0,FR1,18,3.65,nan,1,Left,Left,35,2,23,0,nan,nan,0.07
5/1/2025 14:12:27,1.17.0,FR1,18,3.65,1,1,Pellet,Left,35,2,24,0,0.31,27,nan
5/1/2025 14:17:27,1.17.0,FR1,18,3.65,nan,1,Left,Left,36,2,24,0,nan,nan,0.81
5/1/2025 14:17:28,1.17.0,FR1,18,3.64,1,1,Pellet,Left,36,2,25,0,0.44,301,nan
5/1/2025 14:17:57,1.17.0,FR1,18,3.65,nan,1,Left,Left,37,2,25,0,nan,nan,0.10
5/1/2025 14:18:21,1.17.0,FR1,18,3.64,4,1,Pellet,Left,37,2,26,0,18.77,53,nan
5/1/2025 14:41:29,1.17.0,FR1,18,3.65,nan,1,Left,Left,38,2,26,0,nan,nan,0.17
5/1/2025 14:41:34,1.17.0,FR1,18,3.65,2,1,Pellet,Left,38,2,27,0,4.05,1393,nan
5/1/2025 14:41:55,1.17.0,FR1,18,3.65,nan,1,Left,Left,39,2,27,0,nan,nan,0.23
5/1/2025 14:41:56,1.17.0,FR1,18,3.65,2,1,Pellet,Left,39,2,28,0,0.44,22,nan
5/1/2025 14:42:18,1.17.0,FR1,18,3.65,nan,1,Left,Left,40,2,28,0,nan,nan,0.13
5/1/2025 14:42:18,1.17.0,FR1,18,3.64,nan,1,LeftDuringDispense,Left,41,2,28,0,nan,nan,0.03
5/1/2025 14:42:22,1.17.0,FR1,18,3.64,2,1,Pellet,Left,41,2,29,0,0.25,26,nan
5/1/2025 15:06:10,1.17.0,FR1,18,3.64,nan,1,Left,Left,42,2,29,0,nan,nan,0.05
5/1/2025 15:57:51,1.17.0,FR1,18,3.64,nan,1,LeftWithPellet,Left,43,2,29,0,nan,nan,0.20
5/1/2025 15:57:53,1.17.0,FR1,18,3.64,nan,1,LeftWithPellet,Left,44,2,29,0,nan,nan,0.40
5/1/2025 15:57:56,1.17.0,FR1,18,3.64,nan,1,LeftWithPellet,Left,45,2,29,0,nan,nan,0.04
5/1/2025 15:57:57,1.17.0,FR1,18,3.65,nan,1,LeftWithPellet,Left,46,2,29,0,nan,nan,0.40
5/1/2025 15:57:59,1.17.0,FR1,18,3.64,2,1,Pellet,Left,46,2,30,0,Timed_out,4537,nan
5/1/2025 15:58:22,1.17.0,FR1,18,3.64,nan,1,Left,Left,47,2,30,0,nan,nan,0.16
5/1/2025 15:58:23,1.17.0,FR1,18,3.64,1,1,Pellet,Left,47,2,31,0,0.25,24,nan
5/1/2025 15:58:49,1.17.0,FR1,18,3.64,nan,1,Left,Left,48,2,31,0,nan,nan,0.05
5/1/2025 15:58:50,1.17.0,FR1,18,3.65,1,1,Pellet,Left,48,2,32,0,0.44,27,nan
5/1/2025 15:59:12,1.17.0,FR1,18,3.64,nan,1,Left,Left,49,2,32,0,nan,nan,0.29
5/1/2025 15:59:13,1.17.0,FR1,18,3.64,1,1,Pellet,Left,49,2,33,0,0.44,23,nan
5/1/2025 15:59:36,1.17.0,FR1,18,3.64,nan,1,Left,Left,50,2,33,0,nan,nan,0.09
5/1/2025 15:59:37,1.17.0,FR1,18,3.64,1,1,Pellet,Left,50,2,34,0,0.37,24,nan
5/1/2025 16:00:00,1.17.0,FR1,18,3.64,nan,1,Left,Left,51,2,34,0,nan,nan,0.09
5/1/2025 16:00:01,1.17.0,FR1,18,3.64,1,1,Pellet,Left,51,2,35,0,0.25,24,nan
5/1/2025 16:00:49,1.17.0,FR1,18,3.65,nan,1,Left,Left,52,2,35,0,nan,nan,0.30
5/1/2025 16:00:50,1.17.0,FR1,18,3.64,nan,1,LeftDuringDispense,Left,53,2,35,0,nan,nan,0.03
5/1/2025 16:00:53,1.17.0,FR1,18,3.64,2,1,Pellet,Left,53,2,36,0,0.25,52,nan
5/1/2025 16:01:23,1.17.0,FR1,18,3.64,nan,1,Left,Left,54,2,36,0,nan,nan,0.00
5/1/2025 16:01:23,1.17.0,FR1,18,3.64,nan,1,LeftDuringDispense,Left,55,2,36,0,nan,nan,0.04
5/1/2025 16:01:26,1.17.0,FR1,18,3.64,2,1,Pellet,Left,55,2,37,0,0.44,33,nan
5/1/2025 16:01:46,1.17.0,FR1,18,3.65,nan,1,Left,Left,56,2,37,0,nan,nan,0.02
5/1/2025 16:01:46,1.17.0,FR1,18,3.64,nan,1,LeftDuringDispense,Left,57,2,37,0,nan,nan,0.02
5/1/2025 16:01:49,1.17.0,FR1,18,3.64,nan,1,LeftDuringDispense,Left,58,2,37,0,nan,nan,0.13
5/1/2025 16:01:51,1.17.0,FR1,18,3.65,2,1,Pellet,Left,58,2,38,0,1.45,25,nan
5/1/2025 16:01:57,1.17.0,FR1,18,3.64,nan,1,Left,Left,59,2,38,0,nan,nan,0.02
5/1/2025 16:01:58,1.17.0,FR1,18,3.65,2,1,Pellet,Left,59,2,39,0,0.44,7,nan
5/1/2025 16:02:20,1.17.0,FR1,18,3.65,nan,1,Left,Left,60,2,39,0,nan,nan,0.04
5/1/2025 16:02:24,1.17.0,FR1,18,3.64,3,1,Pellet,Left,60,2,40,0,0.31,26,nan
5/1/2025 16:02:48,1.17.0,FR1,18,3.64,nan,1,Left,Left,61,2,40,0,nan,nan,0.14
5/1/2025 16:02:49,1.17.0,FR1,18,3.64,1,1,Pellet,Left,61,2,41,0,0.44,25,nan
5/1/2025 16:03:10,1.17.0,FR1,18,3.64,nan,1,Left,Left,62,2,41,0,nan,nan,0.13
5/1/2025 16:03:13,1.17.0,FR1,18,3.64,3,1,Pellet,Left,62,2,42,0,0.06,24,nan
5/1/2025 16:29:38,1.17.0,FR1,18,3.64,nan,1,Left,Left,63,2,42,0,nan,nan,0.46
5/1/2025 16:29:40,1.17.0,FR1,18,3.64,1,1,Pellet,Left,63,2,43,0,0.82,1587,nan
5/1/2025 16:30:06,1.17.0,FR1,18,3.64,nan,1,Left,Left,64,2,43,0,nan,nan,0.04
5/1/2025 16:30:07,1.17.0,FR1,18,3.64,1,1,Pellet,Left,64,2,44,0,0.25,27,nan
5/1/2025 16:36:36,1.17.0,FR1,18,3.65,nan,1,Left,Left,65,2,44,0,nan,nan,0.23
5/1/2025 16:36:37,1.17.0,FR1,18,3.64,1,1,Pellet,Left,65,2,45,0,0.31,390,nan
5/1/2025 16:37:03,1.17.0,FR1,18,3.65,nan,1,Left,Left,66,2,45,0,nan,nan,0.28
5/1/2025 16:37:05,1.17.0,FR1,18,3.65,1,1,Pellet,Left,66,2,46,0,0.37,28,nan
5/1/2025 16:37:26,1.17.0,FR1,18,3.64,nan,1,Left,Left,67,2,46,0,nan,nan,0.09
5/1/2025 16:37:26,1.17.0,FR1,18,3.64,nan,1,LeftDuringDispense,Left,68,2,46,0,nan,nan,0.07
5/1/2025 16:37:31,1.17.0,FR1,18,3.65,3,1,Pellet,Left,68,2,47,0,0.06,26,nan
5/1/2025 16:41:14,1.17.0,FR1,18,3.64,nan,1,Left,Left,69,2,47,0,nan,nan,0.38
5/1/2025 16:41:21,1.17.0,FR1,18,3.64,1,1,Pellet,Left,69,2,48,0,5.76,230,nan
5/1/2025 16:56:45,1.17.0,FR1,18,3.65,nan,1,Left,Left,70,2,48,0,nan,nan,0.02
5/1/2025 16:56:46,1.17.0,FR1,18,3.64,1,1,Pellet,Left,70,2,49,0,0.37,925,nan
5/1/2025 16:57:09,1.17.0,FR1,18,3.64,nan,1,Left,Left,71,2,49,0,nan,nan,0.05
5/1/2025 16:57:12,1.17.0,FR1,18,3.64,2,1,Pellet,Left,71,2,50,0,0.18,26,nan
5/1/2025 16:57:31,1.17.0,FR1,18,3.64,nan,1,Left,Left,72,2,50,0,nan,nan,0.12
5/1/2025 16:57:32,1.17.0,FR1,18,3.64,1,1,Pellet,Left,72,2,51,0,0.18,20,nan
5/1/2025 16:57:53,1.17.0,FR1,18,3.65,nan,1,Left,Left,73,2,51,0,nan,nan,0.05
5/1/2025 16:57:54,1.17.0,FR1,18,3.64,1,1,Pellet,Left,73,2,52,0,0.25,22,nan
5/1/2025 16:58:17,1.17.0,FR1,18,3.64,nan,1,Left,Left,74,2,52,0,nan,nan,0.22
5/1/2025 16:58:20,1.17.0,FR1,18,3.64,2,1,Pellet,Left,74,2,53,0,0.37,26,nan
5/1/2025 17:17:49,1.17.0,FR1,18,3.64,nan,1,Right,Left,74,3,53,0,nan,nan,0.16
5/1/2025 17:21:27,1.17.0,FR1,18,3.64,nan,1,Right,Left,74,4,53,0,nan,nan,0.30
5/1/2025 17:42:37,1.17.0,FR1,18,3.64,nan,1,Right,Left,74,5,53,0,nan,nan,0.26
5/1/2025 17:42:39,1.17.0,FR1,18,3.65,nan,1,Right,Left,74,6,53,0,nan,nan,0.20
5/1/2025 17:47:23,1.17.0,FR1,18,3.64,nan,1,Right,Left,74,7,53,0,nan,nan,0.11
5/1/2025 17:47:33,1.17.0,FR1,18,3.64,nan,1,Right,Left,74,8,53,0,nan,nan,0.05
5/1/2025 18:00:59,1.17.0,FR1,18,3.65,nan,1,Left,Left,75,8,53,0,nan,nan,0.01
5/1/2025 18:01:49,1.17.0,FR1,18,3.64,1,1,Pellet,Left,75,8,54,0,49.52,3809,nan
5/1/2025 18:02:05,1.17.0,FR1,18,3.64,nan,1,Right,Left,75,9,54,0,nan,nan,0.13
5/1/2025 18:04:42,1.17.0,FR1,18,3.64,nan,1,Left,Left,76,9,54,0,nan,nan,0.02
5/1/2025 18:05:12,1.17.0,FR1,18,3.64,1,1,Pellet,Left,76,9,55,0,29.53,203,nan
5/1/2025 18:34:39,1.17.0,FR1,18,3.64,nan,1,Left,Left,77,9,55,0,nan,nan,0.27
5/1/2025 18:34:40,1.17.0,FR1,18,3.64,1,1,Pellet,Left,77,9,56,0,0.44,1768,nan
5/1/2025 18:35:02,1.17.0,FR1,18,3.64,nan,1,Left,Left,78,9,56,0,nan,nan,0.09
5/1/2025 18:35:03,1.17.0,FR1,18,3.64,1,1,Pellet,Left,78,9,57,0,0.25,23,nan
5/1/2025 18:35:21,1.17.0,FR1,18,3.64,nan,1,Left,Left,79,9,57,0,nan,nan,0.00
5/1/2025 18:35:22,1.17.0,FR1,18,3.64,1,1,Pellet,Left,79,9,58,0,0.31,19,nan
5/1/2025 18:35:47,1.17.0,FR1,18,3.64,nan,1,Left,Left,80,9,58,0,nan,nan,0.20
5/1/2025 18:35:48,1.17.0,FR1,18,3.64,1,1,Pellet,Left,80,9,59,0,0.19,26,nan
5/1/2025 18:36:13,1.17.0,FR1,18,3.64,nan,1,Left,Left,81,9,59,0,nan,nan,0.26
5/1/2025 18:36:17,1.17.0,FR1,18,3.64,3,1,Pellet,Left,81,9,60,0,0.18,29,nan
5/1/2025 18:36:43,1.17.0,FR1,18,3.64,nan,1,Left,Left,82,9,60,0,nan,nan,0.04
5/1/2025 18:36:44,1.17.0,FR1,18,3.64,1,1,Pellet,Left,82,9,61,0,0.31,27,nan
5/1/2025 18:37:06,1.17.0,FR1,18,3.64,nan,1,Left,Left,83,9,61,0,nan,nan,0.18
5/1/2025 18:37:07,1.17.0,FR1,18,3.64,1,1,Pellet,Left,83,9,62,0,0.18,23,nan
5/1/2025 18:37:34,1.17.0,FR1,18,3.64,nan,1,Left,Left,84,9,62,0,nan,nan,0.13
5/1/2025 18:37:35,1.17.0,FR1,18,3.64,1,1,Pellet,Left,84,9,63,0,0.19,28,nan
5/1/2025 18:37:56,1.17.0,FR1,18,3.64,nan,1,Left,Left,85,9,63,0,nan,nan,0.14
5/1/2025 18:37:57,1.17.0,FR1,18,3.65,1,1,Pellet,Left,85,9,64,0,0.19,22,nan
5/1/2025 18:38:33,1.17.0,FR1,18,3.64,nan,1,Left,Left,86,9,64,0,nan,nan,0.36
5/1/2025 18:38:34,1.17.0,FR1,18,3.64,1,1,Pellet,Left,86,9,65,0,0.25,37,nan
5/1/2025 18:39:15,1.17.0,FR1,18,3.64,nan,1,Left,Left,87,9,65,0,nan,nan,0.25
5/1/2025 18:39:16,1.17.0,FR1,18,3.64,1,1,Pellet,Left,87,9,66,0,0.12,42,nan
5/1/2025 18:39:40,1.17.0,FR1,18,3.64,nan,1,Left,Left,88,9,66,0,nan,nan,0.14
5/1/2025 18:39:41,1.17.0,FR1,18,3.64,1,1,Pellet,Left,88,9,67,0,0.37,25,nan
5/1/2025 18:40:07,1.17.0,FR1,18,3.64,nan,1,Left,Left,89,9,67,0,nan,nan,0.07
5/1/2025 18:40:10,1.17.0,FR1,18,3.64,3,1,Pellet,Left,89,9,68,0,0.06,29,nan
5/1/2025 18:40:36,1.17.0,FR1,18,3.64,nan,1,Right,Left,89,10,68,0,nan,nan,0.44
5/1/2025 18:48:02,1.17.0,FR1,18,3.64,nan,1,Left,Left,90,10,68,0,nan,nan,0.29
5/1/2025 18:48:03,1.17.0,FR1,18,3.64,1,1,Pellet,Left,90,10,69,0,0.31,473,nan
5/1/2025 18:48:23,1.17.0,FR1,18,3.64,nan,1,Left,Left,91,10,69,0,nan,nan,0.17
5/1/2025 18:48:24,1.17.0,FR1,18,3.64,1,1,Pellet,Left,91,10,70,0,0.25,21,nan
5/1/2025 18:48:49,1.17.0,FR1,18,3.64,nan,1,Left,Left,92,10,70,0,nan,nan,0.13
5/1/2025 18:48:51,1.17.0,FR1,18,3.64,1,1,Pellet,Left,92,10,71,0,0.50,27,nan
5/1/2025 18:49:46,1.17.0,FR1,18,3.64,nan,1,Left,Left,93,10,71,0,nan,nan,0.11
5/1/2025 18:49:47,1.17.0,FR1,18,3.65,1,1,Pellet,Left,93,10,72,0,0.25,56,nan
5/1/2025 18:53:58,1.17.0,FR1,18,3.64,nan,1,Left,Left,94,10,72,0,nan,nan,0.20
5/1/2025 18:53:59,1.17.0,FR1,18,3.64,1,1,Pellet,Left,94,10,73,0,0.31,252,nan
5/1/2025 18:54:21,1.17.0,FR1,18,3.64,nan,1,Left,Left,95,10,73,0,nan,nan,0.29
5/1/2025 18:54:22,1.17.0,FR1,18,3.64,1,1,Pellet,Left,95,10,74,0,0.19,23,nan
5/1/2025 19:08:04,1.17.0,FR1,18,3.64,nan,1,Right,Left,95,11,74,0,nan,nan,0.10
5/1/2025 19:21:57,1.17.0,FR1,18,3.64,nan,1,Left,Left,96,11,74,0,nan,nan,0.30
5/1/2025 19:21:59,1.17.0,FR1,18,3.64,1,1,Pellet,Left,96,11,75,0,1.26,1657,nan
5/1/2025 19:22:37,1.17.0,FR1,18,3.64,nan,1,Left,Left,97,11,75,0,nan,nan,0.22
5/1/2025 19:22:38,1.17.0,FR1,18,3.64,1,1,Pellet,Left,97,11,76,0,0.25,39,nan
