MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/6/2025 15:08:31,1.17.0,FR1,24,3.99,nan,1,Left,Left,1,0,0,0,nan,nan,0.29
3/6/2025 15:09:31,1.17.0,FR1,24,4.00,1,1,Pellet,Left,1,0,1,0,59.27,nan,nan
3/6/2025 15:11:04,1.17.0,FR1,24,3.98,nan,1,Left,Left,2,0,1,0,nan,nan,0.02
3/6/2025 15:11:08,1.17.0,FR1,24,4.00,1,1,Pellet,Left,2,0,2,0,2.97,97,nan
3/6/2025 15:12:02,1.17.0,FR1,24,3.99,nan,1,Right,Left,2,1,2,0,nan,nan,0.17
3/6/2025 15:16:08,1.17.0,FR1,24,4.00,nan,1,Right,Left,2,2,2,0,nan,nan,0.08
3/6/2025 15:18:41,1.17.0,FR1,24,4.00,nan,1,Left,Left,3,2,2,0,nan,nan,0.19
3/6/2025 15:18:46,1.17.0,FR1,24,4.00,1,1,Pellet,Left,3,2,3,0,4.61,458,nan
3/6/2025 15:25:12,1.17.0,FR1,24,4.00,nan,1,Right,Left,3,3,3,0,nan,nan,0.15
3/6/2025 15:25:16,1.17.0,FR1,24,4.00,nan,1,Right,Left,3,4,3,0,nan,nan,0.18
3/6/2025 15:25:18,1.17.0,FR1,24,4.00,nan,1,Right,Left,3,5,3,0,nan,nan,0.21
3/6/2025 15:26:03,1.17.0,FR1,24,4.00,nan,1,Right,Left,3,6,3,0,nan,nan,0.11
3/6/2025 15:26:33,1.17.0,FR1,24,4.00,nan,1,Left,Left,4,6,3,0,nan,nan,0.05
3/6/2025 15:26:34,1.17.0,FR1,24,4.00,1,1,Pellet,Left,4,6,4,0,0.69,468,nan
3/6/2025 15:27:06,1.17.0,FR1,24,4.00,nan,1,Right,Left,4,7,4,0,nan,nan,0.14
3/6/2025 15:27:32,1.17.0,FR1,24,4.00,nan,1,Right,Left,4,8,4,0,nan,nan,0.04
3/6/2025 15:33:30,1.17.0,FR1,24,4.00,nan,1,Right,Left,4,9,4,0,nan,nan,0.19
3/6/2025 15:33:31,1.17.0,FR1,24,3.99,nan,1,Right,Left,4,10,4,0,nan,nan,0.17
3/6/2025 15:33:32,1.17.0,FR1,24,4.00,nan,1,Right,Left,4,11,4,0,nan,nan,0.27
3/6/2025 15:33:35,1.17.0,FR1,24,4.00,nan,1,Right,Left,4,12,4,0,nan,nan,0.24
3/6/2025 15:33:36,1.17.0,FR1,24,4.00,nan,1,Right,Left,4,13,4,0,nan,nan,0.25
3/6/2025 15:33:41,1.17.0,FR1,24,4.00,nan,1,Right,Left,4,14,4,0,nan,nan,0.06
3/6/2025 15:35:03,1.17.0,FR1,24,4.00,nan,1,Left,Left,5,14,4,0,nan,nan,0.12
3/6/2025 15:35:05,1.17.0,FR1,24,3.99,1,1,Pellet,Left,5,14,5,0,0.75,511,nan
3/6/2025 15:35:35,1.17.0,FR1,24,3.99,nan,1,Left,Left,6,14,5,0,nan,nan,0.04
3/6/2025 15:35:37,1.17.0,FR1,24,4.00,1,1,Pellet,Left,6,14,6,0,0.50,32,nan
3/6/2025 15:36:55,1.17.0,FR1,24,4.00,nan,1,Right,Left,6,15,6,0,nan,nan,0.06
3/6/2025 15:37:02,1.17.0,FR1,24,3.99,nan,1,Right,Left,6,16,6,0,nan,nan,0.03
3/6/2025 15:39:06,1.17.0,FR1,24,4.00,nan,1,Right,Left,6,17,6,0,nan,nan,0.06
3/6/2025 15:39:08,1.17.0,FR1,24,3.99,nan,1,Right,Left,6,18,6,0,nan,nan,0.21
3/6/2025 15:39:20,1.17.0,FR1,24,4.00,nan,1,Left,Left,7,18,6,0,nan,nan,0.17
3/6/2025 15:39:21,1.17.0,FR1,24,4.00,1,1,Pellet,Left,7,18,7,0,0.56,224,nan
3/6/2025 15:40:11,1.17.0,FR1,24,4.00,nan,1,Right,Left,7,19,7,0,nan,nan,0.11
3/6/2025 15:40:13,1.17.0,FR1,24,4.00,nan,1,Right,Left,7,20,7,0,nan,nan,0.31
3/6/2025 15:40:18,1.17.0,FR1,24,4.00,nan,1,Left,Left,8,20,7,0,nan,nan,0.10
3/6/2025 15:40:19,1.17.0,FR1,24,3.99,1,1,Pellet,Left,8,20,8,0,0.63,58,nan
3/6/2025 15:40:43,1.17.0,FR1,24,4.00,nan,1,Left,Left,9,20,8,0,nan,nan,0.18
3/6/2025 15:40:45,1.17.0,FR1,24,4.00,1,1,Pellet,Left,9,20,9,0,1.51,26,nan
3/6/2025 15:41:05,1.17.0,FR1,24,4.00,nan,1,Left,Left,10,20,9,0,nan,nan,0.23
3/6/2025 15:41:06,1.17.0,FR1,24,4.00,1,1,Pellet,Left,10,20,10,0,0.37,21,nan
3/6/2025 15:41:25,1.17.0,FR1,24,3.99,nan,1,Left,Left,11,20,10,0,nan,nan,0.04
3/6/2025 15:41:26,1.17.0,FR1,24,4.00,1,1,Pellet,Left,11,20,11,0,0.37,20,nan
3/6/2025 15:42:14,1.17.0,FR1,24,4.00,nan,1,Left,Left,12,20,11,0,nan,nan,0.17
3/6/2025 15:42:14,1.17.0,FR1,24,3.99,nan,1,LeftDuringDispense,Left,13,20,11,0,nan,nan,0.02
3/6/2025 15:42:18,1.17.0,FR1,24,4.00,2,1,Pellet,Left,13,20,12,0,1.13,52,nan
3/6/2025 15:42:39,1.17.0,FR1,24,4.00,nan,1,Left,Left,14,20,12,0,nan,nan,0.29
3/6/2025 15:42:40,1.17.0,FR1,24,3.99,1,1,Pellet,Left,14,20,13,0,0.37,22,nan
3/6/2025 15:43:13,1.17.0,FR1,24,4.00,nan,1,Left,Left,15,20,13,0,nan,nan,0.41
3/6/2025 15:43:14,1.17.0,FR1,24,4.00,1,1,Pellet,Left,15,20,14,0,0.63,34,nan
