MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/3/2025 13:20:50,1.17.0,FR1,9,4.03,nan,1,Right,Left,0,1,0,0,nan,nan,0.00
4/3/2025 13:22:16,1.17.0,FR1,9,4.02,nan,1,Right,Left,0,2,0,0,nan,nan,0.14
4/3/2025 13:22:17,1.17.0,FR1,9,4.03,nan,1,Right,Left,0,3,0,0,nan,nan,0.07
4/3/2025 13:22:36,1.17.0,FR1,9,4.02,nan,1,Left,Left,1,3,0,0,nan,nan,0.05
4/3/2025 13:26:45,1.17.0,FR1,9,4.02,nan,1,RightWithPellet,Left,1,4,0,0,nan,nan,0.13
4/3/2025 13:27:15,1.17.0,FR1,9,4.03,1,1,Pellet,Left,1,4,1,0,Timed_out,nan,nan
4/3/2025 13:27:35,1.17.0,FR1,9,4.03,nan,1,Left,Left,2,4,1,0,nan,nan,0.18
4/3/2025 13:27:36,1.17.0,FR1,9,4.03,1,1,Pellet,Left,2,4,2,0,0.37,21,nan
4/3/2025 13:28:08,1.17.0,FR1,9,4.02,nan,1,Left,Left,3,4,2,0,nan,nan,0.17
4/3/2025 13:29:06,1.17.0,FR1,9,4.03,nan,1,LeftWithPellet,Left,4,4,2,0,nan,nan,0.10
4/3/2025 13:32:13,1.17.0,FR1,9,4.02,nan,1,RightWithPellet,Left,4,5,2,0,nan,nan,0.14
4/3/2025 13:33:00,1.17.0,FR1,9,4.03,1,1,Pellet,Left,4,5,3,0,Timed_out,324,nan
4/3/2025 13:38:36,1.17.0,FR1,9,4.03,nan,1,Left,Left,5,5,3,0,nan,nan,0.04
4/3/2025 13:38:41,1.17.0,FR1,9,4.03,1,1,Pellet,Left,5,5,4,0,3.79,341,nan
4/3/2025 13:39:32,1.17.0,FR1,9,4.02,nan,1,Left,Left,6,5,4,0,nan,nan,0.01
4/3/2025 13:39:37,1.17.0,FR1,9,4.03,1,1,Pellet,Left,6,5,5,0,3.98,56,nan
4/3/2025 13:41:20,1.17.0,FR1,9,4.03,nan,1,Left,Left,7,5,5,0,nan,nan,0.04
4/3/2025 13:41:26,1.17.0,FR1,9,4.03,2,1,Pellet,Left,7,5,6,0,2.59,109,nan
4/3/2025 13:43:09,1.17.0,FR1,9,4.03,nan,1,Left,Left,8,5,6,0,nan,nan,0.01
4/3/2025 13:43:21,1.17.0,FR1,9,4.03,1,1,Pellet,Left,8,5,7,0,10.95,115,nan
4/3/2025 14:57:59,1.17.0,FR1,9,4.02,nan,1,Left,Left,9,5,7,0,nan,nan,0.21
4/3/2025 14:58:02,1.17.0,FR1,9,4.02,1,1,Pellet,Left,9,5,8,0,1.64,4481,nan
4/3/2025 14:58:42,1.17.0,FR1,9,4.02,nan,1,Left,Left,10,5,8,0,nan,nan,0.26
4/3/2025 14:58:44,1.17.0,FR1,9,4.02,1,1,Pellet,Left,10,5,9,0,1.32,42,nan
4/3/2025 14:59:08,1.17.0,FR1,9,4.03,nan,1,Left,Left,11,5,9,0,nan,nan,0.56
4/3/2025 14:59:09,1.17.0,FR1,9,4.02,1,1,Pellet,Left,11,5,10,0,0.31,25,nan
4/3/2025 14:59:34,1.17.0,FR1,9,4.02,nan,1,Left,Left,12,5,10,0,nan,nan,0.00
4/3/2025 14:59:35,1.17.0,FR1,9,4.03,1,1,Pellet,Left,12,5,11,0,0.69,26,nan
4/3/2025 15:00:39,1.17.0,FR1,9,4.03,nan,1,Left,Left,13,5,11,0,nan,nan,0.08
4/3/2025 15:00:41,1.17.0,FR1,9,4.03,1,1,Pellet,Left,13,5,12,0,1.13,66,nan
4/3/2025 15:01:13,1.17.0,FR1,9,4.03,nan,1,Left,Left,14,5,12,0,nan,nan,0.02
4/3/2025 15:01:14,1.17.0,FR1,9,4.02,1,1,Pellet,Left,14,5,13,0,0.88,33,nan
4/3/2025 15:01:44,1.17.0,FR1,9,4.03,nan,1,Left,Left,15,5,13,0,nan,nan,0.02
4/3/2025 15:01:44,1.17.0,FR1,9,4.03,nan,1,LeftDuringDispense,Left,16,5,13,0,nan,nan,0.05
4/3/2025 15:01:48,1.17.0,FR1,9,4.02,2,1,Pellet,Left,16,5,14,0,1.64,34,nan
4/3/2025 15:08:25,1.17.0,FR1,9,4.02,nan,1,Left,Left,17,5,14,0,nan,nan,0.24
4/3/2025 15:08:27,1.17.0,FR1,9,4.02,1,1,Pellet,Left,17,5,15,0,1.45,399,nan
4/3/2025 15:08:54,1.17.0,FR1,9,4.02,nan,1,Left,Left,18,5,15,0,nan,nan,0.10
4/3/2025 15:08:56,1.17.0,FR1,9,4.02,1,1,Pellet,Left,18,5,16,0,1.45,29,nan
4/3/2025 15:23:25,1.17.0,FR1,9,4.02,nan,1,Right,Left,18,6,16,0,nan,nan,0.08
4/3/2025 15:23:27,1.17.0,FR1,9,4.02,nan,1,Right,Left,18,7,16,0,nan,nan,0.50
4/3/2025 15:23:28,1.17.0,FR1,9,4.02,nan,1,Right,Left,18,8,16,0,nan,nan,0.02
4/3/2025 15:23:53,1.17.0,FR1,9,4.02,nan,1,Right,Left,18,9,16,0,nan,nan,0.05
4/3/2025 15:23:56,1.17.0,FR1,9,4.02,nan,1,Right,Left,18,10,16,0,nan,nan,0.14
4/3/2025 15:23:56,1.17.0,FR1,9,4.03,nan,1,Right,Left,18,11,16,0,nan,nan,0.00
4/3/2025 15:24:24,1.17.0,FR1,9,4.03,nan,1,Left,Left,19,11,16,0,nan,nan,0.12
4/3/2025 15:24:26,1.17.0,FR1,9,4.02,1,1,Pellet,Left,19,11,17,0,0.50,930,nan
4/3/2025 15:24:52,1.17.0,FR1,9,4.02,nan,1,Left,Left,20,11,17,0,nan,nan,0.12
