MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/3/2025 13:42:12,1.17.0,FR1,16,4.02,nan,1,Left,Left,1,0,0,0,nan,nan,0.05
4/3/2025 13:42:15,1.17.0,FR1,16,4.02,1,1,Pellet,Left,1,0,1,0,2.40,nan,nan
4/3/2025 13:43:53,1.17.0,FR1,16,4.02,nan,1,Right,Left,1,1,1,0,nan,nan,0.04
4/3/2025 13:44:03,1.17.0,FR1,16,4.02,nan,1,Right,Left,1,2,1,0,nan,nan,0.11
4/3/2025 13:45:04,1.17.0,FR1,16,4.02,nan,1,Left,Left,2,2,1,0,nan,nan,0.06
4/3/2025 13:45:50,1.17.0,FR1,16,4.02,1,1,Pellet,Left,2,2,2,0,45.21,215,nan
4/3/2025 13:46:52,1.17.0,FR1,16,4.02,nan,1,Right,Left,2,3,2,0,nan,nan,0.19
4/3/2025 13:46:57,1.17.0,FR1,16,4.02,nan,1,Right,Left,2,4,2,0,nan,nan,0.11
4/3/2025 13:49:19,1.17.0,FR1,16,4.02,nan,1,Left,Left,3,4,2,0,nan,nan,0.16
4/3/2025 13:49:22,1.17.0,FR1,16,4.02,1,1,Pellet,Left,3,4,3,0,2.40,212,nan
4/3/2025 13:53:19,1.17.0,FR1,16,4.02,nan,1,Right,Left,3,5,3,0,nan,nan,0.34
4/3/2025 13:53:25,1.17.0,FR1,16,4.02,nan,1,Right,Left,3,6,3,0,nan,nan,0.11
4/3/2025 13:54:56,1.17.0,FR1,16,4.02,nan,1,Left,Left,4,6,3,0,nan,nan,0.13
4/3/2025 13:54:58,1.17.0,FR1,16,4.02,1,1,Pellet,Left,4,6,4,0,1.19,336,nan
4/3/2025 13:57:53,1.17.0,FR1,16,4.02,nan,1,Left,Left,5,6,4,0,nan,nan,0.11
4/3/2025 13:57:57,1.17.0,FR1,16,4.02,1,1,Pellet,Left,5,6,5,0,3.35,179,nan
4/3/2025 13:58:23,1.17.0,FR1,16,4.02,nan,1,Right,Left,5,7,5,0,nan,nan,0.10
4/3/2025 14:14:45,1.17.0,FR1,16,4.02,nan,1,Right,Left,5,8,5,0,nan,nan,0.11
4/3/2025 14:14:56,1.17.0,FR1,16,4.02,nan,1,Right,Left,5,9,5,0,nan,nan,0.49
4/3/2025 14:15:07,1.17.0,FR1,16,4.02,nan,1,Left,Left,6,9,5,0,nan,nan,0.17
4/3/2025 14:15:08,1.17.0,FR1,16,4.02,1,1,Pellet,Left,6,9,6,0,0.50,1031,nan
4/3/2025 14:15:41,1.17.0,FR1,16,4.02,nan,1,Right,Left,6,10,6,0,nan,nan,0.32
4/3/2025 14:15:43,1.17.0,FR1,16,4.02,nan,1,Right,Left,6,11,6,0,nan,nan,0.31
4/3/2025 14:15:46,1.17.0,FR1,16,4.02,nan,1,Right,Left,6,12,6,0,nan,nan,0.40
4/3/2025 14:15:51,1.17.0,FR1,16,4.02,nan,1,Left,Left,7,12,6,0,nan,nan,0.26
4/3/2025 14:15:54,1.17.0,FR1,16,4.02,1,1,Pellet,Left,7,12,7,0,2.27,46,nan
4/3/2025 14:16:20,1.17.0,FR1,16,4.02,nan,1,Right,Left,7,13,7,0,nan,nan,0.30
4/3/2025 14:16:24,1.17.0,FR1,16,4.02,nan,1,Left,Left,8,13,7,0,nan,nan,0.01
4/3/2025 14:16:25,1.17.0,FR1,16,4.02,1,1,Pellet,Left,8,13,8,0,0.37,31,nan
4/3/2025 14:16:48,1.17.0,FR1,16,4.02,nan,1,Left,Left,9,13,8,0,nan,nan,0.10
4/3/2025 14:16:49,1.17.0,FR1,16,4.02,1,1,Pellet,Left,9,13,9,0,0.82,24,nan
4/3/2025 14:17:10,1.17.0,FR1,16,4.02,nan,1,Left,Left,10,13,9,0,nan,nan,0.10
4/3/2025 14:17:11,1.17.0,FR1,16,4.02,1,1,Pellet,Left,10,13,10,0,0.69,22,nan
4/3/2025 14:17:34,1.17.0,FR1,16,4.02,nan,1,Left,Left,11,13,10,0,nan,nan,0.10
4/3/2025 14:17:35,1.17.0,FR1,16,4.02,1,1,Pellet,Left,11,13,11,0,0.50,24,nan
4/3/2025 14:18:02,1.17.0,FR1,16,4.02,nan,1,Left,Left,12,13,11,0,nan,nan,0.16
4/3/2025 14:18:03,1.17.0,FR1,16,4.02,1,1,Pellet,Left,12,13,12,0,0.69,28,nan
4/3/2025 14:20:10,1.17.0,FR1,16,4.02,nan,1,Right,Left,12,14,12,0,nan,nan,0.26
4/3/2025 14:20:12,1.17.0,FR1,16,4.02,nan,1,Right,Left,12,15,12,0,nan,nan,0.25
4/3/2025 14:20:25,1.17.0,FR1,16,4.02,nan,1,Right,Left,12,16,12,0,nan,nan,0.20
4/3/2025 15:18:13,1.17.0,FR1,16,4.02,nan,1,Right,Left,12,17,12,0,nan,nan,0.63
4/3/2025 15:18:27,1.17.0,FR1,16,4.02,nan,1,Right,Left,12,18,12,0,nan,nan,0.62
4/3/2025 15:20:17,1.17.0,FR1,16,4.02,nan,1,Left,Left,13,18,12,0,nan,nan,0.56
4/3/2025 15:20:20,1.17.0,FR1,16,4.02,1,1,Pellet,Left,13,18,13,0,2.97,3737,nan
4/3/2025 15:20:42,1.17.0,FR1,16,4.02,nan,1,Right,Left,13,19,13,0,nan,nan,0.47
4/3/2025 15:20:44,1.17.0,FR1,16,4.02,nan,1,Right,Left,13,20,13,0,nan,nan,0.12
4/3/2025 15:20:49,1.17.0,FR1,16,4.02,nan,1,Left,Left,14,20,13,0,nan,nan,0.05
4/3/2025 15:20:51,1.17.0,FR1,16,4.02,1,1,Pellet,Left,14,20,14,0,1.45,31,nan
4/3/2025 15:21:16,1.17.0,FR1,16,4.02,nan,1,Right,Left,14,21,14,0,nan,nan,0.38
4/3/2025 15:21:19,1.17.0,FR1,16,4.02,nan,1,Right,Left,14,22,14,0,nan,nan,0.18
4/3/2025 15:21:21,1.17.0,FR1,16,4.01,nan,1,Right,Left,14,23,14,0,nan,nan,0.36
4/3/2025 15:21:38,1.17.0,FR1,16,4.02,nan,1,Left,Left,15,23,14,0,nan,nan,0.13
4/3/2025 15:21:39,1.17.0,FR1,16,4.02,1,1,Pellet,Left,15,23,15,0,0.63,48,nan
4/3/2025 15:21:59,1.17.0,FR1,16,4.02,nan,1,Left,Left,16,23,15,0,nan,nan,0.15
4/3/2025 15:22:00,1.17.0,FR1,16,4.02,1,1,Pellet,Left,16,23,16,0,0.37,21,nan
4/3/2025 15:22:19,1.17.0,FR1,16,4.02,nan,1,Left,Left,17,23,16,0,nan,nan,0.17
4/3/2025 15:22:20,1.17.0,FR1,16,4.02,1,1,Pellet,Left,17,23,17,0,0.44,20,nan
4/3/2025 15:22:40,1.17.0,FR1,16,4.02,nan,1,Left,Left,18,23,17,0,nan,nan,0.11
4/3/2025 15:22:41,1.17.0,FR1,16,4.02,1,1,Pellet,Left,18,23,18,0,0.25,21,nan
4/3/2025 15:23:00,1.17.0,FR1,16,4.02,nan,1,Left,Left,19,23,18,0,nan,nan,0.10
4/3/2025 15:23:02,1.17.0,FR1,16,4.02,1,1,Pellet,Left,19,23,19,0,0.37,21,nan
4/3/2025 15:23:24,1.17.0,FR1,16,4.02,nan,1,Left,Left,20,23,19,0,nan,nan,0.26
4/3/2025 15:23:25,1.17.0,FR1,16,4.02,1,1,Pellet,Left,20,23,20,0,0.31,23,nan
4/3/2025 15:23:50,1.17.0,FR1,16,4.02,nan,1,Left,Left,21,23,20,0,nan,nan,0.03
