MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/6/2025 15:36:06,1.17.0,FR1,40,4.04,nan,1,Left,Left,1,0,0,0,nan,nan,0.30
3/6/2025 15:36:54,1.17.0,FR1,40,4.04,nan,1,LeftWithPellet,Left,2,0,0,0,nan,nan,0.10
3/6/2025 15:37:18,1.17.0,FR1,40,4.04,nan,1,LeftWithPellet,Left,3,0,0,0,nan,nan,0.14
3/6/2025 15:37:57,1.17.0,FR1,40,4.04,nan,1,RightWithPellet,Left,3,1,0,0,nan,nan,0.06
3/6/2025 15:37:59,1.17.0,FR1,40,4.04,nan,1,RightWithPellet,Left,3,2,0,0,nan,nan,0.45
3/6/2025 15:38:38,1.17.0,FR1,40,4.04,nan,1,LeftWithPellet,Left,4,2,0,0,nan,nan,0.37
3/6/2025 15:38:48,1.17.0,FR1,40,4.04,nan,1,LeftWithPellet,Left,5,2,0,0,nan,nan,0.26
3/6/2025 15:38:58,1.17.0,FR1,40,4.04,nan,1,RightWithPellet,Left,5,3,0,0,nan,nan,0.27
3/6/2025 15:39:17,1.17.0,FR1,40,4.04,nan,1,LeftWithPellet,Left,6,3,0,0,nan,nan,0.27
3/6/2025 15:39:43,1.17.0,FR1,40,4.04,nan,1,RightWithPellet,Left,6,4,0,0,nan,nan,0.22
3/6/2025 15:40:53,1.17.0,FR1,40,4.04,nan,1,LeftWithPellet,Left,7,4,0,0,nan,nan,0.38
3/6/2025 15:40:57,1.17.0,FR1,40,4.03,1,1,Pellet,Left,7,4,1,0,Timed_out,nan,nan
3/6/2025 15:41:16,1.17.0,FR1,40,4.04,nan,1,Left,Left,8,4,1,0,nan,nan,0.09
3/6/2025 15:41:20,1.17.0,FR1,40,4.04,1,1,Pellet,Left,8,4,2,0,3.73,23,nan
3/6/2025 15:41:33,1.17.0,FR1,40,4.04,nan,1,Right,Left,8,5,2,0,nan,nan,0.04
3/6/2025 15:41:40,1.17.0,FR1,40,4.04,nan,1,Right,Left,8,6,2,0,nan,nan,0.12
3/6/2025 15:42:38,1.17.0,FR1,40,4.03,nan,1,Right,Left,8,7,2,0,nan,nan,0.21
3/6/2025 15:43:41,1.17.0,FR1,40,4.04,nan,1,Left,Left,9,7,2,0,nan,nan,0.40
3/6/2025 15:43:42,1.17.0,FR1,40,4.03,1,1,Pellet,Left,9,7,3,0,0.56,142,nan
3/6/2025 15:44:14,1.17.0,FR1,40,4.04,nan,1,Right,Left,9,8,3,0,nan,nan,0.27
3/6/2025 15:44:53,1.17.0,FR1,40,4.04,nan,1,Left,Left,10,8,3,0,nan,nan,0.08
3/6/2025 15:44:54,1.17.0,FR1,40,4.04,1,1,Pellet,Left,10,8,4,0,0.56,72,nan
3/6/2025 15:47:13,1.17.0,FR1,40,4.04,nan,1,Right,Left,10,9,4,0,nan,nan,0.10
3/6/2025 15:47:35,1.17.0,FR1,40,4.04,nan,1,Right,Left,10,10,4,0,nan,nan,0.35
3/6/2025 15:48:14,1.17.0,FR1,40,4.04,nan,1,Left,Left,11,10,4,0,nan,nan,0.04
3/6/2025 15:48:16,1.17.0,FR1,40,4.03,1,1,Pellet,Left,11,10,5,0,0.81,202,nan
3/6/2025 15:49:38,1.17.0,FR1,40,4.04,nan,1,Left,Left,12,10,5,0,nan,nan,0.21
3/6/2025 15:49:40,1.17.0,FR1,40,4.04,1,1,Pellet,Left,12,10,6,0,0.69,84,nan
3/6/2025 15:50:07,1.17.0,FR1,40,4.04,nan,1,Right,Left,12,11,6,0,nan,nan,0.05
3/6/2025 15:50:53,1.17.0,FR1,40,4.04,nan,1,Right,Left,12,12,6,0,nan,nan,0.17
3/6/2025 15:52:28,1.17.0,FR1,40,4.03,nan,1,Right,Left,12,13,6,0,nan,nan,0.14
3/6/2025 15:52:52,1.17.0,FR1,40,4.04,nan,1,Left,Left,13,13,6,0,nan,nan,0.57
3/6/2025 15:52:53,1.17.0,FR1,40,4.04,1,1,Pellet,Left,13,13,7,0,0.50,193,nan
3/6/2025 15:53:19,1.17.0,FR1,40,4.04,nan,1,Left,Left,14,13,7,0,nan,nan,0.78
3/6/2025 15:53:21,1.17.0,FR1,40,4.03,1,1,Pellet,Left,14,13,8,0,0.69,28,nan
3/6/2025 15:53:43,1.17.0,FR1,40,4.04,nan,1,Left,Left,15,13,8,0,nan,nan,0.16
3/6/2025 15:53:44,1.17.0,FR1,40,4.03,1,1,Pellet,Left,15,13,9,0,0.88,23,nan
3/6/2025 15:58:37,1.17.0,FR1,40,4.04,nan,1,Right,Left,15,14,9,0,nan,nan,0.08
3/6/2025 15:59:14,1.17.0,FR1,40,4.04,nan,1,Right,Left,15,15,9,0,nan,nan,0.04
3/6/2025 16:00:46,1.17.0,FR1,40,4.04,nan,1,Right,Left,15,16,9,0,nan,nan,0.26
3/6/2025 16:00:52,1.17.0,FR1,40,4.03,nan,1,Right,Left,15,17,9,0,nan,nan,0.00
3/6/2025 16:01:50,1.17.0,FR1,40,4.03,nan,1,Left,Left,16,17,9,0,nan,nan,0.14
3/6/2025 16:01:53,1.17.0,FR1,40,4.03,1,1,Pellet,Left,16,17,10,0,2.33,489,nan
3/6/2025 16:03:05,1.17.0,FR1,40,4.04,nan,1,Right,Left,16,18,10,0,nan,nan,0.03
3/6/2025 17:40:27,1.17.0,FR1,40,4.04,nan,1,Left,Left,17,18,10,0,nan,nan,0.14
3/6/2025 17:40:27,1.17.0,FR1,40,4.04,nan,1,LeftDuringDispense,Left,18,18,10,0,nan,nan,0.01
