MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/6/2025 15:26:01,1.17.0,FR1,32,4.05,nan,1,Left,Left,1,0,0,0,nan,nan,0.49
3/6/2025 15:27:13,1.17.0,FR1,32,4.05,3,1,Pellet,Left,1,0,1,0,Timed_out,nan,nan
3/6/2025 15:28:15,1.17.0,FR1,32,4.05,nan,1,Left,Left,2,0,1,0,nan,nan,0.07
3/6/2025 15:28:17,1.17.0,FR1,32,4.05,1,1,Pellet,Left,2,0,2,0,0.94,64,nan
3/6/2025 15:32:10,1.17.0,FR1,32,4.05,nan,1,Left,Left,3,0,2,0,nan,nan,0.17
3/6/2025 15:32:11,1.17.0,FR1,32,4.05,1,1,Pellet,Left,3,0,3,0,0.69,234,nan
3/6/2025 15:33:58,1.17.0,FR1,32,4.05,nan,1,Left,Left,4,0,3,0,nan,nan,0.08
3/6/2025 15:33:59,1.17.0,FR1,32,4.05,1,1,Pellet,Left,4,0,4,0,0.75,108,nan
3/6/2025 15:34:57,1.17.0,FR1,32,4.05,nan,1,Left,Left,5,0,4,0,nan,nan,0.10
3/6/2025 15:34:58,1.17.0,FR1,32,4.05,1,1,Pellet,Left,5,0,5,0,0.69,59,nan
3/6/2025 15:35:20,1.17.0,FR1,32,4.05,nan,1,Left,Left,6,0,5,0,nan,nan,0.03
3/6/2025 15:35:22,1.17.0,FR1,32,4.05,1,1,Pellet,Left,6,0,6,0,0.82,24,nan
3/6/2025 15:38:14,1.17.0,FR1,32,4.05,nan,1,Left,Left,7,0,6,0,nan,nan,0.05
3/6/2025 15:38:16,1.17.0,FR1,32,4.05,1,1,Pellet,Left,7,0,7,0,0.37,174,nan
3/6/2025 15:39:06,1.17.0,FR1,32,4.05,nan,1,Left,Left,8,0,7,0,nan,nan,0.18
3/6/2025 15:39:08,1.17.0,FR1,32,4.05,1,1,Pellet,Left,8,0,8,0,0.31,52,nan
3/6/2025 15:42:11,1.17.0,FR1,32,4.05,nan,1,Left,Left,9,0,8,0,nan,nan,0.11
3/6/2025 15:42:12,1.17.0,FR1,32,4.05,1,1,Pellet,Left,9,0,9,0,0.44,184,nan
3/6/2025 15:52:17,1.17.0,FR1,32,4.05,nan,1,Left,Left,10,0,9,0,nan,nan,0.06
3/6/2025 15:52:18,1.17.0,FR1,32,4.05,1,1,Pellet,Left,10,0,10,0,0.44,606,nan
3/6/2025 15:52:57,1.17.0,FR1,32,4.05,nan,1,Right,Left,10,1,10,0,nan,nan,0.19
3/6/2025 15:52:58,1.17.0,FR1,32,4.05,nan,1,Right,Left,10,2,10,0,nan,nan,0.32
3/6/2025 15:52:59,1.17.0,FR1,32,4.05,nan,1,Right,Left,10,3,10,0,nan,nan,0.11
3/6/2025 15:53:02,1.17.0,FR1,32,4.05,nan,1,Right,Left,10,4,10,0,nan,nan,0.18
3/6/2025 15:53:03,1.17.0,FR1,32,4.05,nan,1,Right,Left,10,5,10,0,nan,nan,0.14
3/6/2025 15:53:04,1.17.0,FR1,32,4.05,nan,1,Right,Left,10,6,10,0,nan,nan,0.11
3/6/2025 15:53:06,1.17.0,FR1,32,4.05,nan,1,Right,Left,10,7,10,0,nan,nan,0.02
3/6/2025 15:53:06,1.17.0,FR1,32,4.05,nan,1,Right,Left,10,8,10,0,nan,nan,0.14
3/6/2025 15:53:08,1.17.0,FR1,32,4.05,nan,1,Right,Left,10,9,10,0,nan,nan,0.55
3/6/2025 15:53:09,1.17.0,FR1,32,4.05,nan,1,Right,Left,10,10,10,0,nan,nan,0.00
3/6/2025 15:53:10,1.17.0,FR1,32,4.05,nan,1,Right,Left,10,11,10,0,nan,nan,0.04
3/6/2025 15:53:14,1.17.0,FR1,32,4.05,nan,1,Right,Left,10,12,10,0,nan,nan,0.04
3/6/2025 15:53:16,1.17.0,FR1,32,4.05,nan,1,Right,Left,10,13,10,0,nan,nan,0.21
3/6/2025 15:53:18,1.17.0,FR1,32,4.05,nan,1,Right,Left,10,14,10,0,nan,nan,0.03
3/6/2025 15:53:25,1.17.0,FR1,32,4.05,nan,1,Left,Left,11,14,10,0,nan,nan,0.13
3/6/2025 15:53:26,1.17.0,FR1,32,4.05,1,1,Pellet,Left,11,14,11,0,0.31,68,nan
3/6/2025 15:53:50,1.17.0,FR1,32,4.05,nan,1,Left,Left,12,14,11,0,nan,nan,0.02
3/6/2025 15:53:51,1.17.0,FR1,32,4.05,1,1,Pellet,Left,12,14,12,0,0.31,25,nan
3/6/2025 15:54:19,1.17.0,FR1,32,4.05,nan,1,Right,Left,12,15,12,0,nan,nan,0.07
3/6/2025 15:54:25,1.17.0,FR1,32,4.05,nan,1,Right,Left,12,16,12,0,nan,nan,0.00
3/6/2025 15:54:26,1.17.0,FR1,32,4.05,nan,1,Left,Left,13,16,12,0,nan,nan,0.01
3/6/2025 15:54:27,1.17.0,FR1,32,4.05,1,1,Pellet,Left,13,16,13,0,0.25,36,nan
3/6/2025 15:54:52,1.17.0,FR1,32,4.05,nan,1,Left,Left,14,16,13,0,nan,nan,0.11
3/6/2025 15:54:53,1.17.0,FR1,32,4.05,1,1,Pellet,Left,14,16,14,0,0.19,26,nan
3/6/2025 15:55:22,1.17.0,FR1,32,4.05,nan,1,Left,Left,15,16,14,0,nan,nan,0.08
3/6/2025 15:55:22,1.17.0,FR1,32,4.05,nan,1,LeftDuringDispense,Left,16,16,14,0,nan,nan,0.03
3/6/2025 15:55:25,1.17.0,FR1,32,4.05,3,1,Pellet,Left,16,16,15,0,0.37,32,nan
