MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/1/2025 12:23:37,1.17.0,FR1,11,3.78,nan,1,Right,Left,0,1,0,0,nan,nan,0.03
5/1/2025 12:25:11,1.17.0,FR1,11,3.77,nan,1,Right,Left,0,2,0,0,nan,nan,0.05
5/1/2025 12:25:12,1.17.0,FR1,11,3.77,nan,1,Right,Left,0,3,0,0,nan,nan,0.16
5/1/2025 12:26:20,1.17.0,FR1,11,3.78,nan,1,Right,Left,0,4,0,0,nan,nan,0.17
5/1/2025 12:26:39,1.17.0,FR1,11,3.78,nan,1,Left,Left,1,4,0,0,nan,nan,0.19
5/1/2025 12:26:40,1.17.0,FR1,11,3.77,1,1,Pellet,Left,1,4,1,0,0.50,nan,nan
5/1/2025 12:29:22,1.17.0,FR1,11,3.77,nan,1,Left,Left,2,4,1,0,nan,nan,0.25
5/1/2025 12:29:23,1.17.0,FR1,11,3.77,1,1,Pellet,Left,2,4,2,0,0.50,163,nan
5/1/2025 12:29:56,1.17.0,FR1,11,3.77,nan,1,Left,Left,3,4,2,0,nan,nan,0.14
5/1/2025 12:30:29,1.17.0,FR1,11,3.78,1,1,Pellet,Left,3,4,3,0,31.67,66,nan
5/1/2025 12:30:55,1.17.0,FR1,11,3.77,nan,1,Right,Left,3,5,3,0,nan,nan,0.06
5/1/2025 12:33:47,1.17.0,FR1,11,3.77,nan,1,Right,Left,3,6,3,0,nan,nan,0.30
5/1/2025 13:06:39,1.17.0,FR1,11,3.78,nan,1,Left,Left,4,6,3,0,nan,nan,0.07
5/1/2025 13:06:39,1.17.0,FR1,11,3.77,nan,1,LeftDuringDispense,Left,5,6,3,0,nan,nan,0.02
5/1/2025 13:06:43,1.17.0,FR1,11,3.77,3,1,Pellet,Left,5,6,4,0,0.69,2174,nan
5/1/2025 13:08:28,1.17.0,FR1,11,3.77,nan,1,Right,Left,5,7,4,0,nan,nan,0.03
5/1/2025 13:09:35,1.17.0,FR1,11,3.77,nan,1,Left,Left,6,7,4,0,nan,nan,0.24
5/1/2025 13:09:37,1.17.0,FR1,11,3.77,1,1,Pellet,Left,6,7,5,0,0.44,174,nan
5/1/2025 13:10:04,1.17.0,FR1,11,3.77,nan,1,Left,Left,7,7,5,0,nan,nan,0.24
5/1/2025 13:11:45,1.17.0,FR1,11,3.77,1,1,Pellet,Left,7,7,6,0,Timed_out,128,nan
5/1/2025 14:00:56,1.17.0,FR1,11,3.77,nan,1,Right,Left,7,8,6,0,nan,nan,0.57
5/1/2025 14:01:03,1.17.0,FR1,11,3.76,nan,1,Right,Left,7,9,6,0,nan,nan,0.37
5/1/2025 14:01:07,1.17.0,FR1,11,3.77,nan,1,Right,Left,7,10,6,0,nan,nan,0.08
5/1/2025 14:01:08,1.17.0,FR1,11,3.77,nan,1,Right,Left,7,11,6,0,nan,nan,0.00
5/1/2025 14:01:16,1.17.0,FR1,11,3.76,nan,1,Left,Left,8,11,6,0,nan,nan,0.43
5/1/2025 14:01:17,1.17.0,FR1,11,3.77,1,1,Pellet,Left,8,11,7,0,0.82,2972,nan
5/1/2025 14:01:55,1.17.0,FR1,11,3.77,nan,1,Left,Left,9,11,7,0,nan,nan,0.19
5/1/2025 14:01:55,1.17.0,FR1,11,3.77,nan,1,LeftDuringDispense,Left,10,11,7,0,nan,nan,0.03
5/1/2025 14:01:58,1.17.0,FR1,11,3.76,2,1,Pellet,Left,10,11,8,0,0.56,41,nan
5/1/2025 14:02:23,1.17.0,FR1,11,3.77,nan,1,Left,Left,11,11,8,0,nan,nan,0.20
5/1/2025 14:02:24,1.17.0,FR1,11,3.76,nan,1,LeftDuringDispense,Left,12,11,8,0,nan,nan,0.06
5/1/2025 14:02:27,1.17.0,FR1,11,3.77,2,1,Pellet,Left,12,11,9,0,0.44,29,nan
5/1/2025 14:02:52,1.17.0,FR1,11,3.77,nan,1,Left,Left,13,11,9,0,nan,nan,0.20
5/1/2025 14:02:53,1.17.0,FR1,11,3.76,1,1,Pellet,Left,13,11,10,0,0.31,26,nan
5/1/2025 14:03:25,1.17.0,FR1,11,3.77,nan,1,Left,Left,14,11,10,0,nan,nan,0.37
5/1/2025 14:03:26,1.17.0,FR1,11,3.77,1,1,Pellet,Left,14,11,11,0,0.25,33,nan
5/1/2025 14:56:54,1.17.0,FR1,11,3.77,nan,1,Right,Left,14,12,11,0,nan,nan,0.58
5/1/2025 14:56:57,1.17.0,FR1,11,3.77,nan,1,Right,Left,14,13,11,0,nan,nan,0.29
5/1/2025 14:56:59,1.17.0,FR1,11,3.77,nan,1,Left,Left,15,13,11,0,nan,nan,0.21
5/1/2025 14:57:01,1.17.0,FR1,11,3.76,1,1,Pellet,Left,15,13,12,0,0.63,3215,nan
5/1/2025 14:57:43,1.17.0,FR1,11,3.77,nan,1,Right,Left,15,14,12,0,nan,nan,0.07
5/1/2025 14:57:47,1.17.0,FR1,11,3.76,nan,1,Right,Left,15,15,12,0,nan,nan,0.46
5/1/2025 14:57:51,1.17.0,FR1,11,3.76,nan,1,Right,Left,15,16,12,0,nan,nan,0.20
5/1/2025 14:57:53,1.17.0,FR1,11,3.77,nan,1,Right,Left,15,17,12,0,nan,nan,0.03
5/1/2025 14:57:55,1.17.0,FR1,11,3.76,nan,1,Right,Left,15,18,12,0,nan,nan,0.18
5/1/2025 14:57:57,1.17.0,FR1,11,3.76,nan,1,Right,Left,15,19,12,0,nan,nan,0.36
5/1/2025 14:57:59,1.17.0,FR1,11,3.77,nan,1,Left,Left,16,19,12,0,nan,nan,0.23
5/1/2025 14:58:01,1.17.0,FR1,11,3.77,1,1,Pellet,Left,16,19,13,0,0.63,60,nan
5/1/2025 14:58:30,1.17.0,FR1,11,3.77,nan,1,Left,Left,17,19,13,0,nan,nan,0.04
5/1/2025 14:58:30,1.17.0,FR1,11,3.77,nan,1,LeftDuringDispense,Left,18,19,13,0,nan,nan,0.05
5/1/2025 14:58:34,1.17.0,FR1,11,3.76,2,1,Pellet,Left,18,19,14,0,0.88,33,nan
5/1/2025 14:59:09,1.17.0,FR1,11,3.77,nan,1,Left,Left,19,19,14,0,nan,nan,0.04
5/1/2025 14:59:09,1.17.0,FR1,11,3.77,nan,1,LeftDuringDispense,Left,20,19,14,0,nan,nan,0.04
5/1/2025 14:59:13,1.17.0,FR1,11,3.76,2,1,Pellet,Left,20,19,15,0,0.75,39,nan
5/1/2025 14:59:41,1.17.0,FR1,11,3.76,nan,1,Left,Left,21,19,15,0,nan,nan,0.19
5/1/2025 14:59:43,1.17.0,FR1,11,3.76,1,1,Pellet,Left,21,19,16,0,0.75,30,nan
5/1/2025 15:00:09,1.17.0,FR1,11,3.76,nan,1,Left,Left,22,19,16,0,nan,nan,0.25
5/1/2025 15:00:09,1.17.0,FR1,11,3.77,nan,1,LeftDuringDispense,Left,23,19,16,0,nan,nan,0.05
5/1/2025 15:00:13,1.17.0,FR1,11,3.76,2,1,Pellet,Left,23,19,17,0,0.50,30,nan
5/1/2025 15:00:42,1.17.0,FR1,11,3.76,nan,1,Left,Left,24,19,17,0,nan,nan,0.42
5/1/2025 15:00:43,1.17.0,FR1,11,3.76,1,1,Pellet,Left,24,19,18,0,0.69,30,nan
5/1/2025 15:24:03,1.17.0,FR1,11,3.77,nan,1,Right,Left,24,20,18,0,nan,nan,0.02
5/1/2025 15:24:04,1.17.0,FR1,11,3.76,nan,1,Right,Left,24,21,18,0,nan,nan,0.00
5/1/2025 15:24:13,1.17.0,FR1,11,3.77,nan,1,Left,Left,25,21,18,0,nan,nan,0.11
5/1/2025 15:24:14,1.17.0,FR1,11,3.77,1,1,Pellet,Left,25,21,19,0,0.63,1411,nan
5/1/2025 15:24:53,1.17.0,FR1,11,3.76,nan,1,Right,Left,25,22,19,0,nan,nan,0.21
5/1/2025 15:24:56,1.17.0,FR1,11,3.76,nan,1,Left,Left,26,22,19,0,nan,nan,0.17
5/1/2025 15:24:58,1.17.0,FR1,11,3.76,1,1,Pellet,Left,26,22,20,0,0.88,44,nan
5/1/2025 15:25:26,1.17.0,FR1,11,3.76,nan,1,Left,Left,27,22,20,0,nan,nan,0.03
5/1/2025 15:25:28,1.17.0,FR1,11,3.76,1,1,Pellet,Left,27,22,21,0,0.63,30,nan
5/1/2025 16:05:51,1.17.0,FR1,11,3.76,nan,1,Right,Left,27,23,21,0,nan,nan,0.03
5/1/2025 16:05:58,1.17.0,FR1,11,3.76,nan,1,Left,Left,28,23,21,0,nan,nan,0.16
