MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/3/2025 13:48:09,1.17.0,FR1,19,3.98,nan,1,Right,Left,0,1,0,0,nan,nan,0.15
4/3/2025 13:48:32,1.17.0,FR1,19,3.98,nan,1,Left,Left,1,1,0,0,nan,nan,0.15
4/3/2025 13:48:33,1.17.0,FR1,19,3.98,1,1,Pellet,Left,1,1,1,0,0.50,nan,nan
4/3/2025 13:50:20,1.17.0,FR1,19,3.97,nan,1,Left,Left,2,1,1,0,nan,nan,0.13
4/3/2025 13:50:21,1.17.0,FR1,19,3.98,1,1,Pellet,Left,2,1,2,0,0.44,108,nan
4/3/2025 13:50:44,1.17.0,FR1,19,3.98,nan,1,Left,Left,3,1,2,0,nan,nan,0.25
4/3/2025 13:50:46,1.17.0,FR1,19,3.98,1,1,Pellet,Left,3,1,3,0,0.50,25,nan
4/3/2025 13:54:50,1.17.0,FR1,19,3.98,nan,1,Left,Left,4,1,3,0,nan,nan,0.28
4/3/2025 13:54:51,1.17.0,FR1,19,3.98,1,1,Pellet,Left,4,1,4,0,0.44,245,nan
4/3/2025 13:58:37,1.17.0,FR1,19,3.97,nan,1,Right,Left,4,2,4,0,nan,nan,0.07
4/3/2025 14:02:29,1.17.0,FR1,19,3.98,nan,1,Right,Left,4,3,4,0,nan,nan,0.06
4/3/2025 14:02:39,1.17.0,FR1,19,3.96,nan,1,Left,Left,5,3,4,0,nan,nan,0.50
4/3/2025 14:02:43,1.17.0,FR1,19,3.98,2,1,Pellet,Left,5,3,5,0,1.57,472,nan
4/3/2025 14:03:04,1.17.0,FR1,19,3.98,nan,1,Right,Left,5,4,5,0,nan,nan,0.08
4/3/2025 14:03:17,1.17.0,FR1,19,3.98,nan,1,Left,Left,6,4,5,0,nan,nan,0.10
4/3/2025 14:03:19,1.17.0,FR1,19,3.98,1,1,Pellet,Left,6,4,6,0,0.63,36,nan
4/3/2025 14:03:42,1.17.0,FR1,19,3.98,nan,1,Right,Left,6,5,6,0,nan,nan,0.19
4/3/2025 14:03:43,1.17.0,FR1,19,3.98,nan,1,Right,Left,6,6,6,0,nan,nan,0.34
4/3/2025 14:03:45,1.17.0,FR1,19,3.97,nan,1,Right,Left,6,7,6,0,nan,nan,0.20
4/3/2025 14:03:51,1.17.0,FR1,19,3.97,nan,1,Right,Left,6,8,6,0,nan,nan,0.00
4/3/2025 14:03:56,1.17.0,FR1,19,3.98,nan,1,Left,Left,7,8,6,0,nan,nan,0.10
4/3/2025 14:03:57,1.17.0,FR1,19,3.98,1,1,Pellet,Left,7,8,7,0,0.44,38,nan
4/3/2025 14:04:16,1.17.0,FR1,19,3.97,nan,1,Right,Left,7,9,7,0,nan,nan,0.16
4/3/2025 14:04:19,1.17.0,FR1,19,3.98,nan,1,Left,Left,8,9,7,0,nan,nan,0.26
