MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
5/1/2025 12:29:31,1.17.0,FR1,20,3.67,nan,1,Left,Left,1,0,0,0,nan,nan,0.05
5/1/2025 12:31:22,1.17.0,FR1,20,3.67,nan,1,RightWithPellet,Left,1,1,0,0,nan,nan,0.17
5/1/2025 12:31:24,1.17.0,FR1,20,3.67,nan,1,RightWithPellet,Left,1,2,0,0,nan,nan,0.10
5/1/2025 12:31:54,1.17.0,FR1,20,3.67,2,1,Pellet,Left,1,2,1,0,Timed_out,nan,nan
5/1/2025 12:32:58,1.17.0,FR1,20,3.67,nan,1,Left,Left,2,2,1,0,nan,nan,0.28
5/1/2025 12:33:01,1.17.0,FR1,20,3.67,1,1,Pellet,Left,2,2,2,0,2.08,67,nan
5/1/2025 12:33:25,1.17.0,FR1,20,3.67,nan,1,Right,Left,2,3,2,0,nan,nan,0.14
5/1/2025 12:33:42,1.17.0,FR1,20,3.67,nan,1,Right,Left,2,4,2,0,nan,nan,0.11
5/1/2025 12:36:27,1.17.0,FR1,20,3.67,nan,1,Right,Left,2,5,2,0,nan,nan,0.18
5/1/2025 12:38:54,1.17.0,FR1,20,3.67,nan,1,Right,Left,2,6,2,0,nan,nan,0.15
5/1/2025 12:39:04,1.17.0,FR1,20,3.67,nan,1,Right,Left,2,7,2,0,nan,nan,0.17
5/1/2025 12:39:06,1.17.0,FR1,20,3.67,nan,1,Left,Left,3,7,2,0,nan,nan,0.52
5/1/2025 12:39:08,1.17.0,FR1,20,3.67,nan,1,LeftWithPellet,Left,4,7,2,0,nan,nan,0.09
5/1/2025 12:39:10,1.17.0,FR1,20,3.67,1,1,Pellet,Left,4,7,3,0,2.89,369,nan
5/1/2025 12:40:24,1.17.0,FR1,20,3.67,nan,1,Right,Left,4,8,3,0,nan,nan,0.03
5/1/2025 12:41:52,1.17.0,FR1,20,3.67,nan,1,Right,Left,4,9,3,0,nan,nan,0.23
5/1/2025 12:45:33,1.17.0,FR1,20,3.67,nan,1,Right,Left,4,10,3,0,nan,nan,0.10
5/1/2025 12:47:52,1.17.0,FR1,20,3.67,nan,1,Right,Left,4,11,3,0,nan,nan,0.04
5/1/2025 12:54:53,1.17.0,FR1,20,3.67,nan,1,Right,Left,4,12,3,0,nan,nan,0.17
5/1/2025 12:54:54,1.17.0,FR1,20,3.67,nan,1,Right,Left,4,13,3,0,nan,nan,0.10
5/1/2025 12:54:55,1.17.0,FR1,20,3.67,nan,1,Right,Left,4,14,3,0,nan,nan,0.17
5/1/2025 12:55:16,1.17.0,FR1,20,3.67,nan,1,Left,Left,5,14,3,0,nan,nan,0.48
5/1/2025 12:55:17,1.17.0,FR1,20,3.67,1,1,Pellet,Left,5,14,4,0,0.44,967,nan
5/1/2025 12:55:38,1.17.0,FR1,20,3.67,nan,1,Left,Left,6,14,4,0,nan,nan,0.09
5/1/2025 12:55:39,1.17.0,FR1,20,3.67,nan,1,LeftDuringDispense,Left,7,14,4,0,nan,nan,0.32
5/1/2025 12:55:42,1.17.0,FR1,20,3.67,2,1,Pellet,Left,7,14,5,0,0.25,25,nan
5/1/2025 12:56:00,1.17.0,FR1,20,3.67,nan,1,Left,Left,8,14,5,0,nan,nan,0.29
5/1/2025 12:56:01,1.17.0,FR1,20,3.67,1,1,Pellet,Left,8,14,6,0,0.31,19,nan
5/1/2025 12:56:17,1.17.0,FR1,20,3.67,nan,1,Left,Left,9,14,6,0,nan,nan,0.12
5/1/2025 12:56:18,1.17.0,FR1,20,3.67,2,1,Pellet,Left,9,14,7,0,0.18,17,nan
5/1/2025 12:56:33,1.17.0,FR1,20,3.67,nan,1,Left,Left,10,14,7,0,nan,nan,0.05
5/1/2025 12:56:34,1.17.0,FR1,20,3.67,1,1,Pellet,Left,10,14,8,0,0.12,16,nan
5/1/2025 12:56:53,1.17.0,FR1,20,3.67,nan,1,Left,Left,11,14,8,0,nan,nan,0.16
5/1/2025 12:56:54,1.17.0,FR1,20,3.67,2,1,Pellet,Left,11,14,9,0,0.06,20,nan
5/1/2025 12:57:12,1.17.0,FR1,20,3.67,nan,1,Left,Left,12,14,9,0,nan,nan,0.16
5/1/2025 12:57:13,1.17.0,FR1,20,3.67,1,1,Pellet,Left,12,14,10,0,0.31,19,nan
5/1/2025 15:12:43,1.17.0,FR1,20,3.67,nan,1,Right,Left,12,15,10,0,nan,nan,0.11
5/1/2025 15:13:01,1.17.0,FR1,20,3.66,nan,1,Right,Left,12,16,10,0,nan,nan,0.22
5/1/2025 15:13:02,1.17.0,FR1,20,3.67,nan,1,Right,Left,12,17,10,0,nan,nan,0.38
5/1/2025 15:13:14,1.17.0,FR1,20,3.66,nan,1,Left,Left,13,17,10,0,nan,nan,0.03
5/1/2025 15:13:15,1.17.0,FR1,20,3.67,1,1,Pellet,Left,13,17,11,0,0.50,8162,nan
5/1/2025 15:13:36,1.17.0,FR1,20,3.67,nan,1,Left,Left,14,17,11,0,nan,nan,0.11
