7/27/2024 4:03:35,1.17.0,Bandit,0,4.05,nan,30,20,80,LeftinTimeOut,Right,508,538,599,29,nan,nan,nan
7/27/2024 4:03:35,1.17.0,Bandit,0,4.05,nan,30,20,80,LeftinTimeOut,Right,508,538,599,29,nan,nan,nan
7/27/2024 4:06:52,1.17.0,Bandit,0,4.05,nan,30,20,80,Right,Right,508,539,599,29,nan,nan,0.45
7/27/2024 4:06:55,1.17.0,Bandit,0,4.05,1,30,20,80,Pellet,Right,508,539,600,29,0.06,390,nan
7/27/2024 4:07:12,1.17.0,Bandit,0,4.05,nan,30,80,20,Right,Left,508,540,600,0,nan,nan,0.33
7/27/2024 4:08:43,1.17.0,Bandit,0,4.05,nan,30,80,20,Right,Left,508,541,600,0,nan,nan,0.10
7/27/2024 4:09:12,1.17.0,Bandit,0,4.05,nan,30,80,20,Right,Left,508,542,600,0,nan,nan,0.01
7/27/2024 4:09:15,1.17.0,Bandit,0,4.05,1,30,80,20,Pellet,Left,508,542,601,0,0.06,140,nan
7/27/2024 4:11:58,1.17.0,Bandit,0,4.05,nan,30,80,20,Right,Left,508,543,601,1,nan,nan,0.04
7/27/2024 4:12:34,1.17.0,Bandit,0,4.05,nan,30,80,20,Right,Left,508,544,601,1,nan,nan,0.37
7/27/2024 4:14:39,1.17.0,Bandit,0,4.05,nan,30,80,20,Right,Left,508,545,601,1,nan,nan,0.23
7/27/2024 4:17:16,1.17.0,Bandit,0,4.03,nan,30,80,20,Left,Left,509,545,601,1,nan,nan,0.13
7/27/2024 4:17:19,1.17.0,Bandit,0,4.05,1,30,80,20,Pellet,Left,509,545,602,1,0.06,484,nan
7/27/2024 4:17:36,1.17.0,Bandit,0,4.05,nan,30,80,20,Left,Left,510,545,602,2,nan,nan,0.04
7/27/2024 4:17:41,1.17.0,Bandit,0,4.04,2,30,80,20,Pellet,Left,510,545,603,2,0.06,22,nan
7/27/2024 4:18:13,1.17.0,Bandit,0,4.05,nan,30,80,20,Left,Left,511,545,603,3,nan,nan,0.07
7/27/2024 4:18:16,1.17.0,Bandit,0,4.05,1,30,80,20,Pellet,Left,511,545,604,3,0.30,35,nan
7/27/2024 4:18:29,1.17.0,Bandit,0,4.04,nan,30,80,20,Left,Left,512,545,604,4,nan,nan,0.08
7/27/2024 4:18:32,1.17.0,Bandit,0,4.05,2,30,80,20,Pellet,Left,512,545,605,4,0.06,16,nan
7/27/2024 4:18:45,1.17.0,Bandit,0,4.05,nan,30,80,20,Left,Left,513,545,605,5,nan,nan,0.00
7/27/2024 4:18:48,1.17.0,Bandit,0,4.05,1,30,80,20,Pellet,Left,513,545,606,5,0.06,16,nan
7/27/2024 4:19:16,1.17.0,Bandit,0,4.05,nan,30,80,20,Right,Left,513,546,606,6,nan,nan,0.02
7/27/2024 4:19:55,1.17.0,Bandit,0,4.05,nan,30,80,20,Left,Left,514,546,606,6,nan,nan,0.08
7/27/2024 4:19:59,1.17.0,Bandit,0,4.05,1,30,80,20,Pellet,Left,514,546,607,6,0.06,71,nan
7/27/2024 6:38:42,1.17.0,Bandit,0,4.04,nan,30,80,20,Right,Left,514,547,607,7,nan,nan,0.40
7/27/2024 6:39:04,1.17.0,Bandit,0,4.04,nan,30,80,20,Right,Left,514,548,607,7,nan,nan,0.42
7/27/2024 6:39:46,1.17.0,Bandit,0,4.04,nan,30,80,20,Left,Left,515,548,607,7,nan,nan,0.00
7/27/2024 6:39:49,1.17.0,Bandit,0,4.04,1,30,80,20,Pellet,Left,515,548,608,7,0.06,8390,nan
7/27/2024 6:40:13,1.17.0,Bandit,0,4.04,nan,30,80,20,Left,Left,516,548,608,8,nan,nan,0.28
7/27/2024 6:40:17,1.17.0,Bandit,0,4.05,1,30,80,20,Pellet,Left,516,548,609,8,0.18,28,nan
7/27/2024 6:40:35,1.17.0,Bandit,0,4.04,nan,30,80,20,Right,Left,516,549,609,9,nan,nan,0.48
7/27/2024 6:40:38,1.17.0,Bandit,0,4.04,2,30,80,20,Pellet,Left,516,549,610,9,0.06,21,nan
7/27/2024 6:42:49,1.17.0,Bandit,0,4.04,nan,30,80,20,Right,Left,516,550,610,10,nan,nan,0.19
7/27/2024 6:42:52,1.17.0,Bandit,0,4.04,2,30,80,20,Pellet,Left,516,550,611,10,0.06,134,nan
7/27/2024 6:43:08,1.17.0,Bandit,0,4.04,nan,30,80,20,Right,Left,516,551,611,11,nan,nan,0.03
7/27/2024 6:44:15,1.17.0,Bandit,0,4.04,nan,30,80,20,Right,Left,516,552,611,11,nan,nan,0.18
7/27/2024 6:47:26,1.17.0,Bandit,0,4.04,nan,30,80,20,Right,Left,516,553,611,11,nan,nan,0.45
7/27/2024 6:48:20,1.17.0,Bandit,0,4.04,nan,30,80,20,Left,Left,517,553,611,11,nan,nan,0.05
7/27/2024 6:52:15,1.17.0,Bandit,0,4.04,nan,30,80,20,Right,Left,517,554,611,11,nan,nan,0.01
7/27/2024 6:57:36,1.17.0,Bandit,0,4.03,nan,30,80,20,Left,Left,518,554,611,11,nan,nan,0.30
7/27/2024 6:57:40,1.17.0,Bandit,0,4.04,1,30,80,20,Pellet,Left,518,554,612,11,0.06,888,nan
7/27/2024 6:58:22,1.17.0,Bandit,0,4.04,nan,30,80,20,Right,Left,518,555,612,12,nan,nan,0.04
7/27/2024 6:58:45,1.17.0,Bandit,0,4.04,nan,30,80,20,Left,Left,519,555,612,12,nan,nan,0.13
7/27/2024 6:58:47,1.17.0,Bandit,0,4.04,nan,30,80,20,LeftinTimeOut,Left,519,555,612,12,nan,nan,nan
7/27/2024 6:58:49,1.17.0,Bandit,0,4.03,nan,30,80,20,LeftinTimeOut,Left,519,555,612,12,nan,nan,nan
7/27/2024 6:58:51,1.17.0,Bandit,0,4.04,nan,30,80,20,LeftinTimeOut,Left,519,555,612,12,nan,nan,nan
7/27/2024 6:58:53,1.17.0,Bandit,0,4.04,nan,30,80,20,LeftinTimeOut,Left,519,555,612,12,nan,nan,nan
7/27/2024 6:59:05,1.17.0,Bandit,0,4.04,nan,30,80,20,Left,Left,520,555,612,12,nan,nan,0.15
7/27/2024 6:59:07,1.17.0,Bandit,0,4.04,nan,30,80,20,LeftinTimeOut,Left,520,555,612,12,nan,nan,nan
7/27/2024 8:56:36,1.17.0,Bandit,0,4.03,nan,30,80,20,Left,Left,521,555,612,12,nan,nan,0.00
7/27/2024 8:56:39,1.17.0,Bandit,0,4.03,1,30,80,20,Pellet,Left,521,555,613,12,0.06,7139,nan
7/27/2024 8:56:59,1.17.0,Bandit,0,4.04,nan,30,80,20,Right,Left,521,556,613,13,nan,nan,0.14
7/27/2024 8:57:05,1.17.0,Bandit,0,4.03,2,30,80,20,Pellet,Left,521,556,614,13,0.06,26,nan
7/27/2024 8:57:32,1.17.0,Bandit,0,4.03,nan,30,80,20,Left,Left,522,556,614,14,nan,nan,0.21
7/27/2024 8:57:34,1.17.0,Bandit,0,4.03,nan,30,80,20,LeftinTimeOut,Left,522,556,614,14,nan,nan,nan
7/27/2024 9:00:11,1.17.0,Bandit,0,4.03,nan,30,80,20,Right,Left,522,557,614,14,nan,nan,0.03
7/27/2024 9:01:00,1.17.0,Bandit,0,4.03,nan,30,80,20,Left,Left,523,557,614,14,nan,nan,0.23
7/27/2024 9:01:03,1.17.0,Bandit,0,4.03,1,30,80,20,Pellet,Left,523,557,615,14,0.06,238,nan
7/27/2024 9:01:21,1.17.0,Bandit,0,4.04,nan,30,80,20,Right,Left,523,558,615,15,nan,nan,0.05
7/27/2024 9:01:28,1.17.0,Bandit,0,4.04,nan,30,80,20,LeftinTimeOut,Left,523,558,615,15,nan,nan,nan
7/27/2024 9:02:12,1.17.0,Bandit,0,4.04,nan,30,80,20,Left,Left,524,558,615,15,nan,nan,0.02
7/27/2024 9:02:16,1.17.0,Bandit,0,4.03,2,30,80,20,Pellet,Left,524,558,616,15,0.06,73,nan
7/27/2024 9:06:45,1.17.0,Bandit,0,4.03,nan,30,80,20,Right,Left,524,559,616,16,nan,nan,0.29
7/27/2024 9:06:51,1.17.0,Bandit,0,4.03,nan,30,80,20,LeftinTimeOut,Left,524,559,616,16,nan,nan,nan
