MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/3/2025 14:45:13,1.17.0,Bandit100,16,4.18,,20,0,100,Right,Right,0,1,0,0,,,0.44
3/3/2025 15:11:05,1.17.0,Bandit100,16,4.18,,20,0,100,LeftWithPellet,Right,0,1,0,0,,,0.52
3/3/2025 15:11:07,1.17.0,Bandit100,16,4.17,,20,0,100,LeftWithPellet,Right,0,1,0,0,,,0.84
3/3/2025 15:11:09,1.17.0,Bandit100,16,4.18,,20,0,100,LeftWithPellet,Right,0,1,0,0,,,0.62
3/3/2025 15:11:11,1.17.0,Bandit100,16,4.18,,20,0,100,LeftWithPellet,Right,0,1,0,0,,,0.08
3/3/2025 15:11:12,1.17.0,Bandit100,16,4.18,,20,0,100,LeftWithPellet,Right,0,1,0,0,,,0.06
3/3/2025 15:11:16,1.17.0,Bandit100,16,4.18,,20,0,100,LeftWithPellet,Right,0,1,0,0,,,0.17
3/3/2025 15:11:17,1.17.0,Bandit100,16,4.18,,20,0,100,LeftWithPellet,Right,0,1,0,0,,,0.06
3/3/2025 15:11:48,1.17.0,Bandit100,16,4.18,,20,0,100,RightWithPellet,Right,0,1,0,0,,,0.83
3/3/2025 15:11:50,1.17.0,Bandit100,16,4.18,,20,0,100,RightWithPellet,Right,0,1,0,0,,,0.02
3/3/2025 15:11:55,1.17.0,Bandit100,16,4.18,,20,0,100,RightWithPellet,Right,0,1,0,0,,,0.24
3/3/2025 15:15:58,1.17.0,Bandit100,16,4.17,,20,0,100,RightWithPellet,Right,0,1,0,0,,,0.01
3/3/2025 15:31:59,1.17.0,Bandit100,16,4.18,,20,0,100,LeftWithPellet,Right,0,1,0,0,,,0.77
3/3/2025 15:43:53,1.17.0,Bandit100,16,4.18,,20,0,100,RightWithPellet,Right,0,1,0,0,,,1.58
3/3/2025 15:43:56,1.17.0,Bandit100,16,4.18,,20,0,100,RightWithPellet,Right,0,1,0,0,,,0.05
3/3/2025 15:43:57,1.17.0,Bandit100,16,4.18,,20,0,100,RightWithPellet,Right,0,1,0,0,,,0.06
3/3/2025 15:43:58,1.17.0,Bandit100,16,4.18,,20,0,100,RightWithPellet,Right,0,1,0,0,,,0.03
3/3/2025 15:43:58,1.17.0,Bandit100,16,4.18,,20,0,100,RightWithPellet,Right,0,1,0,0,,,0.02
3/3/2025 15:44:02,1.17.0,Bandit100,16,4.18,,20,0,100,RightWithPellet,Right,0,1,0,0,,,0.04
3/3/2025 15:44:03,1.17.0,Bandit100,16,4.18,,20,0,100,RightWithPellet,Right,0,1,0,0,,,0.01
3/3/2025 15:44:04,1.17.0,Bandit100,16,4.18,,20,0,100,RightWithPellet,Right,0,1,0,0,,,0.33
