MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/7/2025 13:41:30,1.17.0,Bandit100,19,4.05,nan,20,0,100,Right,Right,0,1,0,0,nan,nan,0.34
7/7/2025 13:49:15,1.17.0,Bandit100,19,4.05,3,20,0,100,Pellet,Right,0,1,1,0,Timed_out,nan,nan
7/7/2025 13:49:55,1.17.0,Bandit100,19,4.05,nan,20,0,100,Right,Right,0,2,1,1,nan,nan,0.55
7/7/2025 13:50:05,1.17.0,Bandit100,19,4.05,1,20,0,100,Pellet,Right,0,2,2,1,9.37,50,nan
7/7/2025 13:51:26,1.17.0,Bandit100,19,4.05,nan,20,0,100,Left,Right,1,2,2,2,nan,nan,0.15
7/7/2025 13:53:27,1.17.0,Bandit100,19,4.04,nan,20,0,100,Left,Right,2,2,2,2,nan,nan,0.14
7/7/2025 13:54:32,1.17.0,Bandit100,19,4.05,nan,20,0,100,Right,Right,2,3,2,2,nan,nan,0.17
7/7/2025 13:57:58,1.17.0,Bandit100,19,4.05,1,20,0,100,Pellet,Right,2,3,3,2,Timed_out,473,nan
7/7/2025 14:00:11,1.17.0,Bandit100,19,4.05,nan,20,0,100,Left,Right,3,3,3,3,nan,nan,0.96
7/7/2025 14:00:13,1.17.0,Bandit100,19,4.05,nan,20,0,100,LeftinTimeOut,Right,3,3,3,3,nan,nan,nan
7/7/2025 14:03:02,1.17.0,Bandit100,19,4.05,nan,20,0,100,Left,Right,4,3,3,3,nan,nan,0.08
7/7/2025 14:25:26,1.17.0,Bandit100,19,4.04,nan,20,0,100,Left,Right,5,3,3,3,nan,nan,0.63
7/7/2025 14:26:01,1.17.0,Bandit100,19,4.05,nan,20,0,100,Right,Right,5,4,3,3,nan,nan,0.02
