MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/7/2025 13:11:20,1.17.0,Bandit100,28,4.03,nan,20,0,100,Right,Right,0,1,0,0,nan,nan,0.50
7/7/2025 13:17:42,1.17.0,Bandit100,28,4.04,nan,20,0,100,RightWithPellet,Right,0,1,0,0,nan,nan,0.07
7/7/2025 13:18:05,1.17.0,Bandit100,28,4.04,3,20,0,100,Pellet,Right,0,1,1,0,Timed_out,nan,nan
7/7/2025 13:19:06,1.17.0,Bandit100,28,4.04,nan,20,0,100,Right,Right,0,2,1,1,nan,nan,0.27
7/7/2025 13:19:32,1.17.0,Bandit100,28,4.03,1,20,0,100,Pellet,Right,0,2,2,1,25.87,87,nan
7/7/2025 13:20:25,1.17.0,Bandit100,28,4.04,nan,20,0,100,Left,Right,1,2,2,2,nan,nan,0.05
7/7/2025 13:20:26,1.17.0,Bandit100,28,4.04,nan,20,0,100,LeftinTimeOut,Right,1,2,2,2,nan,nan,nan
7/7/2025 13:20:27,1.17.0,Bandit100,28,4.04,nan,20,0,100,LeftinTimeOut,Right,1,2,2,2,nan,nan,nan
7/7/2025 13:20:28,1.17.0,Bandit100,28,4.04,nan,20,0,100,LeftinTimeOut,Right,1,2,2,2,nan,nan,nan
7/7/2025 13:20:28,1.17.0,Bandit100,28,4.04,nan,20,0,100,LeftinTimeOut,Right,1,2,2,2,nan,nan,nan
7/7/2025 13:24:29,1.17.0,Bandit100,28,4.04,nan,20,0,100,Right,Right,1,3,2,2,nan,nan,0.57
7/7/2025 13:24:40,1.17.0,Bandit100,28,4.04,nan,20,0,100,LeftWithPellet,Right,1,3,2,2,nan,nan,0.39
7/7/2025 13:24:40,1.17.0,Bandit100,28,4.04,nan,20,0,100,LeftWithPellet,Right,1,3,2,2,nan,nan,0.13
7/7/2025 13:24:44,1.17.0,Bandit100,28,4.03,1,20,0,100,Pellet,Right,1,3,3,2,14.47,312,nan
7/7/2025 13:25:04,1.17.0,Bandit100,28,4.04,nan,20,0,100,Left,Right,2,3,3,3,nan,nan,0.13
7/7/2025 13:25:52,1.17.0,Bandit100,28,4.04,nan,20,0,100,Left,Right,3,3,3,3,nan,nan,0.15
7/7/2025 13:26:26,1.17.0,Bandit100,28,4.03,nan,20,0,100,Right,Right,3,4,3,3,nan,nan,0.02
7/7/2025 13:29:10,1.17.0,Bandit100,28,4.03,1,20,0,100,Pellet,Right,3,4,4,3,Timed_out,266,nan
7/7/2025 13:29:35,1.17.0,Bandit100,28,4.04,nan,20,0,100,Left,Right,4,4,4,4,nan,nan,0.17
7/7/2025 13:29:35,1.17.0,Bandit100,28,4.04,nan,20,0,100,LeftinTimeOut,Right,4,4,4,4,nan,nan,nan
7/7/2025 13:29:56,1.17.0,Bandit100,28,4.04,nan,20,0,100,Left,Right,5,4,4,4,nan,nan,0.17
7/7/2025 13:29:56,1.17.0,Bandit100,28,4.04,nan,20,0,100,LeftinTimeOut,Right,5,4,4,4,nan,nan,nan
7/7/2025 13:29:57,1.17.0,Bandit100,28,4.04,nan,20,0,100,LeftinTimeOut,Right,5,4,4,4,nan,nan,nan
7/7/2025 13:32:05,1.17.0,Bandit100,28,4.04,nan,20,0,100,Left,Right,6,4,4,4,nan,nan,0.19
7/7/2025 13:33:54,1.17.0,Bandit100,28,4.03,nan,20,0,100,Right,Right,6,5,4,4,nan,nan,0.03
7/7/2025 13:34:16,1.17.0,Bandit100,28,4.03,1,20,0,100,Pellet,Right,6,5,5,4,21.36,306,nan
7/7/2025 13:34:34,1.17.0,Bandit100,28,4.04,nan,20,0,100,Left,Right,7,5,5,5,nan,nan,0.12
7/7/2025 13:34:43,1.17.0,Bandit100,28,4.03,nan,20,0,100,LeftinTimeOut,Right,7,5,5,5,nan,nan,nan
7/7/2025 13:34:47,1.17.0,Bandit100,28,4.04,nan,20,0,100,RightinTimeout,Right,7,5,5,5,nan,nan,0.00
7/7/2025 13:34:48,1.17.0,Bandit100,28,4.03,nan,20,0,100,RightinTimeout,Right,7,5,5,5,nan,nan,0.00
7/7/2025 13:36:49,1.17.0,Bandit100,28,4.04,nan,20,0,100,Left,Right,8,5,5,5,nan,nan,0.31
7/7/2025 13:36:55,1.17.0,Bandit100,28,4.04,nan,20,0,100,LeftinTimeOut,Right,8,5,5,5,nan,nan,nan
7/7/2025 13:37:12,1.17.0,Bandit100,28,4.03,nan,20,0,100,Left,Right,9,5,5,5,nan,nan,0.20
7/7/2025 15:18:35,1.17.0,Bandit100,28,4.03,nan,20,0,100,Right,Right,9,6,5,5,nan,nan,0.72
7/7/2025 15:19:32,1.17.0,Bandit100,28,4.03,1,20,0,100,Pellet,Right,9,6,6,5,56.77,6316,nan
7/7/2025 15:20:50,1.17.0,Bandit100,28,4.04,nan,20,0,100,Left,Right,10,6,6,6,nan,nan,0.23
7/7/2025 15:21:29,1.17.0,Bandit100,28,4.03,nan,20,0,100,Right,Right,10,7,6,6,nan,nan,0.81
7/7/2025 15:21:34,1.17.0,Bandit100,28,4.03,1,20,0,100,Pellet,Right,10,7,7,6,4.71,122,nan
7/7/2025 15:22:30,1.17.0,Bandit100,28,4.03,nan,20,0,100,Left,Right,11,7,7,7,nan,nan,0.18
7/7/2025 15:22:40,1.17.0,Bandit100,28,4.03,nan,20,0,100,RightinTimeout,Right,11,7,7,7,nan,nan,0.00
7/7/2025 15:27:59,1.17.0,Bandit100,28,4.03,nan,20,0,100,Right,Right,11,8,7,7,nan,nan,0.28
7/7/2025 15:28:26,1.17.0,Bandit100,28,4.03,1,20,0,100,Pellet,Right,11,8,8,7,26.20,412,nan
7/7/2025 15:28:57,1.17.0,Bandit100,28,4.03,nan,20,0,100,Right,Right,11,9,8,8,nan,nan,0.03
