MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/7/2025 13:18:27,1.17.0,Bandit100,25,4.00,nan,20,0,100,Right,Right,0,1,0,0,nan,nan,0.40
7/8/2025 1:42:42,1.17.0,Bandit100,25,3.99,nan,20,0,100,LeftWithPellet,Right,0,1,0,0,nan,nan,0.62
7/8/2025 7:53:46,1.17.0,Bandit100,25,3.99,nan,20,0,100,RightWithPellet,Right,0,1,0,0,nan,nan,0.30
7/8/2025 11:52:06,1.17.0,Bandit100,25,3.98,nan,20,0,100,RightWithPellet,Right,0,1,0,0,nan,nan,0.69
7/8/2025 11:52:17,1.17.0,Bandit100,25,3.98,nan,20,0,100,RightWithPellet,Right,0,1,0,0,nan,nan,0.81
7/8/2025 11:52:20,1.17.0,Bandit100,25,3.98,nan,20,0,100,LeftWithPellet,Right,0,1,0,0,nan,nan,0.71
7/8/2025 11:52:28,1.17.0,Bandit100,25,3.98,nan,20,0,100,RightWithPellet,Right,0,1,0,0,nan,nan,2.35
7/8/2025 11:52:30,1.17.0,Bandit100,25,3.98,nan,20,0,100,LeftWithPellet,Right,0,1,0,0,nan,nan,1.48
7/8/2025 12:15:49,1.17.0,Bandit100,25,3.98,nan,20,0,100,RightWithPellet,Right,0,1,0,0,nan,nan,0.77
7/8/2025 12:15:52,1.17.0,Bandit100,25,3.98,nan,20,0,100,LeftWithPellet,Right,0,1,0,0,nan,nan,0.84
7/8/2025 12:17:13,1.17.0,Bandit100,25,3.98,3,20,0,100,Pellet,Right,0,1,1,0,Timed_out,nan,nan
